Gene_ID	A._thaliana_best_hit	Symbol	Description	TF	Leaf_development
BraA04001247	AT5G39420	cdc2cAt	CDC2C	-	-
BraA04001318	AT1G03210	AT1G03210	Phenazine biosynthesis PhzC/PhzF protein	-	-
BraA04001246	AT1G32600	AT1G32600	F-box associated ubiquitination effector family protein	-	-
BraA04001245	AT4G26900	AT-HF	HIS HF	-	YES
BraA04001244	AT4G26900	AT-HF	HIS HF	-	YES
BraA04001243	AT3G53900	UPP	uracil phosphoribosyltransferase	-	-
BraA04001242	AT1G52950	AT1G52950	Nucleic acid-binding, OB-fold-like protein	-	-
BraA04001241	AT1G52950	AT1G52950	Nucleic acid-binding, OB-fold-like protein	-	-
BraA04001240	AT4G23160	CRK8	cysteine-rich RECEPTOR-like kinase	-	-
BraA04001239	AT5G39410	AT5G39410	Saccharopine dehydrogenase	-	-
BraA04001238	AT5G39400	PTEN1	Calcium/lipid-binding (CaLB) phosphatase	-	-
BraA04001237	AT5G39380	AT5G39380	Plant calmodulin-binding protein-like protein	-	-
BraA04001317	AT2G26750	AT2G26750	alpha/beta-Hydrolases superfamily protein	-	-
BraA04001236	AT5G39360	EDL2	EID1-like 2	-	-
BraA04001235	AT5G39350	AT5G39350	Tetratricopeptide repeat (TPR)-like superfamily protein	-	-
BraA04001234	AT5G39340	AHP3	histidine-containing phosphotransmitter 3	-	-
BraA04001233	AT5G39050	PMAT1	HXXXD-type acyl-transferase family protein	-	-
BraA04001232	AT5G39320	UDG4	UDP-glucose 6-dehydrogenase family protein	-	-
BraA04001231	AT3G42170	DAYSLEEPER	BED zinc finger and hAT dimerization domain-containing protein DAYSLEEPER	-	-
BraA04001230	AT3G32960	AT3G32960	hypothetical protein (DUF1985)	-	-
BraA04001229	AT4G08430	AT4G08430	Ulp1 protease family protein	-	-
BraA04001228	AT5G39270	EXPA22	expansin A22	-	-
BraA04001227	AT5G01320	AT5G01320	Thiamine pyrophosphate dependent pyruvate decarboxylase family protein	-	-
BraA07003314	AT1G69740	HEMB1	Aldolase superfamily protein	-	YES
BraA07003323	AT1G69830	AMY3	alpha-amylase-like 3	-	YES
BraA07003411	AT1G70790	AT1G70790	Calcium-dependent lipid-binding (CaLB domain) family protein	-	-
BraA07003412	AT1G70810	AT1G70810	Calcium-dependent lipid-binding (CaLB domain) family protein	-	-
BraA07003413	AT1G70820	AT1G70820	phosphoglucomutase, putative / glucose phosphomutase	-	-
BraA07003414	AT2G07760	AT2G07760	Zinc knuckle (CCHC-type) family protein	-	-
BraA07003415	AT1G70830	MLP28	MLP-like protein 28	-	-
BraA07003416	AT1G70830	MLP28	MLP-like protein 28	-	-
BraA07003417	AT1G70880	AT1G70880	Polyketide cyclase/dehydrase and lipid transport superfamily protein	-	-
BraA07003418	AT1G70860	AT1G70860	Polyketide cyclase/dehydrase and lipid transport superfamily protein	-	-
BraA07003419	AT1G70880	AT1G70880	Polyketide cyclase/dehydrase and lipid transport superfamily protein	-	-
BraA07003420	AT1G70830	MLP28	MLP-like protein 28	-	-
BraA07003324	AT1G69850	NRT1:2	nitrate transporter 1:2	-	-
BraA07003421	AT1G70840	MLP31	MLP-like protein 31	-	-
BraA07003422	AT1G70895	CLE17	CLAVATA3/ESR-RELATED 17	-	-
BraA07003423	AT1G70900	AT1G70900	hypothetical protein	-	-
BraA07003424	AT1G70920	HB18	homeobox-leucine zipper protein 18	YES	-
BraA07003425	AT1G70940	PIN3	Auxin efflux carrier family protein	-	YES
BraA07003426	AT2G01420	PIN4	Auxin efflux carrier family protein	-	YES
BraA07003427	AT1G70950	AT1G70950	TPX2 (targeting protein for Xklp2) protein family	-	-
BraA07003428	AT1G70985	AT1G70985	hydroxyproline-rich glycoprotein family protein	-	-
BraA07003429	AT1G70990	AT1G70990	proline-rich family protein	-	-
BraA07003430	AT1G71000	AT1G71000	Chaperone DnaJ-domain superfamily protein	-	YES
BraA07003431	AT5G61220	AT5G61220	LYR family of Fe/S cluster biogenesis protein	-	-
BraA07003432	AT1G71010	FAB1C	FORMS APLOID AND BINUCLEATE CELLS 1C	-	-
BraA07003433	AT1G71015	AT1G71015	plastid movement impaired protein	-	-
BraA07003434	AT1G71020	AT1G71020	ARM repeat superfamily protein	-	-
BraA07003435	AT1G71020	AT1G71020	ARM repeat superfamily protein	-	-
BraA07003436	AT1G71030	MYBL2	MYB-like 2	YES	YES
BraA07003437	AT1G71040	LPR2	Cupredoxin superfamily protein	-	-
BraA07003438	AT5G22440	AT5G22440	Ribosomal protein L1p/L10e family	-	-
BraA07003439	AT1G71050	HIPP20	Heavy metal transport/detoxification superfamily protein	-	-
BraA07003440	AT1G71070	AT1G71070	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein	-	-
BraA07003325	AT4G10613	AT4G10613	RNA-directed DNA polymerase (reverse transcriptase)-related family protein	-	-
BraA07003441	AT1G71090	AT1G71090	Auxin efflux carrier family protein	-	-
BraA07003442	AT1G71110	AT1G71110	transmembrane protein	-	-
BraA07003443	AT1G71140	AT1G71140	MATE efflux family protein	-	-
BraA07003444	AT1G30100	NCED5	nine-cis-epoxycarotenoid dioxygenase 5	-	-
BraA07003445	AT5G44650	CEST	death domain associated protein	-	-
BraA07003446	AT1G71150	AT1G71150	cyclin-D1-binding protein	-	-
BraA07003447	AT1G14800	AT1G14800	Nucleic acid-binding, OB-fold-like protein	-	-
BraA07003448	AT1G71200	AT1G71200	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	YES	-
BraA07003449	AT1G71210	AT1G71210	Pentatricopeptide repeat (PPR) superfamily protein	-	-
BraA07003450	AT1G71220	EBS1	EMS-MUTAGENIZED BRI1 SUPPRESSOR 1	-	-
BraA07003326	AT1G69860	AT1G69860	Major facilitator superfamily protein	-	-
BraA07003451	AT3G63510	AT3G63510	FMN-linked oxidoreductases superfamily protein	-	-
BraA07003452	AT5G63700	AT5G63700	zinc ion binding / DNA binding protein	-	-
BraA07003453	AT1G71240	AT1G71240	chromosome-partitioning protein, putative (DUF639)	-	-
BraA07003454	AT1G71250	AT1G71250	GDSL-like Lipase/Acylhydrolase superfamily protein	-	-
BraA07003455	AT1G71260	ATWHY2	WHIRLY 2	YES	-
BraA07003456	AT1G71270	POK	Vps52 / Sac2 family	-	-
BraA07003457	AT1G71340	GDPD4	PLC-like phosphodiesterases superfamily protein	-	-
BraA07003458	AT5G26780	SHM2	serine hydroxymethyltransferase 2	-	-
BraA07003459	AT1G71350	AT1G71350	eukaryotic translation initiation factor SUI1 family protein	-	-
BraA07003460	AT1G71360	AT1G71360	Galactose-binding protein	-	-
BraA07003327	AT1G69870	NRT1.7	nitrate transporter 1.7	-	-
BraA07003461	AT1G71380	CEL3	cellulase 3	-	-
BraA07003462	AT1G71390	RLP11	receptor like protein 11	-	-
BraA07003463	AT1G71410	AT1G71410	ARM repeat superfamily protein	-	-
BraA07003464	AT1G71390	RLP11	receptor like protein 11	-	-
BraA07003465	AT1G71410	AT1G71410	ARM repeat superfamily protein	-	-
BraA07003466	AT1G71420	AT1G71420	Tetratricopeptide repeat (TPR)-like superfamily protein	-	-
BraA07003467	AT1G71430	AT1G71430	hypothetical protein	-	-
BraA07003468	AT1G71440	PFI	tubulin folding cofactor E / Pfifferling (PFI)	-	-
BraA07003469	AT1G71450	AT1G71450	Integrase-type DNA-binding superfamily protein	YES	-
BraA07003470	AT1G71460	AT1G71460	Pentatricopeptide repeat (PPR-like) superfamily protein	-	-
BraA07003328	AT1G69880	TH8	thioredoxin H-type 8	-	-
BraA07003471	AT1G71480	AT1G71480	Nuclear transport factor 2 (NTF2) family protein	-	-
BraA07003472	AT1G71500	AT1G71500	Rieske (2Fe-2S) domain-containing protein	-	-
BraA07003473	AT1G71520	AT1G71520	Integrase-type DNA-binding superfamily protein	YES	-
BraA07003474	AT1G71530	AT1G71530	Protein kinase superfamily protein	-	-
BraA07003475	AT1G71680	AT1G71680	Transmembrane amino acid transporter family protein	-	-
BraA07003476	AT1G71690	AT1G71690	glucuronoxylan 4-O-methyltransferase-like protein (DUF579)	-	-
BraA07003477	AT1G71691	AT1G71691	GDSL-like Lipase/Acylhydrolase superfamily protein	-	-
BraA07003478	AT1G71692	AGL12	AGAMOUS-like 12	YES	-
BraA07003479	AT1G71695	AT1G71695	Peroxidase superfamily protein	-	-
BraA07003480	AT1G71697	CK1	choline kinase 1	-	-
BraA07003329	AT1G69890	AT1G69890	actin cross-linking protein (DUF569)	-	-
BraA07003481	AT3G24610	AT3G24610	Galactose oxidase/kelch repeat superfamily protein	-	-
BraA07003482	AT1G71710	AT1G71710	DNAse I-like superfamily protein	-	-
BraA07003483	AT1G71720	PDE338	Nucleic acid-binding proteins superfamily	-	-
BraA07003484	AT1G71740	AT1G71740	nucleolar protein	-	-
BraA07003485	AT1G71750	HGPT	Hypoxanthine-guanine phosphoribosyltransferase	-	-
BraA07003486	AT1G71760	AT1G71760	hypothetical protein	-	-
BraA07003487	AT1G71770	PAB5	poly(A)-binding protein 5	-	-
BraA07003488	AT1G71780	AT1G71780	WD repeat protein	-	-
BraA07003489	AT1G71790	CPB	Subunits of heterodimeric actin filament capping protein Capz superfamily	-	-
BraA07003330	AT1G08990	PGSIP5	plant glycogenin-like starch initiation protein 5	-	-
BraA07003490	AT1G14290	SBH2	sphingoid base hydroxylase 2	-	-
BraA07003491	AT1G71810	AT1G71810	Protein kinase superfamily protein	-	-
BraA07003492	AT1G71820	SEC6	SEC6	-	-
BraA07003493	AT1G71830	SERK1	somatic embryogenesis receptor-like kinase 1	-	-
BraA07003494	AT1G71830	SERK1	somatic embryogenesis receptor-like kinase 1	-	-
BraA07003495	AT1G71840	AT1G71840	transducin family protein / WD-40 repeat family protein	-	-
BraA07003496	AT3G16555	AT3G16555	F-box family protein	-	-
BraA07003497	AT1G71865	AT1G71865	PyrD	-	-
BraA07003498	AT1G71860	PTP1	protein tyrosine phosphatase 1	-	-
BraA07003499	AT1G71850	AT1G71850	Ubiquitin carboxyl-terminal hydrolase family protein	-	-
BraA07003331	AT1G69890	AT1G69890	actin cross-linking protein (DUF569)	-	-
BraA07003500	AT1G71870	AT1G71870	MATE efflux family protein	-	-
BraA07003501	AT5G07810	AT5G07810	SNF2 domain-containing protein / helicase domain-containing protein / HNH endonuclease domain-containing protein	-	-
BraA07003502	AT1G71880	SUC1	sucrose-proton symporter 1	-	-
BraA07003503	AT1G71900	AT1G71900	magnesium transporter, putative (DUF803)	-	-
BraA07003504	AT5G10330	HPA1	histidinol phosphate aminotransferase 1	-	-
BraA07003505	AT1G71930	VND7	vascular related NAC-domain protein 7	YES	YES
BraA07003506	AT1G71940	AT1G71940	SNARE associated Golgi protein family	-	-
BraA07003507	AT1G71960	ABCG25	ATP-binding casette family G25	-	-
BraA07003508	AT3G23590	RFR1	REF4-related 1	-	-
BraA07003509	AT1G71970	AT1G71970	hypothetical protein	-	-
BraA07003315	AT1G66580	SAG24	senescence associated gene 24	-	-
BraA07003332	AT1G69900	AT1G69900	Actin cross-linking protein	-	-
BraA07003510	AT1G71980	AT1G71980	Protease-associated (PA) RING/U-box zinc finger family protein	-	-
BraA07003511	AT1G71990	FUT13	fucosyltransferase 13	-	-
BraA07003512	AT1G22650	A/N-InvD	Plant neutral invertase family protein	-	-
BraA07003513	AT2G17905	#N/A	#N/A	-	-
BraA07003514	AT1G72010	AT1G72010	TCP family transcription factor	YES	YES
BraA07003515	AT1G72020	AT1G72020	TonB-dependent heme receptor A	-	-
BraA07003516	AT1G72040	dNK	P-loop containing nucleoside triphosphate hydrolases superfamily protein	-	-
BraA07003517	AT1G72070	AT1G72070	Chaperone DnaJ-domain superfamily protein	-	-
BraA07003518	AT1G72090	AT1G72090	Methylthiotransferase	-	-
BraA07003519	AT1G72130	AT1G72130	Major facilitator superfamily protein	-	-
BraA07003333	AT1G69920	GSTU12	glutathione S-transferase TAU 12	-	-
BraA07003520	AT1G72150	PATL1	PATELLIN 1	-	-
BraA07003521	AT1G72175	AT1G72175	E3 ubiquitin-protein ligase RNF170-like protein (DUF 1232)	-	-
BraA07003522	AT1G72180	AT1G72180	Leucine-rich receptor-like protein kinase family protein	-	-
BraA07003523	AT1G72210	AT1G72210	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	YES	-
BraA07003524	AT1G72220	AT1G72220	RING/U-box superfamily protein	-	-
BraA07003525	AT1G72230	AT1G72230	Cupredoxin superfamily protein	-	-
BraA07003526	AT1G72240	AT1G72240	hypothetical protein	-	-
BraA07003527	AT1G72250	AT1G72250	Di-glucose binding protein with Kinesin motor domain-containing protein	-	-
BraA07003528	AT1G72290	AT1G72290	Kunitz family trypsin and protease inhibitor protein	-	-
BraA07003529	AT1G72280	ERO1	endoplasmic reticulum oxidoreductins 1	-	-
BraA07003334	AT1G69920	GSTU12	glutathione S-transferase TAU 12	-	-
BraA07003530	AT1G72290	AT1G72290	Kunitz family trypsin and protease inhibitor protein	-	-
BraA07003531	AT1G72290	AT1G72290	Kunitz family trypsin and protease inhibitor protein	-	-
BraA07003532	AT1G72300	PSY1R	Leucine-rich receptor-like protein kinase family protein	-	-
BraA07003533	AT1G72310	ATL3	RING/U-box superfamily protein	-	-
BraA07003534	AT1G17285	AT1G17285	transmembrane protein	-	-
BraA07003535	AT1G72320	PUM23	pumilio 23	-	YES
BraA07003536	AT1G72340	AT1G72340	NagB/RpiA/CoA transferase-like superfamily protein	-	-
BraA07003537	AT1G72350	AT1G72350	MADS-box transcription factor family protein	YES	-
BraA07003538	AT1G72340	AT1G72340	NagB/RpiA/CoA transferase-like superfamily protein	-	-
BraA07003539	AT1G72350	AT1G72350	MADS-box transcription factor family protein	YES	-
BraA07003335	AT2G33990	iqd9	IQ-domain 9	-	-
BraA07003540	AT1G72360	ERF73	Integrase-type DNA-binding superfamily protein	YES	-
BraA07003541	AT1G72370	P40	40s ribosomal protein SA	-	-
BraA07003542	AT1G72390	AT1G72390	nuclear receptor coactivator	-	-
BraA07003543	AT1G72416	AT1G72416	Chaperone DnaJ-domain superfamily protein	-	-
BraA07003544	AT1G72420	AT1G72420	NADH:ubiquinone oxidoreductase intermediate-associated protein 30	-	-
BraA07003545	AT1G72430	AT1G72430	SAUR-like auxin-responsive protein family	-	-
BraA07003546	AT4G06599	AT4G06599	ubiquitin family protein	-	-
BraA07003547	AT1G72440	EDA25	CCAAT-binding factor	-	-
BraA07003548	AT1G72450	JAZ6	jasmonate-zim-domain protein 6	-	YES
BraA07003549	AT1G72480	AT1G72480	Lung seven transmembrane receptor family protein	-	-
BraA07003336	AT1G69930	GSTU11	glutathione S-transferase TAU 11	-	-
BraA07003550	AT1G72490	AT1G72490	hypothetical protein	-	-
BraA07003551	AT1G72500	AT1G72500	inter alpha-trypsin inhibitor, heavy chain-like protein	-	-
BraA07003552	AT5G01330	PDC3	pyruvate decarboxylase-3	-	-
BraA07003553	AT1G72510	AT1G72510	DUF1677 family protein (DUF1677)	-	-
BraA07003554	AT1G72530	AT1G72530	plastid developmental protein DAG	-	-
BraA07003555	AT1G72540	AT1G72540	Protein kinase superfamily protein	-	-
BraA07003556	AT1G72560	PSD	ARM repeat superfamily protein	-	-
BraA07003557	AT1G72600	AT1G72600	hydroxyproline-rich glycoprotein family protein	-	-
BraA07003558	AT1G72610	GER1	germin-like protein 1	-	-
BraA07003559	AT1G72630	ELF4-L2	ELF4-like 2	-	-
BraA07003337	AT1G69935	SHW1	short hypocotyl in white light1	-	-
BraA07003560	AT1G72640	AT1G72640	NAD(P)-binding Rossmann-fold superfamily protein	-	-
BraA07003561	AT1G72650	TRFL6	TRF-like 6	YES	-
BraA07003562	AT1G72660	AT1G72660	P-loop containing nucleoside triphosphate hydrolases superfamily protein	-	-
BraA07003563	AT1G72670	iqd8	IQ-domain 8	-	-
BraA07003564	AT2G25910	AT2G25910	3'-5' exonuclease domain-containing protein / K homology domain-containing protein / KH domain-containing protein	-	-
BraA07003565	AT1G72680	CAD1	cinnamyl-alcohol dehydrogenase	-	-
BraA07003566	AT2G44520	COX10	cytochrome c oxidase 10	-	-
BraA07003567	AT1G72700	AT1G72700	ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein	-	-
BraA07003568	AT1G72710	CKL2	casein kinase 1-like protein 2	-	-
BraA07003569	AT1G72720	AT1G72720	hypothetical protein (DUF3511)	-	-
BraA07003338	AT3G42170	DAYSLEEPER	BED zinc finger and hAT dimerization domain-containing protein DAYSLEEPER	-	-
BraA07003570	AT1G72730	AT1G72730	DEA(D/H)-box RNA helicase family protein	-	-
BraA07003571	AT1G72730	AT1G72730	DEA(D/H)-box RNA helicase family protein	-	-
BraA07003572	AT1G72750	TIM23-2	translocase inner membrane subunit 23-2	-	-
BraA07003573	AT1G72760	AT1G72760	Protein kinase superfamily protein	-	-
BraA07003574	AT1G72770	HAB1	HYPERSENSITIVE TO ABA1	-	YES
BraA07003575	AT1G72790	AT1G72790	hydroxyproline-rich glycoprotein family protein	-	-
BraA07003576	AT1G72820	AT1G72820	Mitochondrial substrate carrier family protein	-	-
BraA07003577	AT1G72830	NF-YA3	nuclear factor Y, subunit A3	YES	-
BraA07003578	AT1G72880	AT1G72880	Survival protein SurE-like phosphatase/nucleotidase	-	-
BraA07003579	AT1G72950	AT1G72950	Disease resistance protein (TIR-NBS class)	-	-
BraA07003339	AT1G69960	PP2A	serine/threonine protein phosphatase 2A	-	-
BraA07003580	AT1G72950	AT1G72950	Disease resistance protein (TIR-NBS class)	-	-
BraA07003581	AT1G72950	AT1G72950	Disease resistance protein (TIR-NBS class)	-	-
BraA07003582	AT1G72920	AT1G72920	Toll-Interleukin-Resistance (TIR) domain family protein	-	-
BraA07003583	AT1G72960	AT1G72960	Root hair defective 3 GTP-binding protein (RHD3)	-	-
BraA07003584	AT1G73010	PS2	inorganic pyrophosphatase 1	-	-
BraA07003585	AT5G20710	BGAL7	beta-galactosidase 7	-	-
BraA07003586	AT5G60760	AT5G60760	P-loop containing nucleoside triphosphate hydrolases superfamily protein	-	-
BraA07003587	AT5G20710	BGAL7	beta-galactosidase 7	-	-
BraA07003588	AT1G73020	AT1G73020	anoctamin-like protein	-	-
BraA07003589	AT1G73030	VPS46.2	SNF7 family protein	-	-
BraA07003340	AT1G69970	CLE26	CLAVATA3/ESR-RELATED 26	-	-
BraA07003590	AT1G73050	AT1G73050	Glucose-methanol-choline (GMC) oxidoreductase family protein	-	-
BraA07003591	AT1G73060	LPA3	Low PSII Accumulation 3	-	-
BraA07003592	AT1G73066	AT1G73066	Leucine-rich repeat family protein	-	-
BraA07003593	AT1G73100	SUVH3	histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH3-like protein	-	-
BraA07003594	AT1G73110	AT1G73110	P-loop containing nucleoside triphosphate hydrolases superfamily protein	-	-
BraA07003595	AT1G73120	AT1G73120	F-box/RNI superfamily protein	-	-
BraA07003596	AT1G73165	CLE1	CLAVATA3/ESR-RELATED 1	-	-
BraA07003597	AT1G73190	TIP3;1	Aquaporin-like superfamily protein	-	-
BraA07003598	AT1G73200	AT1G73200	testis-expressed sequence 2-like protein (DUF2404)	-	-
BraA07003599	AT4G10180	DET1	light-mediated development protein 1 / deetiolated1 (DET1)	-	-
BraA07003341	AT1G69980	AT1G69980	structural polyprotein	-	-
BraA07003600	AT1G73210	AT1G73210	hypothetical protein (DUF789)	-	-
BraA07003602	AT1G73220	42644	organic cation/carnitine transporter1	-	YES
BraA07003603	AT1G73230	AT1G73230	Nascent polypeptide-associated complex NAC	-	-
BraA07003604	AT1G73240	AT1G73240	nucleoporin protein Ndc1-Nup protein	-	-
BraA07003605	AT1G73250	GER1	GDP-4-keto-6-deoxymannose-3,5-epimerase-4-reductase 1	-	-
BraA07003606	AT1G73280	scpl3	serine carboxypeptidase-like 3	-	-
BraA07003607	AT1G73280	scpl3	serine carboxypeptidase-like 3	-	-
BraA07003608	AT1G73325	AT1G73325	Kunitz family trypsin and protease inhibitor protein	-	-
BraA07003609	AT1G73340	AT1G73340	Cytochrome P450 superfamily protein	-	-
BraA07003316	AT1G66590	COX19-1	cytochrome c oxidase 19-1	-	-
BraA07003342	AT1G69990	AT1G69990	Leucine-rich repeat protein kinase family protein	-	-
BraA07003610	AT1G73350	AT1G73350	ankyrin repeat protein	-	-
BraA07003611	AT1G73360	HDG11	homeodomain GLABROUS 11	YES	-
BraA07003612	AT1G73370	SUS6	sucrose synthase 6	-	-
BraA07003613	AT1G73390	AT1G73390	Endosomal targeting BRO1-like domain-containing protein	-	-
BraA07003614	AT1G73400	AT1G73400	Pentatricopeptide repeat (PPR) superfamily protein	-	-
BraA07003615	AT1G73410	MYB54	myb domain protein 54	YES	-
BraA07003616	AT1G73430	AT1G73430	sec34-like family protein	-	-
BraA07003617	AT1G73460	AT1G73460	Protein kinase superfamily protein	-	-
BraA07003618	AT1G73480	AT1G73480	alpha/beta-Hydrolases superfamily protein	-	-
BraA07003619	AT1G73510	AT1G73510	hypothetical protein	-	-
BraA07003343	AT1G70040	AT1G70040	transmembrane protein, putative (DUF1163)	-	-
BraA07003620	AT1G73540	NUDT21	nudix hydrolase homolog 21	-	-
BraA07003621	AT1G73550	AT1G73550	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	-	-
BraA07003622	AT1G73590	PIN1	Auxin efflux carrier family protein	-	YES
BraA07003623	AT1G73610	AT1G73610	GDSL-like Lipase/Acylhydrolase superfamily protein	-	-
BraA07003624	AT1G73620	AT1G73620	Pathogenesis-related thaumatin superfamily protein	-	-
BraA07003625	AT1G73630	AT1G73630	EF hand calcium-binding protein family	-	-
BraA07003626	AT1G73650	AT1G73650	3-oxo-5-alpha-steroid 4-dehydrogenase (DUF1295)	-	-
BraA07003627	AT1G73660	AT1G73660	protein tyrosine kinase family protein	-	-
BraA07003628	AT1G73680	ALPHA DOX2	alpha dioxygenase	-	YES
BraA07003629	AT1G73690	CDKD1;1	cyclin-dependent kinase D1;1	-	-
BraA07003344	AT1G70040	AT1G70040	transmembrane protein, putative (DUF1163)	-	-
BraA07003630	AT1G73700	AT1G73700	MATE efflux family protein	-	-
BraA07003631	AT1G73710	AT1G73710	Pentatricopeptide repeat (PPR) superfamily protein	-	-
BraA07003632	AT1G73720	SMU1	transducin family protein / WD-40 repeat family protein	-	-
