"","logFC","logCPM","F","PValue","FDR","woundCtrl","WT.P_Avg_CPM","WT.D_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA03005050",-2.73619181727734,2.98279310400584,40.1284821906393,1.74880293907544e-06,7.86817230588921e-06,FALSE," 8.284873"," 1.279789","BraA03005050","AT4G17050","UGLYAH","ureidoglycine aminohydrolase","-","-"
"BraA06004702",-3.94384242579355,4.12591354661007,40.126069793301,1.74959358771361e-06,7.86817230588921e-06,FALSE,"25.171432"," 1.715154","BraA06004702","AT5G46280","MCM3","Minichromosome maintenance (MCM2/3/5) family protein","-","YES"
"BraA05003073",-6.87099855853033,6.25073746369143,39.9996817334598,1.79156495552e-06,8.03396934469651e-06,FALSE," 59.4219861","  0.5806625","BraA05003073","AT3G19710","BCAT4","branched-chain aminotransferase4","-","-"
"BraA01000256",-1.84620839553431,5.75821525305881,39.9876612592738,1.79561338968474e-06,8.04753836948686e-06,FALSE,"64.54556","18.00564","BraA01000256","AT4G36250","ALDH3F1","aldehyde dehydrogenase 3F1","-","-"
"BraA10002488",-1.29886420104389,5.16367743016424,39.9778387765737,1.7989289349097e-06,8.05661189403849e-06,FALSE,"44.95331","18.26659","BraA10002488","AT5G10840","EMP1","Endomembrane protein 70 protein family","-","-"
"BraA04000133",-1.49520409448814,4.63909719992767,39.9777226697415,1.79896816614563e-06,8.05661189403849e-06,FALSE,"29.744710","10.672470","BraA04000133","AT3G61320","AT3G61320","Bestrophin-like protein","-","-"
"BraA04003187",-3.36097190579959,3.35693436625064,39.9771150341871,1.79917349476145e-06,8.05661189403849e-06,FALSE," 8.3699476"," 0.7852488","BraA04003187","AT2G44450","BGLU15","beta glucosidase 15","-","-"
"BraA05003682",-1.88836103403141,5.09558228769801,39.9313600845305,1.81470816280756e-06,8.12155430269861e-06,FALSE,"31.688913"," 8.636351","BraA05003682","AT3G14350","SRF7","STRUBBELIG-receptor family 7","-","YES"
"BraA06004353",-3.81170471722429,5.26958559944505,39.9294790271502,1.81534992984018e-06,8.12211708234352e-06,FALSE,"51.305793"," 3.684727","BraA06004353","AT3G25920","RPL15","ribosomal protein L15","-","-"
"BraA09002040",-2.21455200632986,5.11493091829881,39.9117477730792,1.82141150261246e-06,8.14692158315434e-06,FALSE,"42.214344"," 9.257177","BraA09002040","AT5G42765","AT5G42765","plasma membrane fusion protein","-","-"
"BraA07000830",-3.91250192874229,5.70246530208408,39.8149855594321,1.85488046731845e-06,8.28485203053133e-06,FALSE,"70.825651"," 4.731363","BraA07000830","AT3G23940","AT3G23940","dehydratase family","-","-"
"BraA06001623",-2.357727953819,3.79484392732276,39.7441414365987,1.87980842362249e-06,8.38563269356904e-06,FALSE,"22.224970"," 4.457863","BraA06001623","AT1G14350","FLP","Duplicated homeodomain-like superfamily protein","YES","YES"
"BraA06003369",-2.73113719325608,5.94633821088168,39.7339324936705,1.88343056993475e-06,8.39569446920788e-06,FALSE," 37.709795","  5.626939","BraA06003369","AT5G65880","AT5G65880","transmembrane protein","-","-"
"BraA01000838",-1.24991105410676,5.12249452280216,39.6991719380321,1.89582066825271e-06,8.4437513634119e-06,FALSE,"33.34304","14.05853","BraA01000838","AT4G29550","AT4G29550","hypothetical protein (DUF626)","-","-"
"BraA05003130",-1.72451620997971,3.38908908614153,39.6873422651634,1.90005743694118e-06,8.4602274561398e-06,FALSE,"12.117416"," 3.641884","BraA05003130","AT3G19220","SCO2","protein disulfide isomerase","-","-"
"BraA06003774",-4.78339317211478,5.19880953661698,39.6475295657319,1.91439203799174e-06,8.51441951907037e-06,FALSE,"68.210512"," 2.511650","BraA06003774","AT5G26340","MSS1","Major facilitator superfamily protein","-","-"
"BraA10000110",-1.50844415256935,7.2777385871523,39.6362431548207,1.91847707673664e-06,8.52776876244979e-06,FALSE,"216.22695"," 76.09932","BraA10000110","AT4G01690","PPOX","Flavin containing amine oxidoreductase family","-","-"
"BraA01002216",-2.01344196325328,5.2861691714425,39.5899506880891,1.93533172924392e-06,8.59298206440037e-06,FALSE,"52.97633","13.09135","BraA01002216","AT4G16390","SVR7","pentatricopeptide (PPR) repeat-containing protein","-","-"
"BraA10000770",-2.57791320733625,3.59220738820079,39.578220248622,1.93962818790095e-06,8.60720261560782e-06,FALSE,"16.165624"," 2.775049","BraA10000770","AT5G51560","AT5G51560","Leucine-rich repeat protein kinase family protein","-","-"
"BraA09000647",-2.25870246830893,2.88057113086725,39.5708780436507,1.94232266149878e-06,8.61673018376293e-06,FALSE," 7.724851"," 1.634494","BraA09000647","AT5G24850","CRY3","cryptochrome 3","-","-"
"BraA03001644",-3.06278345244204,2.74752481101731,39.5078733658905,1.96561236412732e-06,8.70288005945543e-06,FALSE," 6.9256929"," 0.8220096","BraA03001644","AT5G51100","FSD2","Fe superoxide dismutase 2","-","-"
"BraA05002607",-2.27029265947261,4.13152726629918,39.5012067420719,1.96809438811673e-06,8.71059358807421e-06,FALSE,"15.159469"," 3.289128","BraA05002607","AT3G21690","AT3G21690","MATE efflux family protein","-","-"
"BraA10002859",-1.20799090013352,4.49626122813938,39.4987370373314,1.96901473865108e-06,8.71059358807421e-06,FALSE,"33.38396","14.53357","BraA10002859","AT5G08520","AT5G08520","Duplicated homeodomain-like superfamily protein","YES","-"
"BraA02003103",-5.18280575932966,3.54446445134476,39.3936234102741,2.0086230105657e-06,8.85594571044932e-06,FALSE,"24.2638332"," 0.6322338","BraA02003103","AT4G11320","AT4G11320","Papain family cysteine protease","-","-"
"BraA03003420",-3.7446859690555,4.20753160442685,39.3887038051295,2.01049788163675e-06,8.86172967151005e-06,FALSE,"22.745941"," 1.745447","BraA03003420","AT3G05590","RPL18","ribosomal protein L18","-","-"
"BraA05001513",-2.86835492932373,3.08096365507404,39.3820009557857,2.01305541285835e-06,8.87051853258411e-06,FALSE,"16.318165"," 2.270089","BraA05001513","AT1G06680","PSBP-1","photosystem II subunit P-1","-","-"
"BraA02003491",-1.21769829556299,5.09927603597024,39.374540407989,2.0159062101599e-06,8.88059438788603e-06,FALSE,"38.68809","16.59675","BraA02003491","AT2G02510","AT2G02510","NADH dehydrogenase (ubiquinone)s","-","-"
"BraA02003662",-4.24629202520983,2.71245689615426,39.3704466967978,2.01747234862054e-06,8.88500692985095e-06,FALSE,"11.14630057"," 0.53880008","BraA02003662","AT5G14030","AT5G14030","translocon-associated protein beta (TRAPB) family protein","-","-"
"BraA05004494",-2.20029844237603,4.29114901549054,39.354433359379,2.02361131790178e-06,8.9095502500067e-06,FALSE,"25.077031"," 5.468483","BraA05004494","AT3G04340","emb2458","FtsH extracellular protease family","-","-"
"BraA06000225",-1.10122389118237,7.27542271605675,39.3342203057482,2.03138932545587e-06,8.93553227240074e-06,FALSE,"199.93066"," 93.23607","BraA06000225","AT5G45490","AT5G45490","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA10000979",-4.8855651893599,2.41373002909268,39.3317268739686,2.03235105052063e-06,8.93553227240074e-06,FALSE," 5.45993196"," 0.16832776","BraA10000979","AT5G54160","OMT1","O-methyltransferase 1","-","YES"
"BraA08002387",-3.9259073615936,2.65776863925817,39.3169261724987,2.03806992941339e-06,8.95567300082824e-06,FALSE,"9.9029552","0.7222220","BraA08002387","AT4G37650","SHR","GRAS family transcription factor","YES","YES"
"BraA04002613",-1.48555349890023,5.51269266946107,39.3077507778197,2.04162401462005e-06,8.9687864890091e-06,FALSE,"70.27396","25.15094","BraA04002613","AT2G36000","EMB3114","Mitochondrial transcription termination factor family protein","-","-"
"BraA08001307",-1.16052716631512,4.72503451565112,39.3026952344089,2.04358515552514e-06,8.97239340250089e-06,FALSE,"37.43458","16.80222","BraA08001307","AT4G17150","AT4G17150","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA04000369",-1.52599759255851,6.29571976222668,39.2957715937096,2.04627429010529e-06,8.97919077955319e-06,FALSE," 80.54852"," 27.99417","BraA04000369","AT3G57050","CBL","cystathionine beta-lyase","-","-"
"BraA07002759",-1.16643019596705,3.83819689661836,39.2329065904934,2.07086777033378e-06,9.08204477711164e-06,FALSE,"17.062674"," 7.658910","BraA07002759","AT1G72170","AT1G72170","MICOS complex subunit, putative (DUF543)","-","-"
"BraA09005846",-1.07424754674195,5.43738838534572,39.1770957912838,2.09297096002776e-06,9.16621116049998e-06,FALSE,"49.88902","23.65065","BraA09005846","AT2G21870","MGP1","MALE GAMETOPHYTE DEFECTIVE 1","-","-"
"BraA05003243",-1.87304380848674,4.09348097208593,39.1637799045865,2.09828236330269e-06,9.18691638341707e-06,FALSE,"32.193217"," 8.821109","BraA05003243","AT3G58970","MGT6","magnesium transporter 6","-","-"
"BraA10001509",-3.13423813714071,4.81339659759204,39.133494096775,2.11041732255171e-06,9.23490927355128e-06,FALSE,"47.588237"," 5.459217","BraA10001509","AT5G59850","AT5G59850","Ribosomal protein S8 family protein","-","-"
"BraA01001661",-1.5973046661196,3.41341607211117,39.1316389039416,2.11116313949633e-06,9.23560528506732e-06,FALSE,"12.357477"," 4.091508","BraA01001661","AT4G24970","AT4G24970","Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein","-","-"
"BraA09002969",-1.27183725699974,5.54904447970573,39.1023888122822,2.12296008946379e-06,9.27689944701834e-06,FALSE,"43.29823","18.01896","BraA09002969","AT4G09750","AT4G09750","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA03006405",-4.234684051216,2.6560792348372,39.0836850881825,2.1305410991559e-06,9.29969963968769e-06,FALSE," 7.7951058"," 0.4542027","BraA03006405","AT4G35920","MCA1","PLAC8 family protein","-","-"
"BraA07001607",-2.13844531370015,3.00503425146973,39.0789071238907,2.13248242336444e-06,9.30559283164853e-06,FALSE,"12.191760"," 2.706012","BraA07001607","AT1G19850","MP","Transcriptional factor B3 family protein / auxin-responsive factor AUX/IAA-like protein","YES","YES"
"BraA02003315",-1.00922674437613,6.02947003600922,39.0588198352707,2.14066510707305e-06,9.33353705964816e-06,FALSE,"69.25232","34.42235","BraA02003315","AT2G01320","ABCG7","ABC-2 type transporter family protein","-","-"
"BraA09004672",-1.81056418270963,5.08198249170126,38.9852515227799,2.17092630398281e-06,9.44193976918745e-06,FALSE,"37.09218","10.70486","BraA09004672","AT3G52750","FTSZ2-2","Tubulin/FtsZ family protein","-","-"
"BraA04000071",-1.45659895013606,6.44437334252732,38.9555674922441,2.18326777430351e-06,9.49097928214798e-06,FALSE,"103.87510"," 37.90269","BraA04000071","AT3G62600","ATERDJ3B","DNAJ heat shock family protein","-","-"
"BraA09005843",-2.16395908161202,5.74521768527749,38.9552321713199,2.18340762265933e-06,9.49097928214798e-06,FALSE," 35.685502","  8.081535","BraA09005843","AT2G21970","42615","stress enhanced protein 2","-","-"
"BraA08003267",-1.33333942672877,4.78265035745714,38.9474953099838,2.18663705035169e-06,9.49930868616868e-06,FALSE,"41.31072","16.44104","BraA08003267","AT1G18840","IQD30","IQ-domain 30","-","-"
"BraA03001148",-1.83096029427708,3.29528224499242,38.9341288174476,2.19222857213632e-06,9.51880764839331e-06,FALSE,"10.811296"," 2.986841","BraA03001148","AT5G60270","AT5G60270","Concanavalin A-like lectin protein kinase family protein","-","-"
"BraA01003362",-3.91310015806731,5.23975368413243,38.9307697013958,2.19363621288602e-06,9.52229288219136e-06,FALSE," 18.025839","  1.148440","BraA01003362","AT3G22840","ELIP1","Chlorophyll A-B binding family protein","-","YES"
"BraA06002805",-3.66951535858819,3.87759735134763,38.9182101570423,2.19890801297655e-06,9.54254538854452e-06,FALSE,"18.370155"," 1.403258","BraA06002805","AT3G47650","AT3G47650","DnaJ/Hsp40 cysteine-rich domain superfamily protein","-","-"
"BraA03006266",-2.13109618379829,4.23759926958373,38.9006719119582,2.20629265259592e-06,9.56931561087347e-06,FALSE,"15.004073"," 3.497630","BraA03006266","AT4G34050","CCoAOMT1","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA09004603",-1.09674486864589,7.5023588347071,38.8903789206706,2.21063916215994e-06,9.58552628440702e-06,FALSE,"227.5051","106.3736","BraA09004603","AT3G51895","SULTR3;1","sulfate transporter 3;1","-","-"
"BraA07002709",-2.49134756350244,3.91433718406405,38.8587960821755,2.2240341205224e-06,9.64095209502138e-06,FALSE,"17.778330"," 3.235007","BraA07002709","AT1G73530","AT1G73530","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA08003050",-3.78552858995074,2.80247231038986,38.831913553376,2.23550510077915e-06,9.68800944005063e-06,FALSE," 7.0785662"," 0.4735882","BraA08003050","AT1G23460","AT1G23460","Pectin lyase-like superfamily protein","-","-"
"BraA01004376",-1.49729782361722,5.42563786820567,38.7838073916752,2.25619322069765e-06,9.77465031144216e-06,FALSE,"52.63373","18.72236","BraA01004376","AT3G09820","ADK1","adenosine kinase 1","-","-"
"BraA09005856",-6.94927159340006,3.17117514482419,41.0480912348025,2.25673946834694e-06,9.77465031144216e-06,FALSE,"16.7436880"," 0.1119905","BraA09005856","AT2G21650","MEE3","Homeodomain-like superfamily protein","-","-"
"BraA01003256",-1.42794848031517,7.22925754618718,38.7647221264269,2.26445844966037e-06,9.80332249192529e-06,FALSE,"190.99621"," 71.13619","BraA01003256","AT2G31670","AT2G31670","Stress responsive alpha-beta barrel domain protein","-","-"
"BraA06002777",-2.40088491460948,5.19412310700179,38.7540588280871,2.26909071732343e-06,9.82004066281846e-06,FALSE,"52.104809"," 9.890826","BraA06002777","AT5G62700","TUB3","tubulin beta chain 3","-","-"
"BraA03006313",-3.25496475833002,3.55327924817489,38.7185166844562,2.28460520158731e-06,9.87632130540626e-06,FALSE,"16.488736"," 1.846118","BraA03006313","AT4G34730","AT4G34730","ribosome-binding factor A family protein","-","-"
"BraA01004056",-1.80159975809462,3.37366294572253,38.7006610194903,2.29244285504622e-06,9.89932799408163e-06,FALSE,"15.137154"," 4.322968","BraA01004056","AT3G14270","FAB1B","phosphatidylinositol-4-phosphate 5-kinase family protein","-","-"
"BraA01000196",-1.21653014996488,5.01995274646848,38.6906062173867,2.29686921977144e-06,9.91300288434397e-06,FALSE,"43.89327","18.96889","BraA01000196","AT4G37080","AT4G37080","ternary complex factor MIP1 leucine-zipper protein (Protein of unknown function, DUF547)","-","-"
"BraA03000169",-1.31265800188215,4.8323156758604,38.6851917799616,2.29925663270833e-06,9.92058645801239e-06,FALSE,"43.76377","17.59111","BraA03000169","AT5G04430","BTR1L","binding to TOMV RNA 1L (long form)","-","-"
"BraA09000726",-1.5627268129148,5.78636060301556,38.6260122212726,2.32552755394368e-06,1.00284393696092e-05,FALSE,"62.01403","21.11826","BraA09000726","AT5G60920","COB","COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family","-","-"
"BraA03001939",-2.48866890744462,6.35569341694129,38.5869717259758,2.34303690683803e-06,1.00984120793074e-05,FALSE,"130.63112"," 23.47508","BraA03001939","AT2G35260","AT2G35260","CAAX protease self-immunity protein","-","-"
"BraA09001837",-1.43897703272993,3.18121577451353,38.5608569112423,2.35482916279573e-06,1.01436811774507e-05,FALSE," 9.849543"," 3.601459","BraA09001837","AT1G59960","AT1G59960","NAD(P)-linked oxidoreductase superfamily protein","-","-"
"BraA07001245",-1.71150544046293,3.28265651587696,38.5565527899646,2.35677889266614e-06,1.01493022628085e-05,FALSE,"10.825906"," 3.273447","BraA07001245","AT1G25425","CLE43","CLAVATA3/ESR-RELATED 43","-","YES"
"BraA08001626",-1.53183204712834,4.03178876080209,38.5504509314043,2.35954599011655e-06,1.01584392462895e-05,FALSE,"22.241726"," 7.725069","BraA08001626","AT4G35240","AT4G35240","DNA-directed RNA polymerase subunit beta, putative (DUF630 and DUF632)","-","-"
"BraA09006603",-3.39744111927495,2.41230754219973,38.5182053744642,2.37422761451755e-06,1.02188522429604e-05,FALSE," 4.2938027"," 0.4484676","BraA09006603","AT1G09340","CRB","chloroplast RNA binding protein","-","YES"
"BraA03005552",-3.22576436570993,3.49126652497532,38.4817091775219,2.39096449488091e-06,1.02796452197284e-05,FALSE,"19.086177"," 2.089395","BraA03005552","AT3G62870","AT3G62870","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","-","-"
"BraSca000666",-1.27881957489187,3.26610494989821,38.4767891407098,2.3932305800729e-06,1.02865781896088e-05,FALSE," 9.320024"," 3.862863","BraSca000666","AT1G63610","AT1G63610","hypothetical protein","-","-"
"BraA05000665",-3.28145887882048,4.12302823179098,38.4529398844683,2.40424828027658e-06,1.03311132764273e-05,FALSE,"22.587995"," 2.352739","BraA05000665","AT2G45400","BEN1","NAD(P)-binding Rossmann-fold superfamily protein","-","YES"
"BraA06003449",-2.24655482615609,2.80853576257748,38.388147751577,2.43445981993021e-06,1.0449522106818e-05,FALSE," 9.004606"," 1.894712","BraA06003449","AT2G17760","AT2G17760","Eukaryotic aspartyl protease family protein","-","-"
"BraA01000053",-2.85209543158046,3.17942142165864,38.345506031821,2.45456802529586e-06,1.05243532329493e-05,FALSE,"13.459437"," 1.892883","BraA01000053","AT4G39540","SK2","shikimate kinase 2","-","-"
"BraA08000499",-2.22545359632014,3.04219362355731,38.3058838692077,2.47341423223512e-06,1.05907344981994e-05,FALSE," 7.992652"," 1.698988","BraA08000499","AT1G47380","AT1G47380","Protein phosphatase 2C family protein","-","-"
"BraA07003470",-1.62010424125452,4.33769316135359,38.2603347807424,2.49527414762801e-06,1.06785250363417e-05,FALSE,"23.894493"," 7.856599","BraA07003470","AT1G71460","AT1G71460","Pentatricopeptide repeat (PPR-like) superfamily protein","-","-"
"BraA07003706",-3.20257320100718,9.43047998794409,38.2421619206961,2.50405420154876e-06,1.07044576676745e-05,FALSE,"1065.7340"," 115.9778","BraA07003706","AT1G74470","AT1G74470","Pyridine nucleotide-disulfide oxidoreductase family protein","-","-"
"BraA03003699",-1.38904956237909,4.74885179648951,38.2273020169601,2.51125859092673e-06,1.07320234809703e-05,FALSE,"33.66325","12.86147","BraA03003699","AT3G10740","ASD1","alpha-L-arabinofuranosidase 1","-","-"
"BraA07001042",-2.17253907616779,5.78289143279688,38.2182790575033,2.51564410156062e-06,1.07423326528932e-05,FALSE,"57.21668","12.95308","BraA07001042","AT1G29720","AT1G29720","Leucine-rich repeat transmembrane protein kinase","-","-"
"BraA03000911",-1.77977205221651,3.91357201123339,38.2098849633869,2.51973143533819e-06,1.07539514078696e-05,FALSE,"19.185754"," 5.615502","BraA03000911","AT5G18500","AT5G18500","Protein kinase superfamily protein","-","-"
"BraA06002419",-1.4729583663695,7.72906548714733,38.1954698929432,2.52676741556462e-06,1.07781352631401e-05,FALSE,"329.7228","118.7779","BraA06002419","AT3G49140","AT3G49140","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
