"","logFC","logCPM","F","PValue","FDR","woundCtrl","phyB.D_Avg_CPM","phyB.R_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA09003877",2.21901311861066,7.90905677848272,24.3238108636902,5.38059053449349e-05,0.000185602662750225,FALSE," 80.21506","373.61635","BraA09003877","AT1G28400","AT1G28400","GATA zinc finger protein","-","-"
"BraA09005723",1.12567451084289,4.34093816278075,24.3122690127674,5.39632399376284e-05,0.000186033100971935,FALSE,"10.88271","23.81172","BraA09005723","AT2G23820","AT2G23820","Metal-dependent phosphohydrolase","-","-"
"BraA06004133",2.2989769025353,3.92299338051703,24.3044468922193,5.40701530767062e-05,0.000186310028333484,FALSE," 2.466728","12.278837","BraA06004133","AT5G48600","SMC3","structural maintenance of chromosome 3","-","YES"
"BraA06004815",1.72841459114904,6.34770331033985,24.2944533303311,5.42070811517227e-05,0.000186700100071798,FALSE," 46.34081","153.72498","BraA06004815","AT5G44520","AT5G44520","NagB/RpiA/CoA transferase-like superfamily protein","-","-"
"BraA09000477",1.2143796078632,5.90794946548675,24.2932037173996,5.42242294144924e-05,0.000186718304743844,FALSE,"27.29902","63.42663","BraA09000477","AT5G49460","ACLB-2","ATP citrate lyase subunit B 2","-","-"
"BraA09005400",1.25548088330961,8.21639891716076,24.248106478945,5.48470614846144e-05,0.000188656631942271,FALSE,"206.8560","493.9068","BraA09005400","AT3G61440","CYSC1","cysteine synthase C1","-","-"
"BraA05001680",1.37105660159365,5.51004252861123,24.2369859900564,5.50018390638566e-05,0.000189146026720791,FALSE,"21.37414","55.35639","BraA05001680","AT4G14100","AT4G14100","transferases, transferring glycosyl groups","-","-"
"BraA06001224",3.17173348263968,3.50108435529886,24.2338710810352,5.50452782858499e-05,0.000189214387468722,FALSE," 0.9283448"," 8.4483073","BraA06001224","AT1G08560","SYP111","syntaxin of plants 111","-","YES"
"BraA10000459",1.90891760623834,7.45655467912884,24.1863110835973,5.5713188819327e-05,0.000191259671104952,FALSE," 41.35358","155.44851","BraA10000459","AT1G05850","POM1","Chitinase family protein","-","-"
"BraA09004094",1.74147750376798,3.43802189052919,24.1843338760806,5.57411461242805e-05,0.000191272212774401,FALSE," 3.555183","11.985960","BraA09004094","AT1G26570","UGD1","UDP-glucose dehydrogenase 1","-","-"
"BraA09006497",1.27384442492963,5.87302047686761,24.1418433828191,5.63456581504729e-05,0.000193220187208811,FALSE,"24.72852","59.80322","BraA09006497","AT1G11310","MLO2","Seven transmembrane MLO family protein","-","-"
"BraA08002920",1.55457321514416,2.97480415927634,24.1322327625849,5.64833756283539e-05,0.00019365025754526,FALSE," 2.982839"," 8.783128","BraA08002920","AT1G24735","AT1G24735","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA03000374",1.30097806147716,4.27935082320817,24.0939805141242,5.70351619752767e-05,0.000195244334382526,FALSE," 6.615272","16.399746","BraA03000374","AT5G08390","AT5G08390","Transducin/WD40 repeat-like superfamily protein","-","-"
"BraA09004969",4.51475117558339,4.2715331455837,24.0807610757696,5.72272135171363e-05,0.000195816595817332,FALSE," 0.9498887","21.7235161","BraA09004969","AT3G56060","AT3G56060","Glucose-methanol-choline (GMC) oxidoreductase family protein","-","-"
"BraA06000382",1.87290594690468,3.93464648538164,24.0609455694493,5.75164121213102e-05,0.000196732052551829,FALSE," 3.800573","14.013198","BraA06000382","AT1G56130","AT1G56130","Leucine-rich repeat transmembrane protein kinase","-","-"
"BraA09000229",1.28646028672322,11.7296905452705,24.035446485766,5.78909030302012e-05,0.000197684299972619,FALSE," 874.2683","2132.6718","BraA09000229","AT4G02770","PSAD-1","photosystem I subunit D-1","-","-"
"BraA05002489",2.14427263204549,4.61012882889706,24.0349214440779,5.78986418598332e-05,0.000197684299972619,FALSE," 4.691121","20.801640","BraA05002489","AT3G22790","NET1A","Kinase interacting (KIP1-like) family protein","-","YES"
"BraA01001738",1.4516188059986,5.3129773880357,24.0267812772309,5.80187676779294e-05,0.000198051486282934,FALSE,"35.59966","97.43434","BraA01001738","AT4G25700","BETA-OHASE 1","beta-hydroxylase 1","-","-"
"BraA05004428",2.18136285578671,5.39013497301676,24.0141320514024,5.82059730946129e-05,0.000198604382507957,FALSE,"12.87976","58.45581","BraA05004428","AT3G05560","AT3G05560","Ribosomal L22e protein family","-","-"
"BraA05002659",1.01043326791158,3.65429652400352,24.0012801038245,5.83968523294294e-05,0.00019912618190321,FALSE," 7.153180","14.444006","BraA05002659","AT3G21160","MNS2","alpha-mannosidase 2","-","-"
"BraA06003030",2.58871560152188,3.88810318031993,23.9672441531457,5.89056593705662e-05,0.000200774161648487,FALSE," 2.638084","16.116250","BraA06003030","AT5G62580","AT5G62580","ARM repeat superfamily protein","-","-"
"BraA06001794",4.50192674614013,2.48580789668863,23.9414306572639,5.92947655633808e-05,0.000201925488958809,FALSE," 0.3741997"," 8.8968271","BraA06001794","AT1G16060","ADAP","ARIA-interacting double AP2 domain protein","YES","-"
"BraA06002367",1.66136968493611,5.64298485920983,23.9367003302992,5.9366372184182e-05,0.000202056664521856,FALSE,"18.05190","57.16481","BraA06002367","AT3G49720","AT3G49720","transmembrane protein","-","-"
"BraA02000913",3.64737695648548,3.61473112539807,23.9363422682237,5.93717962778644e-05,0.000202056664521856,FALSE," 1.068112","13.462965","BraA02000913","AT5G19600","SULTR3;5","sulfate transporter 3;5","-","-"
"BraA07001252",3.49146971730248,5.20429693509503,23.9322259886334,5.94341903890712e-05,0.000202225282473839,FALSE," 4.024495","44.683450","BraA07001252","AT1G25550","AT1G25550","myb-like transcription factor family protein","YES","-"
"BraA04001235",2.62784198808036,2.30823320641051,23.9291322028991,5.94811326320966e-05,0.000202341263805749,FALSE,"1.452624","8.913096","BraA04001235","AT5G39350","AT5G39350","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA01000053",2.5198450221489,3.17942142165864,23.9094361528933,5.97809302179045e-05,0.000203273242953082,FALSE," 2.130222","12.392835","BraA01000053","AT4G39540","SK2","shikimate kinase 2","-","-"
"BraA01002406",1.06966620877317,7.15515164120716,23.9042012862769,5.98608875796503e-05,0.000203483462390996,FALSE," 72.01702","151.16529","BraA01002406","AT3G51510","AT3G51510","transmembrane protein","-","-"
"BraA04000951",1.00330450016763,5.19327336848932,23.8913361949027,6.00578840200993e-05,0.000204038656265133,FALSE,"21.97933","44.06257","BraA04000951","AT4G38090","AT4G38090","ribosomal protein S5 domain protein","-","-"
"BraA06000665",2.72490776410034,8.46424429050312,23.8795927561992,6.02383213559012e-05,0.000204519236009898,FALSE," 32.38745","214.53801","BraA06000665","AT1G55670","PSAG","photosystem I subunit G","-","-"
"BraA10000110",1.34492420958976,7.2777385871523,23.8335230325852,6.09518996863417e-05,0.000206719004753936,FALSE," 59.56371","151.37255","BraA10000110","AT4G01690","PPOX","Flavin containing amine oxidoreductase family","-","-"
"BraA05003642",1.48113777010517,6.18120786876523,23.8261194844706,6.10674296541722e-05,0.00020706620912466,FALSE,"32.13987","89.72702","BraA05003642","AT3G14790","RHM3","rhamnose biosynthesis 3","-","-"
"BraA03006059",3.1773517309736,3.34543189020602,23.8004335527204,6.14701020452549e-05,0.000208341818732195,FALSE," 2.071251","18.750738","BraA03006059","AT1G13080","CYP71B2","cytochrome P450, family 71, subfamily B, polypeptide 2","-","-"
"BraA08003783",1.34534301940294,6.95273394945867,23.7939345567984,6.15724428306129e-05,0.000208643756760785,FALSE," 60.24825","153.08391","BraA08003783","AT5G60390","AT5G60390","GTP binding Elongation factor Tu family protein","-","-"
"BraA07001497",1.59414798956977,8.3373174647941,23.7500260260688,6.22687564356551e-05,0.000210685775214362,FALSE," 71.29715","215.41263","BraA07001497","AT1G21500","AT1G21500","hypothetical protein","-","-"
"BraA09000409",1.41960152662893,2.72166636438944,23.7464645312106,6.23256102804625e-05,0.000210787517364521,FALSE,"3.320765","8.903646","BraA09000409","AT3G29760","AT3G29760","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA06002469",1.02005137696637,3.57764288526512,23.7416465289325,6.24026122974807e-05,0.000211002603128324,FALSE," 5.421223","11.032820","BraA06002469","AT3G48680","GAMMA CAL2","gamma carbonic anhydrase-like 2","-","-"
"BraA01000138",2.78947608087288,3.18852681662932,23.7357949682996,6.24962720871536e-05,0.000211273909504252,FALSE," 1.439691","10.174514","BraA01000138","AT4G37650","SHR","GRAS family transcription factor","YES","YES"
"BraA08003201",1.459360820306,4.26843368085003,23.6714368601555,6.35365424058711e-05,0.00021423846989469,FALSE," 7.175331","19.757315","BraA08003201","AT1G20090","ROP2","RHO-related protein from plants 2","-","-"
"BraA10001296",1.40612878806819,4.39144947816084,23.6509324770813,6.38719182620534e-05,0.000215214022331961,FALSE," 7.788992","20.727238","BraA10001296","AT5G57440","GS1","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA09004771",3.77781963735057,3.56573725046388,23.6397379339637,6.40558324256509e-05,0.000215758357025411,FALSE," 1.119942","15.456557","BraA09004771","AT5G27700","AT5G27700","Ribosomal protein S21e","-","-"
"BraA06004418",2.50328149502822,3.70518536652268,23.6032564242937,6.46591955561349e-05,0.000217511378083685,FALSE," 3.807877","21.665868","BraA06004418","AT2G03550","AT2G03550","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA06001316",2.38093557954043,5.07606985228091,23.579303012371,6.50587211585164e-05,0.000218621748726526,FALSE," 8.961944","46.753617","BraA06001316","AT1G09690","AT1G09690","Translation protein SH3-like family protein","-","-"
"BraA08000215",1.12412043896071,4.71739494394186,23.5779624662471,6.50811597658875e-05,0.000218650470590196,FALSE,"11.88221","25.92951","BraA08000215","AT1G52290","PERK15","Protein kinase superfamily protein","-","-"
"BraA04000783",3.50464156121625,4.46077615167409,23.5544545354914,6.54760173844867e-05,0.000219765948643351,FALSE," 3.029298","35.131627","BraA04000783","AT3G51870","AT3G51870","Mitochondrial substrate carrier family protein","-","-"
"BraA09005393",1.18853360326688,4.44181827423716,23.5540406694242,6.54829923213033e-05,0.000219765948643351,FALSE,"11.61477","26.47931","BraA09005393","AT3G61320","AT3G61320","Bestrophin-like protein","-","-"
"BraA02004292",1.24513923332173,7.53798392822208,23.5378102496924,6.57571644717333e-05,0.000220545017853203,FALSE," 89.29970","211.73578","BraA02004292","AT5G61790","CNX1","calnexin 1","-","YES"
"BraA07001752",1.18838197687386,4.29468681973658,23.5305405287217,6.58803731236218e-05,0.000220873758390438,FALSE," 9.069173","20.703229","BraA07001752","AT5G66420","AT5G66420","TIM-barrel signal transduction protein","-","-"
"BraA06001961",3.97573545021678,3.38895754302466,23.522851092899,6.60109687262888e-05,0.000221207717213495,FALSE," 0.9859614","16.1807790","BraA06001961","AT1G17850","AT1G17850","Rhodanese/Cell cycle control phosphatase superfamily protein","-","-"
"BraA02000923",1.158793453771,6.33026337097245,23.4991031037643,6.64160814529889e-05,0.000222470551621631,FALSE," 35.60709"," 79.48976","BraA02000923","AT5G19780","TUA5","tubulin alpha-5","-","YES"
"BraA06004855",2.27602932849202,3.36948588613808,23.4980154184533,6.6434700787246e-05,0.000222485572423671,FALSE," 2.2488656","11.0368089","BraA06004855","AT5G44030","CESA4","cellulose synthase A4","-","YES"
"BraA09003610",1.17402845774649,4.162436603864,23.4893861783288,6.65826203158731e-05,0.000222902508190668,FALSE,"10.71876","24.22590","BraA09003610","AT1G31300","AT1G31300","TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein","-","-"
"BraA05000597",2.75291922722394,4.10483043652804,23.4860062067337,6.66406563349196e-05,0.000223032942953781,FALSE," 4.042376","27.272273","BraA05000597","AT2G44640","AT2G44640","TRIGALACTOSYLDIACYLGLYCEROL-like protein","-","-"
"BraA04001837",1.48085236974407,7.980747160206,23.4684598262949,6.6942823877068e-05,0.000223949000600436,FALSE,"124.0696","346.3904","BraA04001837","AT2G24790","COL3","CONSTANS-like 3","YES","-"
"BraA07002759",1.03106485661252,3.83819689661836,23.4560818303528,6.71568833686608e-05,0.000224617370213073,FALSE," 7.558577","15.459779","BraA07002759","AT1G72170","AT1G72170","MICOS complex subunit, putative (DUF543)","-","-"
"BraA03002308",1.61945084402031,4.39358706136942,23.4538945828888,6.71947860502822e-05,0.00022469639524781,FALSE," 9.215908","28.360293","BraA03002308","AT2G41342","AT2G41342","hypothetical protein","-","-"
"BraA09003426",2.00948528991756,7.14162002497162,23.4384930686873,6.74623381966185e-05,0.000225495265070031,FALSE," 40.44445","162.79885","BraA09003426","AT1G33140","PGY2","Ribosomal protein L6 family","-","YES"
"BraA01000265",2.16513882397983,5.37099100684093,23.4119359479051,6.79264113447928e-05,0.000226805624642986,FALSE,"13.87988","62.36494","BraA01000265","AT4G36130","AT4G36130","Ribosomal protein L2 family","-","-"
"BraA03001183",1.2075187522911,4.45831054591913,23.38590810371,6.83846094935542e-05,0.000228045286743335,FALSE," 8.97936","20.71646","BraA03001183","AT5G59613","AT5G59613","ATP synthase","-","-"
"BraA05003232",1.87429042376467,2.85068423653926,23.3712129758493,6.8644790030136e-05,0.000228864434457602,FALSE," 1.618927"," 5.991444","BraA05003232","AT3G19050","POK2","phragmoplast orienting kinesin 2","-","-"
"BraA03004707",2.64723323109423,3.85941443741118,23.3609621803787,6.88269206215393e-05,0.000229325937888025,FALSE," 2.382817","15.190075","BraA03004707","AT5G61270","PIF7","phytochrome-interacting factor7","YES","-"
"BraA01000855",2.23692151452372,3.2227891194571,23.3548863804303,6.89351204062893e-05,0.000229637840252909,FALSE," 2.613477","12.421009","BraA01000855","AT4G29720","PAO5","polyamine oxidase 5","-","-"
"BraA06002625",1.73346687298829,9.52897335055604,23.3445739019285,6.911919241877e-05,0.000230056267428936,FALSE," 113.4501"," 377.4295","BraA06002625","AT3G46970","PHS2","alpha-glucan phosphorylase 2","-","-"
"BraA09004559",1.39972004373496,7.59186800856415,23.336353094982,6.92663125462464e-05,0.000230497200735289,FALSE,"113.6037","299.6702","BraA09004559","AT5G67370","CGLD27","DUF1230 family protein (DUF1230)","-","-"
"BraA05000979",2.8753310520371,3.45615813761368,23.3288678704205,6.94005651782179e-05,0.000230816160116002,FALSE," 1.827940","13.365217","BraA05000979","AT2G37270","RPS5B","ribosomal protein 5B","-","-"
"BraA09004011",1.17243751906648,3.36198932746301,23.3285565314116,6.94061553893924e-05,0.000230816160116002,FALSE," 4.763245","10.781389","BraA09004011","AT1G24610","AT1G24610","Rubisco methyltransferase family protein","-","-"
"BraA01000078",3.1508318511512,3.18880969340367,23.3040588979193,6.98475603239981e-05,0.000232087945851748,FALSE," 1.559535","13.841254","BraA01000078","AT4G39770","TPPH","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA04001921",1.27272588203119,3.29151244185258,23.2918073754386,7.00694570929449e-05,0.000232628824012435,FALSE," 4.885797","11.841762","BraA04001921","AT2G26100","AT2G26100","Galactosyltransferase family protein","-","-"
"BraA06000749",1.07372276428596,3.37582070761999,23.2868964986283,7.01586171220982e-05,0.000232875713517888,FALSE," 5.246419","11.097754","BraA06000749","AT1G53650","CID8","CTC-interacting domain 8","-","-"
"BraA09001053",3.90919151539301,6.2323930796253,23.2814590461433,7.02574815653743e-05,0.000233037470087724,FALSE,"  4.389459"," 67.036566","BraA09001053","AT2G10940","AT2G10940","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","-","-"
"BraA02000706",1.66666512410545,5.25380116822261,23.2809595346554,7.02665713491956e-05,0.000233037470087724,FALSE,"11.07176","35.22429","BraA02000706","AT5G16400","TRXF2","thioredoxin F2","-","-"
"BraA07001048",4.49552069929335,6.62473106380194,23.2590894210853,7.06658072441854e-05,0.000234138709388891,FALSE,"  5.271012","120.270699","BraA07001048","AT1G29660","AT1G29660","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-"
"BraA05000671",3.96180730700244,7.32292730695362,23.2578383816144,7.06887193458298e-05,0.000234141507260808,FALSE,"  9.781664","153.092575","BraA05000671","AT2G45470","FLA8","FASCICLIN-like arabinogalactan protein 8","-","-"
"BraA03003902",1.71363681402162,4.4766445244122,23.2476674781352,7.08752942868598e-05,0.000234562054683594,FALSE," 8.673126","28.531901","BraA03003902","AT3G14420","GOX1","Aldolase-type TIM barrel family protein","-","-"
"BraA03002209",1.71166318956674,4.00877954939557,23.24125247107,7.0993246756015e-05,0.000234903027946116,FALSE," 5.180821","17.009790","BraA03002209","AT2G39750","AT2G39750","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA09005792",2.89924990097399,3.6758040501152,23.2342697457755,7.11218807885663e-05,0.000235180336893284,FALSE," 0.7850941"," 5.8543866","BraA09005792","AT2G22610","AT2G22610","Di-glucose binding protein with Kinesin motor domain-containing protein","-","-"
"BraA05003553",2.78175166139158,6.38697022469047,23.2231812351402,7.1326672263987e-05,0.000235708969438412,FALSE," 18.13575","125.12431","BraA05003553","AT3G15570","AT3G15570","Phototropic-responsive NPH3 family protein","-","YES"
"BraA10000026",1.34365826285753,3.15884239062311,23.2082872599407,7.16027569715714e-05,0.00023647238664132,FALSE," 4.061706","10.358193","BraA10000026","AT1G01740","BSK4","kinase with tetratricopeptide repeat domain-containing protein","-","YES"
