"","logFC","logCPM","F","PValue","FDR","woundCtrl","phyB.P_Avg_CPM","phyB.D_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA01003362",-3.77303576004766,5.23975368413243,30.870883244122,1.14678025591683e-05,4.83922821129516e-05,FALSE," 31.822541","  2.303488","BraA01003362","AT3G22840","ELIP1","Chlorophyll A-B binding family protein","-","YES"
"BraA03004131",-3.04694381864808,4.22552706315259,30.839111481826,1.15485534561215e-05,4.87069215968256e-05,FALSE,"24.609681"," 2.963849","BraA03004131","AT3G19100","AT3G19100","Protein kinase superfamily protein","-","-"
"BraA09004998",-2.46505628682599,4.90907226091846,30.8028325034965,1.16415168621022e-05,4.90858492926568e-05,FALSE,"45.797445"," 8.251955","BraA09004998","AT3G56370","AT3G56370","Leucine-rich repeat protein kinase family protein","-","-"
"BraA02002889",-1.24128889513268,6.34315182364525,30.7870845336924,1.16821234465751e-05,4.92083632738076e-05,FALSE," 97.03508"," 41.01588","BraA02002889","AT4G00750","AT4G00750","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA05002437",-1.45085257517432,5.19897376212296,30.7856486144414,1.16858336611823e-05,4.92083632738076e-05,FALSE,"40.32956","14.72017","BraA05002437","AT1G31920","AT1G31920","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA09004283",-2.43709288470069,5.26637867502074,30.7704824125195,1.17250993543358e-05,4.9345738993916e-05,FALSE,"45.601402"," 8.415103","BraA09004283","AT1G23030","AT1G23030","ARM repeat superfamily protein","-","-"
"BraA03000234",-1.72367119194594,6.62625656086405,30.6704078583656,1.19878200766157e-05,5.03571625316069e-05,FALSE," 91.18068"," 27.57510","BraA03000234","AT5G05730","ASA1","anthranilate synthase alpha subunit 1","-","-"
"BraA05000796",-2.16790047943886,5.22062470246287,30.6666686968969,1.19977595922475e-05,5.03854685117331e-05,FALSE,"55.26153","12.30947","BraA05000796","AT2G39670","AT2G39670","Radical SAM superfamily protein","-","-"
"BraA03003688",-1.96810880476693,4.31439718389974,30.6531132186582,1.20338682589767e-05,5.05096583250795e-05,FALSE,"24.801270"," 6.335039","BraA03003688","AT3G10525","LGO","LOSS OF GIANT CELLS FROM ORGANS","-","YES"
"BraA09003908",-1.27550663976106,5.90119514493659,30.6494312633788,1.20436965384196e-05,5.05244625572295e-05,FALSE,"65.49776","27.06257","BraA09003908","AT1G28140","AT1G28140","integral membrane family protein","-","-"
"BraA04003037",-2.86447315546933,3.89298399002774,30.6310586280027,1.20928694400536e-05,5.07037200283548e-05,FALSE,"20.471735"," 2.776193","BraA04003037","AT2G42320","AT2G42320","nucleolar protein gar2-like protein","-","-"
"BraA06004978",-1.76360298914312,9.8914597919629,30.6292940820451,1.20976035877006e-05,5.07100613769394e-05,FALSE,"1182.8043"," 348.3059","BraA06004978","AT4G38970","FBA2","fructose-bisphosphate aldolase 2","-","YES"
"BraA02002521",-3.09021063509792,2.8463414092411,30.5950187131343,1.21899628925958e-05,5.10156915526345e-05,FALSE,"10.319337"," 1.193606","BraA02002521","AT1G76160","sks5","SKU5 similar 5","-","-"
"BraA04002672",-1.54319140639463,7.2385056758015,30.5548968540383,1.22990517284983e-05,5.14448775462565e-05,FALSE,"187.75610"," 64.37675","BraA04002672","AT2G36990","SIGF","RNApolymerase sigma-subunit F","-","YES"
"BraA04000089",-2.79279914114773,3.09702706310548,30.5313378420828,1.23636016657224e-05,5.16874077605501e-05,FALSE,"11.223763"," 1.598989","BraA04000089","AT3G62030","ROC4","rotamase CYP 4","-","YES"
"BraA10002265",-9.17778160874834,3.43350137377775,31.9859597748978,1.24721423678345e-05,5.20996605280559e-05,FALSE," 7.0521897"," 0.0000000","BraA10002265","AT5G13930","TT4","Chalcone and stilbene synthase family protein","-","YES"
"BraA09000421",-1.81128004525871,5.02144317754565,30.4703504164634,1.25324206147392e-05,5.22952399291002e-05,FALSE,"46.10109","13.09477","BraA09000421","AT5G47820","FRA1","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA09002105",-1.52410753475506,7.05163304455851,30.4696138064799,1.25344748819932e-05,5.22952399291002e-05,FALSE,"187.83835"," 65.28969","BraA09002105","AT5G43830","AT5G43830","aluminum induced protein with YGL and LRDR motifs","-","-"
"BraA01001447",-1.03594217741989,4.4098851850333,30.4692196184659,1.25355743489514e-05,5.22952399291002e-05,FALSE,"26.74936","13.02915","BraA01001447","AT4G22910","FZR2","FIZZY-related 2","-","YES"
"BraA03001184",-2.39997934026811,3.44805077240241,30.4434713865621,1.26076188689539e-05,5.2581855060237e-05,FALSE,"11.553071"," 2.156315","BraA03001184","AT5G59590","UGT76E2","UDP-glucosyl transferase 76E2","-","-"
"BraA09006121",-4.24005384567973,2.59387107405818,30.3879744229225,1.27644375986875e-05,5.31654532424823e-05,FALSE,"11.1711796"," 0.5811857","BraA09006121","AT1G17180","GSTU25","glutathione S-transferase TAU 25","-","-"
"BraA02000720",-1.53561843064773,5.45557054110422,30.3713447831702,1.2811840406141e-05,5.33205626633155e-05,FALSE,"54.88847","18.92670","BraA02000720","AT5G16620","TIC40","hydroxyproline-rich glycoprotein family protein","-","YES"
"BraA04002866",-1.3935092609011,3.39786378390556,30.3291348997098,1.29330216997705e-05,5.37830957651371e-05,FALSE,"15.266324"," 5.808407","BraA04002866","AT2G39960","AT2G39960","Microsomal signal peptidase 25 kDa subunit (SPC25)","-","-"
"BraA09003426",-2.30918784955892,7.14162002497162,30.3290632158259,1.29332285559748e-05,5.37830957651371e-05,FALSE,"200.42598"," 40.44445","BraA09003426","AT1G33140","PGY2","Ribosomal protein L6 family","-","YES"
"BraA06001418",-5.5586908049001,2.88052665897252,30.3218358875485,1.29541027403034e-05,5.38414515797136e-05,FALSE," 8.1198202"," 0.1624269","BraA06001418","AT1G10640","AT1G10640","Pectin lyase-like superfamily protein","-","-"
"BraA09006743",-3.12709108020467,4.85674797836372,30.3177085218624,1.29660399569046e-05,5.38768397364514e-05,FALSE,"30.946982"," 3.531184","BraA09006743","AT1G06830","AT1G06830","Glutaredoxin family protein","-","-"
"BraA10002792",-3.11131160428699,4.50963954983184,30.3082543793373,1.29934284561206e-05,5.39763958562519e-05,FALSE,"29.032441"," 3.319144","BraA10002792","AT2G17360","AT2G17360","Ribosomal protein S4 (RPS4A) family protein","-","-"
"BraA03000774",-1.56450170760065,6.37750198185869,30.2760515983808,1.30871926220771e-05,5.43228934260266e-05,FALSE," 87.79092"," 29.64102","BraA03000774","AT5G16150","PGLCT","plastidic GLC translocator","-","-"
"BraA07002642",-1.32244317695661,8.06569573264472,30.2410323052378,1.31899936007436e-05,5.46919123487103e-05,FALSE,"298.8681","119.4892","BraA07002642","AT1G74970","RPS9","ribosomal protein S9","-","-"
"BraA02000568",-1.28028600948413,6.69744005584906,30.2243645971983,1.32392307475987e-05,5.4852722286708e-05,FALSE,"129.26158"," 53.20731","BraA02000568","AT5G14040","PHT3;1","phosphate transporter 3;1","-","-"
"BraA04001059",-2.83940054764061,3.19124943642441,30.2156387172953,1.32650870763672e-05,5.49453869952682e-05,FALSE,"12.555155"," 1.723774","BraA04001059","AT5G36740","AT5G36740","Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein","-","-"
"BraA03005050",-2.67559594718595,2.98279310400584,30.2017808660437,1.3306263292956e-05,5.50752887969869e-05,FALSE," 8.734580"," 1.362492","BraA03005050","AT4G17050","UGLYAH","ureidoglycine aminohydrolase","-","-"
"BraA06000164",-1.44261342402014,5.04390059816033,30.1943931499669,1.33282714120544e-05,5.51490515314765e-05,FALSE,"43.17862","15.85988","BraA06000164","AT5G46280","MCM3","Minichromosome maintenance (MCM2/3/5) family protein","-","YES"
"BraA08003521",-1.53287436599071,4.78697623370207,30.1920895793145,1.33351418789868e-05,5.51629784954669e-05,FALSE,"35.91227","12.40705","BraA08003521","AT1G12450","AT1G12450","SNARE associated Golgi protein family","-","-"
"BraA05001582",-3.78302575350105,5.50991285931697,30.1880507996063,1.33471969569056e-05,5.51983394907237e-05,FALSE,"58.395517"," 4.228293","BraA05001582","AT2G29740","UGT71C2","UDP-glucosyl transferase 71C2","-","-"
"BraA03003644",-1.92835049162989,3.35208138420083,30.1275495957594,1.35292087599088e-05,5.58776557021687e-05,FALSE,"12.778388"," 3.332351","BraA03003644","AT3G09150","HY2","phytochromobilin:ferredoxin oxidoreductase, chloroplast / phytochromobilin synthase (HY2)","-","-"
"BraA02003514",-1.63233538030133,5.82751244656803,30.1058934045169,1.35950138863341e-05,5.60905684327388e-05,FALSE,"65.65821","21.15586","BraA02003514","AT2G02980","OTP85","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA05004596",-1.14378433436346,4.84831852972549,30.1030333788623,1.36037304346273e-05,5.61118231239608e-05,FALSE,"34.29749","15.52329","BraA05004596","AT3G03100","AT3G03100","NADH:ubiquinone oxidoreductase, 17.2kDa subunit","-","-"
"BraA06001385",-3.57026697461991,3.20683802050846,30.0753173048219,1.36885167689571e-05,5.64104946169972e-05,FALSE," 9.8088461"," 0.7991652","BraA06001385","AT1G10370","ERD9","Glutathione S-transferase family protein","-","YES"
"BraA01002074",-7.96257185731668,2.61865153654756,31.533119672731,1.36904758219142e-05,5.64104946169972e-05,FALSE," 3.0324987"," 0.0000000","BraA01002074","AT4G28250","EXPB3","expansin B3","-","-"
"BraA06000367",-3.12223947078456,6.42214408316741,30.0718280861766,1.36992313184396e-05,5.64317982078615e-05,FALSE,"130.80205"," 14.99670","BraA06000367","AT1G33140","PGY2","Ribosomal protein L6 family","-","YES"
"BraA07002508",-2.39644249022218,3.50110575715193,30.0470220401236,1.37756681686078e-05,5.66873246990554e-05,FALSE,"16.367572"," 3.075478","BraA07002508","AT1G78180","AT1G78180","Mitochondrial substrate carrier family protein","-","-"
"BraA06000741",-2.42165640837458,5.95384057807889,30.0248076179836,1.3844513060599e-05,5.69137167943574e-05,FALSE,"91.37435","17.00585","BraA06000741","AT1G53800","AT1G53800","muscle M-line assembly protein","-","-"
"BraA06004809",-2.75073763438018,8.93682901269449,30.0246034612431,1.38451474971788e-05,5.69137167943574e-05,FALSE," 579.89946","  86.12333","BraA06004809","AT4G20360","RABE1b","RAB GTPase homolog E1B","-","-"
"BraA09002969",-1.27550487584679,5.54904447970573,30.0206903606967,1.38573139448697e-05,5.69339915145521e-05,FALSE,"52.10095","21.51803","BraA09002969","AT4G09750","AT4G09750","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA09000117",-3.24798845778187,8.57111169364029,30.0093524989413,1.38926308535345e-05,5.70493111491348e-05,FALSE,"343.17177"," 36.07892","BraA09000117","AT4G00780","AT4G00780","TRAF-like family protein","-","-"
"BraA09001155",-1.6772398235641,4.17815335506851,29.9981170535116,1.39277253389462e-05,5.71486957338406e-05,FALSE,"22.787590"," 7.117107","BraA09001155","AT2G17480","MLO8","Seven transmembrane MLO family protein","-","-"
"BraA03003243",-1.88154177991398,4.87263098178394,29.9406443482911,1.4108758932405e-05,5.78161587076425e-05,FALSE,"42.865651","11.593115","BraA03003243","AT3G01510","LSF1","like SEX4 1","-","YES"
"BraA07003363",-2.70480238989407,2.79615724405871,29.9354469248493,1.41252560801107e-05,5.78686961741132e-05,FALSE,"10.683081"," 1.618217","BraA07003363","AT1G70280","AT1G70280","NHL domain-containing protein","-","-"
"BraA03001165",-3.04828239010619,3.24710580080421,29.930586887742,1.4140701313316e-05,5.79168979109015e-05,FALSE,"14.705293"," 1.746079","BraA03001165","AT5G59870","HTA6","histone H2A 6","-","-"
"BraA07001949",-1.29646079251351,5.25533020425856,29.9293169566689,1.4144740189898e-05,5.79183690398011e-05,FALSE,"50.40567","20.49156","BraA07001949","AT3G54360","AT3G54360","zinc ion binding protein","-","-"
"BraA09000251",-1.91760020551605,3.89881449717501,29.915484467085,1.41888142650062e-05,5.80686262431612e-05,FALSE,"17.617994"," 4.646680","BraA09000251","AT4G03110","RBP-DR1","RNA-binding protein-defense related 1","-","-"
"BraA07003381",-2.60918505627915,4.23182423863848,29.882108831998,1.42957743700314e-05,5.84607660650284e-05,FALSE,"22.151373"," 3.561833","BraA07003381","AT3G29670","PMAT2","HXXXD-type acyl-transferase family protein","-","-"
"BraA03001812",-1.72276945974531,3.48622796397154,29.862141325185,1.43601840321177e-05,5.86631966430138e-05,FALSE,"11.732289"," 3.548230","BraA03001812","AT2G32630","AT2G32630","Pentatricopeptide repeat (PPR-like) superfamily protein","-","-"
"BraA03001226",-3.36444402125448,4.08102838726354,29.8575548442135,1.43750232883102e-05,5.86933505987035e-05,FALSE,"17.3033433"," 1.6559104","BraA03001226","AT1G45191","BGLU1","Glycosyl hydrolase superfamily protein","-","-"
"BraA01001595",-2.98332077508414,4.80210811978714,29.8280729354957,1.44708091566049e-05,5.90691224390458e-05,FALSE,"35.946431"," 4.519158","BraA01001595","AT4G24280","cpHsc70-1","chloroplast heat shock protein 70-1","-","-"
"BraA01001281",-2.21545327467448,3.26483046085986,29.8257156903665,1.44784976961688e-05,5.9085183753616e-05,FALSE,"16.753779"," 3.627672","BraA01001281","AT4G21215","AT4G21215","transmembrane protein","-","-"
"BraA08003865",-2.58474025263096,3.23554726761305,29.7550231852079,1.47111501412083e-05,5.99568884574363e-05,FALSE,"13.240755"," 2.184014","BraA08003865","AT1G06010","AT1G06010","basic leucine zipper/W2 domain protein","-","-"
"BraA10001440",-1.6730869135235,6.41460580784516,29.7487897927387,1.47318587811424e-05,6.0025746107994e-05,FALSE," 98.18816"," 30.77027","BraA10001440","AT5G59250","AT5G59250","Major facilitator superfamily protein","-","-"
"BraA08003572",-1.44192320168826,5.69333382154658,29.7233003114752,1.48168707282116e-05,6.03204325628656e-05,FALSE,"57.38618","21.08016","BraA08003572","AT1G11720","SS3","starch synthase 3","-","-"
"BraA03003555",-2.87583902721263,3.07106012587443,29.7225110348808,1.48195116086786e-05,6.03204325628656e-05,FALSE,"13.091522"," 1.769346","BraA03003555","AT3G07540","AT3G07540","Actin-binding FH2 (formin homology 2) family protein","-","-"
"BraA07001861",-3.85343787918392,4.76727165142151,29.7097323865642,1.4862339657171e-05,6.04791174260266e-05,FALSE,"34.321750"," 2.317424","BraA07001861","AT2G28160","FRU","FER-like regulator of iron uptake","YES","YES"
"BraA07001749",-1.08783659092683,3.22474019009254,29.703891919856,1.48819589790165e-05,6.05276574495399e-05,FALSE,"12.688349"," 5.967350","BraA07001749","AT5G66450","LPPepsilon2","Phosphatidic acid phosphatase (PAP2) family protein","-","-"
"BraA03001954",-2.60645527153296,4.64114323580376,29.687704143116,1.49364844258303e-05,6.07023663471646e-05,FALSE,"36.541062"," 5.969857","BraA03001954","AT2G35650","CSLA07","cellulose synthase like","-","-"
"BraA03004068",-2.95270372250936,8.48304430846228,29.6733161051715,1.49851302246345e-05,6.08686321898703e-05,FALSE,"269.17238"," 34.75794","BraA03004068","AT3G17700","CNBT1","cyclic nucleotide-binding transporter 1","-","-"
"BraA08003240",-1.75273157835861,3.47001522090191,29.6681862269588,1.50025159381358e-05,6.09235296352574e-05,FALSE,"12.020671"," 3.547977","BraA08003240","AT1G19270","DA1","DA1","-","YES"
"BraA05004317",-2.09727524488721,5.83842468877788,29.6581241803549,1.50366810618886e-05,6.10407542015808e-05,FALSE,"84.26142","19.66260","BraA05004317","AT3G06680","AT3G06680","Ribosomal L29e protein family","-","-"
"BraA02001295",-1.24672040616585,4.74081032370632,29.6574013039186,1.50391388051925e-05,6.10407542015808e-05,FALSE,"32.68932","13.74359","BraA02001295","AT5G57930","APO2","APO RNA-binding protein (DUF794)","-","-"
"BraA03000100",-2.4669723671911,3.72082537904575,29.6526138954944,1.50554267850789e-05,6.1091110491658e-05,FALSE,"15.253816"," 2.742657","BraA03000100","AT5G02960","AT5G02960","Ribosomal protein S12/S23 family protein","-","-"
"BraA07001048",-5.23936444386237,6.62473106380194,29.6481661196377,1.50705764440041e-05,6.11368229970681e-05,FALSE,"201.413791","  5.271012","BraA07001048","AT1G29660","AT1G29660","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-"
"BraA09006194",-1.33856051909927,5.43836359125914,29.6035574778631,1.52234393114155e-05,6.17251248742092e-05,FALSE,"54.45376","21.50080","BraA09006194","AT1G15710","AT1G15710","prephenate dehydrogenase family protein","-","-"
"BraA06002586",-2.48055723118939,12.2307323799433,29.6009051569312,1.52325811326836e-05,6.17462856112387e-05,FALSE,"5424.5490"," 971.8869","BraA06002586","AT3G47470","LHCA4","light-harvesting chlorophyll-protein complex I subunit A4","-","YES"
"BraA07003172",-1.81943680375752,9.02240883905962,29.5920733995178,1.52630648446323e-05,6.18220897206671e-05,FALSE,"603.28708","170.88822","BraA07003172","AT1G68010","HPR","hydroxypyruvate reductase","-","-"
"BraA06000867",-4.86999458448416,2.15268655688333,31.8238879878914,1.53834058798028e-05,6.22134657112272e-05,FALSE,"9.2483485","0.2841338","BraA06000867","AT2G33070","NSP2","nitrile specifier protein 2","-","-"
"BraA03002437",-1.8743512779374,4.63806550924831,29.5533700767813,1.53974380877211e-05,6.22246399686438e-05,FALSE,"22.988816"," 6.240157","BraA03002437","AT2G44060","AT2G44060","Late embryogenesis abundant protein, group 2","-","-"
"BraA04000384",-2.11716494059258,8.04152424822783,29.5339894521487,1.54652083106277e-05,6.24640438309674e-05,FALSE,"290.71095"," 66.97946","BraA04000384","AT3G56910","PSRP5","plastid-specific 50S ribosomal protein 5","-","-"
"BraA09001097",-3.43918720320123,2.71248864277144,29.5045306021651,1.55688422945253e-05,6.28342506963663e-05,FALSE,"9.8351083","0.8766166","BraA09001097","AT2G15300","AT2G15300","Leucine-rich repeat protein kinase family protein","-","-"
"BraA02003279",-1.36464652621794,5.41858501826673,29.50278820761,1.5574995521598e-05,6.28429709074474e-05,FALSE,"48.36245","18.76876","BraA02003279","AT5G47770","FPS1","farnesyl diphosphate synthase 1","-","YES"
"BraA08003570",-1.15406589919447,5.00869364587114,29.4700266904008,1.56911859273183e-05,6.32631317868828e-05,FALSE,"33.53968","15.09934","BraA08003570","AT1G11750","CLPP6","CLP protease proteolytic subunit 6","-","-"
"BraA05004468",-1.33881324536624,3.05370819343446,29.4679523778283,1.56985742553347e-05,6.32767115951262e-05,FALSE,"10.187666"," 3.999731","BraA05004468","AT3G42950","AT3G42950","Pectin lyase-like superfamily protein","-","-"
"BraA02001796",-1.0415937917306,5.6926231477164,29.4533715266307,1.57506155313008e-05,6.34377401388627e-05,FALSE,"58.58554","28.44618","BraA02001796","AT1G65010","AT1G65010","WEB family protein (DUF827)","-","-"
"BraA03002757",-1.25336068400717,5.49593623036007,29.4412851300694,1.57938959737909e-05,6.35795198535724e-05,FALSE,"55.37054","23.23258","BraA03002757","AT5G49900","AT5G49900","Beta-glucosidase, GBA2 type family protein","-","-"
