"","logFC","logCPM","F","PValue","FDR","woundCtrl","phyB.P_Avg_CPM","phyB.D_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA01002252",1.00770238250834,6.16817569826017,26.7549076618212,2.95640539715048e-05,0.000107983292519407,FALSE," 56.05531","112.72886","BraA01002252","AT4G16110","RR2","response regulator 2","YES","YES"
"BraA09000141",1.4898904158855,5.52618596910037,26.7542827021766,2.95684873417182e-05,0.000107983292519407,FALSE,"27.24886","76.54576","BraA09000141","AT4G01840","KCO5","Ca2  activated outward rectifying K  channel 5","-","-"
"BraA10000565",1.12441298992266,6.13331039485064,26.7517736535936,2.95862934399744e-05,0.000108023256493899,FALSE," 58.47714","127.48180","BraA10000565","AT1G07110","F2KP","fructose-2,6-bisphosphatase","-","-"
"BraA04000867",1.0523780266909,4.00771425670004,26.7455483428051,2.96305233388066e-05,0.000108109512599169,FALSE,"12.72127","26.40366","BraA04000867","AT4G14000","AT4G14000","Putative methyltransferase family protein","-","-"
"BraA10000784",3.41553792032466,1.99588606629116,26.7100719587315,2.98839548887319e-05,0.000108934497789463,FALSE," 0.9830394","10.6992209","BraA10000784","AT5G51810","GA20OX2","gibberellin 20 oxidase 2","-","YES"
"BraA09001265",1.47487904143624,3.34590838891962,26.6626811573728,3.02261856187694e-05,0.000110129667046164,FALSE," 6.230498","17.355290","BraA09001265","AT2G19470","ckl5","casein kinase I-like 5","-","-"
"BraA05000789",1.17227796008737,5.20345459159941,26.6321699230112,3.04487764668648e-05,0.000110812425800798,FALSE,"26.85820","60.54936","BraA05000789","AT2G39750","AT2G39750","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA06004037",4.07042605075616,7.68404691799705,26.6244304584634,3.050552191251e-05,0.00011095458971427,FALSE,"  18.268266"," 307.257831","BraA06004037","AT5G48180","NSP5","nitrile specifier protein 5","-","-"
"BraA07003618",5.69097536662848,3.42545503759414,26.623958288554,3.05089875656518e-05,0.00011095458971427,FALSE," 0.7205570","37.6378892","BraA07003618","AT1G73480","AT1G73480","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA07003276",1.06218681696582,4.36824220424464,26.6211003617406,3.05299734465993e-05,0.000111005262658691,FALSE,"14.89904","31.12911","BraA07003276","AT1G69360","AT1G69360","T-box transcription factor, putative (DUF863)","-","-"
"BraA02003292",1.17490994127994,5.52773293368611,26.6145950484175,3.05778008350347e-05,0.000111153483866847,FALSE,"38.85992","87.73990","BraA02003292","AT2G01140","PDE345","Aldolase superfamily protein","-","-"
"BraA08002832",2.14351667987902,3.33080810354441,26.5936700873978,3.07321958792322e-05,0.000111688931687627,FALSE," 5.319714","23.577151","BraA08002832","AT1G28260","AT1G28260","Telomerase activating protein Est1","-","-"
"BraA05001264",1.6419607706287,2.84521817215747,26.5816273570055,3.08214377069827e-05,0.000111987402933497,FALSE," 4.523691","14.134231","BraA05001264","AT2G33340","MAC3B","MOS4-associated complex 3B","-","-"
"BraA10002631",3.27843701513232,3.96498420577107,26.5669398281627,3.09306604827376e-05,0.000112319986604774,FALSE," 4.931806","47.992106","BraA10002631","AT5G05850","PIRL1","plant intracellular ras group-related LRR 1","-","-"
"BraA05000792",4.01093102154701,2.42874373652565,26.5630432006048,3.09597081161834e-05,0.00011236011200109,FALSE," 0.7911329","13.0123265","BraA05000792","AT2G39710","AT2G39710","Eukaryotic aspartyl protease family protein","-","-"
"BraA05001479",1.8330090078229,2.66606972328181,26.5472642718243,3.10776368622104e-05,0.000112762103322082,FALSE," 3.111118","11.119118","BraA05001479","AT2G31260","APG9","autophagy 9 (APG9)","-","-"
"BraA09002344",1.02436273257976,6.64921177315271,26.4982017593154,3.14474543921602e-05,0.000113924206407725,FALSE," 83.93835","170.75093","BraA09002344","AT5G46760","MYC3","Basic helix-loop-helix (bHLH) DNA-binding family protein","YES","YES"
"BraA03001728",1.04827872926074,3.47530280354483,26.4422009873552,3.18754323147146e-05,0.00011520535123619,FALSE," 9.618099","19.913405","BraA03001728","AT2G30910","ARPC1A","actin-related protein C1A","-","-"
"BraA10000036",1.73567517806399,3.01812759863986,26.4271608270035,3.19914513019101e-05,0.000115545076524109,FALSE," 4.810058","16.040852","BraA10000036","AT1G01650","SPPL4","SIGNAL PEPTIDE PEPTIDASE-LIKE 4","-","-"
"BraA04001271",8.01572145167065,3.72564177524945,28.2735484489185,3.20872872528918e-05,0.000115838050770761,FALSE," 0.09344974","26.34317697","BraA04001271","AT5G39520","AT5G39520","hypothetical protein (DUF1997)","-","-"
"BraA03001859",1.39246272109898,4.59057452826629,26.4024430647738,3.21831221098541e-05,0.000116157381795254,FALSE,"14.88461","39.10271","BraA03001859","AT2G33310","IAA13","auxin-induced protein 13","-","YES"
"BraA01000609",1.60071085395701,2.50718902187888,26.395820087604,3.22346911649986e-05,0.00011631683606994,FALSE," 3.537558","10.764449","BraA01000609","AT4G32440","AT4G32440","Plant Tudor-like RNA-binding protein","-","-"
"BraA06004545",1.26052005037536,4.02891045528822,26.3915614745418,3.2267897859618e-05,0.000116369645743258,FALSE,"11.09662","26.61834","BraA06004545","AT2G01540","AT2G01540","Calcium-dependent lipid-binding (CaLB domain) family protein","-","-"
"BraA05003408",4.06013431302786,1.81050639951035,26.3905477131925,3.22758081854075e-05,0.000116369645743258,FALSE,"0.5727284","9.6980573","BraA05003408","AT3G17580","AT3G17580","SsrA-binding protein","-","-"
"BraA03005332",2.14868804013667,4.14371494757224,26.3901516531377,3.22788991940956e-05,0.000116369645743258,FALSE," 7.591764","33.724980","BraA03005332","AT5G12840","NF-YA1","nuclear factor Y, subunit A1","YES","-"
"BraA05002709",1.04715405427271,5.32387951318871,26.3868951820837,3.23043261922901e-05,0.000116434644897332,FALSE,"29.39712","60.73796","BraA05002709","AT2G17905","#N/A","#N/A","-","-"
"BraA05001102",1.51786858410705,6.68648955923392,26.3336317270898,3.27233233992579e-05,0.000117809952036669,FALSE," 63.44939","181.70528","BraA05001102","AT2G35330","AT2G35330","RING/U-box superfamily protein","-","-"
"BraA01002184",5.99882641950538,4.90238634552855,26.3276826707223,3.27704875641455e-05,0.00011795277252679,FALSE,"  1.645706","106.493315","BraA01002184","AT4G16563","AT4G16563","Eukaryotic aspartyl protease family protein","-","-"
"BraA02003810",1.7943093616873,6.2432637918653,26.3081353379386,3.29259805195504e-05,0.000118431200497651,FALSE," 34.07430","118.25270","BraA02003810","AT1G11440","AT1G11440","hypothetical protein","-","-"
"BraA07002607",1.02943112317727,5.54857702829551,26.2954909362615,3.30269903138341e-05,0.000118740252978472,FALSE,"35.47454","72.45397","BraA07002607","AT1G75760","AT1G75760","ER lumen protein retaining receptor family protein","-","-"
"BraA07002304",1.26658845652686,5.33858819403685,26.2803136960616,3.3148679172477e-05,0.000119100230393123,FALSE,"29.20238","70.28853","BraA07002304","AT3G61790","AT3G61790","Protein with RING/U-box and TRAF-like domain","-","-"
"BraA03001712",1.87305722134946,3.7551541088558,26.2797392897752,3.31532942481914e-05,0.000119100230393123,FALSE," 5.795494","21.257578","BraA03001712","AT2G30520","RPT2","Phototropic-responsive NPH3 family protein","-","-"
"BraA10001625",3.92705383354871,3.50867834738956,26.2724718539145,3.32117449877749e-05,0.000119268278829016,FALSE," 1.916217","29.535410","BraA10001625","AT5G22500","FAR1","fatty acid reductase 1","-","-"
"BraA10001385",3.33374630333291,3.93823864609506,26.2498183445319,3.33946639703606e-05,0.000119753786012586,FALSE," 4.912130","49.857429","BraA10001385","AT5G58540","AT5G58540","Protein kinase superfamily protein","-","-"
"BraA09004355",1.06990737977481,5.79142180745066,26.2455020055282,3.34296410423571e-05,0.000119832054203302,FALSE,"38.69174","81.24943","BraA09004355","AT1G22280","PAPP2C","phytochrome-associated protein phosphatase type 2C","-","-"
"BraA09005502",1.4770543985886,4.28444598800587,26.2360295903076,3.35065397348444e-05,0.000120080358703654,FALSE,"13.294365","37.042863","BraA09005502","AT3G62650","AT3G62650","hypothetical protein","-","-"
"BraSca000306",1.05438755155048,4.63096567097184,26.228821412905,3.35651859187165e-05,0.000120235782057487,FALSE,"20.00435","41.53269","BraSca000306","AT5G50230","AT5G50230","Transducin/WD40 repeat-like superfamily protein","-","-"
"BraA09004090",1.33323304674324,3.51063188879565,26.2206613380533,3.36317116255047e-05,0.000120419276839273,FALSE," 7.041645","17.772278","BraA09004090","AT1G26500","AT1G26500","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA07003308",1.20869294790396,3.81896846685264,26.1749053895145,3.40074086718914e-05,0.000121709097884395,FALSE," 9.409211","21.792547","BraA07003308","AT1G69640","SBH1","sphingoid base hydroxylase 1","-","-"
"BraA07003866",1.54756719130875,3.66597741007312,26.1667668938121,3.4074710093534e-05,0.000121922240707485,FALSE," 7.327661","21.431994","BraA07003866","AT1G76390","PUB43","ARM repeat superfamily protein","-","-"
"BraA05003291",1.4487291762622,4.80446176372171,26.1616497093459,3.41171009362116e-05,0.000121990724383455,FALSE,"15.72309","43.01622","BraA05003291","AT3G18610","NUC-L2","nucleolin like 2","-","YES"
"BraA02004298",1.41815550351628,2.81111328130981,26.1557451997634,3.41660853139306e-05,0.00012213812919402,FALSE," 5.292794","14.177868","BraA02004298","AT5G61910","AT5G61910","DCD (Development and Cell Death) domain protein","-","-"
"BraA09004980",2.27812388072714,4.85996115919212,26.1340669897225,3.43465871734313e-05,0.000122730141424952,FALSE,"12.71052","61.79178","BraA09004980","AT3G56170","CAN","Ca-2  dependent nuclease","-","-"
"BraA01000619",1.82329787423044,5.8781212041794,26.1218437795403,3.44488200288054e-05,0.000123022408496769,FALSE," 40.68148","143.93181","BraA01000619","AT4G32300","SD2-5","S-domain-2 5","-","-"
"BraA02003976",1.35327615262462,4.24321102149599,26.1214012941581,3.44525271063379e-05,0.000123022408496769,FALSE,"11.89883","30.42071","BraA02003976","AT5G49610","AT5G49610","F-box family protein","-","-"
"BraA01003404",1.38861603692648,3.14224591658229,26.0962391948208,3.46640473564034e-05,0.000123693517431374,FALSE," 5.468979","14.338941","BraA01003404","AT3G22250","AT3G22250","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA04002207",1.36024398472648,6.83927678553002,26.08954404933,3.47205665116563e-05,0.000123839047562536,FALSE," 77.54399","199.08318","BraA04002207","AT2G30440","TPP","thylakoid processing peptide","-","-"
"BraA10002227",1.36825705112235,3.0987078402874,26.0884427306678,3.47298732364462e-05,0.000123844178690907,FALSE," 6.590839","17.022583","BraA10002227","AT5G14420","RGLG2","RING domain ligase2","-","-"
"BraA09005814",3.70877040687598,1.95657415784662,26.0355449356686,3.51800999100293e-05,0.000125251022977575,FALSE," 0.9523027","12.6961950","BraA09005814","AT2G22420","AT2G22420","Peroxidase superfamily protein","-","-"
"BraA10002566",1.06219952616864,6.08845364695857,26.0298501055141,3.52289474643452e-05,0.000125396570124105,FALSE," 43.16846"," 90.17967","BraA10002566","AT5G09880","AT5G09880","Splicing factor, CC1-like protein","-","-"
"BraA05004634",6.54478727157613,1.47201794539924,26.0108676734561,3.53923035242392e-05,0.000125864179275085,FALSE," 0.05646237"," 6.64554353","BraA05004634","AT3G02610","AT3G02610","plant stearoyl-acyl-carrier desaturase family protein","-","-"
"BraA01004487",2.66687447052029,3.27381425901234,26.0021869595861,3.54672811555447e-05,0.000126045383921489,FALSE," 3.594559","22.942515","BraA01004487","AT3G06580","GALK","Mevalonate/galactokinase family protein","-","-"
"BraA01003300",2.56462938183152,2.10582236721868,25.9608865564,3.58263789248348e-05,0.000127235380026376,FALSE," 1.821227","10.861447","BraA01003300","AT5G51250","AT5G51250","Galactose oxidase/kelch repeat superfamily protein","-","-"
"BraA02001315",1.69767563397201,4.54547759824436,25.936078723162,3.60439781140282e-05,0.000127950432006045,FALSE,"17.65989","57.25777","BraA02001315","AT5G57660","COL5","CONSTANS-like 5","YES","YES"
"BraA10000523",1.40048362685765,2.7085664535204,25.9282106079441,3.61132924955002e-05,0.000128167581483466,FALSE," 4.526314","11.961833","BraA10000523","AT1G06590","AT1G06590","anaphase-promoting complex subunit","-","YES"
"BraA04001732",1.1474262238096,7.22066112448438,25.90291531464,3.63371166376158e-05,0.000128903812457983,FALSE,"109.58769","242.77893","BraA04001732","AT2G23760","BLH4","BEL1-like homeodomain 4","YES","YES"
"BraA02000532",1.70096823901751,2.95375163874197,25.8780391699169,3.65587049339352e-05,0.000129573072654839,FALSE," 4.747758","15.472523","BraA02000532","AT5G13520","AT5G13520","peptidase M1 family protein","-","-"
"BraA01001850",1.13032006784241,6.13929657019796,25.8722749284305,3.66102604152412e-05,0.000129726586883363,FALSE," 46.25794","101.30765","BraA01001850","AT4G26750","EXT-like","hydroxyproline-rich glycoprotein family protein","-","-"
"BraA01002149",1.78514083896125,6.24969123871413,25.8659862941573,3.66665963291812e-05,0.000129896967414205,FALSE," 59.06520","203.54660","BraA01002149","AT4G16780","HB-2","homeobox protein 2","YES","YES"
"BraA09006387",1.69687810456077,3.43750122693213,25.8583614252715,3.67350292907965e-05,0.00013011011724508,FALSE," 7.035494","22.893551","BraA09006387","AT1G13790","FDM4","XH/XS domain-containing protein","-","-"
"BraA09003363",1.13208497886914,3.81682235834757,25.8489197022765,3.68199611299426e-05,0.000130322956641623,FALSE," 9.958660","21.859052","BraA09003363","AT1G33490","AT1G33490","E3 ubiquitin-protein ligase","-","-"
"BraA09003961",1.09868145013149,3.76131971106503,25.8338834779389,3.69556590389479e-05,0.00013073772441759,FALSE," 9.861635","21.120644","BraA09003961","AT1G27390","TOM20-2","translocase outer membrane 20-2","-","-"
"BraA07000680",1.16600594476418,3.44063114092168,25.833175347683,3.69620631294964e-05,0.00013073772441759,FALSE," 7.803244","17.520411","BraA07000680","AT2G04305","AT2G04305","Magnesium transporter CorA-like family protein","-","-"
"BraA08001706",1.11862328065766,4.30401063276596,25.8220935630078,3.70624405270397e-05,0.000130975036797397,FALSE,"15.29077","33.21710","BraA08001706","AT2G27970","CKS2","CDK-subunit 2","-","-"
"BraA03004128",2.05810614179947,2.89177194088802,25.8056368425204,3.72120511573032e-05,0.000131474227882369,FALSE," 4.206660","17.584973","BraA03004128",NA,NA,NA,NA,NA
"BraA03002200",1.14586079605041,4.92535335618704,25.8008554848776,3.72556423453816e-05,0.000131598700744234,FALSE,"23.05619","51.04116","BraA03002200","AT2G39480","ABCB6","P-glycoprotein 6","-","-"
"BraA02000009",2.78381127909633,2.47854848908136,25.7965751015046,3.72947133395663e-05,0.00013161856232394,FALSE," 2.213428","15.300680","BraA02000009","AT5G01880","AT5G01880","RING/U-box superfamily protein","-","-"
"BraA09001885",2.24812071490368,7.64389465338445,25.795644156485,3.73032168325973e-05,0.000131619061408895,FALSE," 79.62180","378.36006","BraA09001885","AT1G58360","AAP1","amino acid permease 1","-","-"
"BraA01001993",1.14300120631685,3.4251760862391,25.7689250560459,3.754817754082e-05,0.000132275808973256,FALSE," 7.698596","17.041968","BraA01001993","AT1G56440","TPR5","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA03001666",1.00140839006833,4.46147306289889,25.7506089636942,3.77171104992948e-05,0.00013284119920763,FALSE,"16.11680","32.30419","BraA03001666","AT5G50780","AT5G50780","Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein","-","-"
"BraA09006953",1.0277070390657,4.04925656360731,25.7377737987716,3.78359845749716e-05,0.000133200267772322,FALSE,"12.22610","24.96904","BraA09006953","AT1G02740","AT1G02740","MRG family protein","-","-"
"BraA03002684",1.17186055116455,4.76579529714018,25.7104006900763,3.80908673721382e-05,0.000133947777577626,FALSE,"21.74505","49.00189","BraA03002684","AT2G26660","SPX2","SPX domain-containing protein 2 (SPX2)","-","-"
"BraA04001893",7.60978869496741,3.54755702825683,25.7055714356144,3.81360282314676e-05,0.000134076632647599,FALSE," 0.17332064","37.01815893","BraA04001893","AT2G25625","AT2G25625","histone deacetylase-like protein","-","-"
"BraA06002079",5.14623107222164,2.74412650245665,25.6411584327463,3.8743991714192e-05,0.000135940800174182,FALSE," 0.3723669","13.9027385","BraA06002079","AT1G19200","AT1G19200","cyclin-dependent kinase, putative (DUF581)","-","-"
"BraA01004219",1.52126830673043,6.83332780371759,25.593212770679,3.92033737277331e-05,0.000137368900818014,FALSE," 75.49110","216.75111","BraA01004219","AT3G12490","CYSB","cystatin B","-","-"
"BraA06003456",3.6385523915233,5.92043757868962,25.5888950933331,3.92450327121479e-05,0.000137453674875213,FALSE," 14.70517","183.51123","BraA06003456","AT2G17710","AT2G17710","Big1","-","-"
"BraA03004879",5.33549716145467,2.23686625809554,25.5652797331242,3.94737387986181e-05,0.00013819320477986,FALSE," 0.5325840","21.4601671","BraA03004879","AT3G51910","HSFA7A","heat shock transcription factor A7A","YES","-"
"BraA10002662",1.02382576354275,5.08511915219292,25.5628020068118,3.94978186103406e-05,0.00013824675671042,FALSE,"26.65625","54.21390","BraA10002662","AT5G06260","AT5G06260","TLD-domain containing nucleolar protein","-","-"
"BraA03001261",1.43321281038615,3.78610439062815,25.5443874880502,3.967728199112e-05,0.000138844023686134,FALSE," 9.111052","24.616601","BraA03001261","AT5G58110","AT5G58110","chaperone binding / ATPase activator","-","-"
"BraA02003170",1.35657865043815,3.11833035630542,25.516750719223,3.99482905475454e-05,0.000139699198671043,FALSE," 5.653666","14.522454","BraA02003170","AT5G46840","AT5G46840","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA07000379",1.11809800045034,3.17260993569718,25.5099135897158,4.00156464117302e-05,0.000139903659378195,FALSE," 8.019923","17.403092","BraA07000379","AT2G17200","DSK2","ubiquitin family protein","-","-"
