"","logFC","logCPM","F","PValue","FDR","woundCtrl","WT.D_Avg_CPM","WT.R_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA08000170",-1.14248709087494,5.49995203127097,37.8616593255382,2.69582294390639e-06,1.18473405568324e-05,FALSE,"70.93894","32.13827","BraA08000170","AT1G53210","AT1G53210","sodium/calcium exchanger family protein / calcium-binding EF hand family protein","-","-"
"BraA05003993",-1.41257532914334,4.54267500236692,37.8531869118026,2.70027067419329e-06,1.18621993892834e-05,FALSE,"38.21061","14.32740","BraA05003993","AT3G11030","TBL32","TRICHOME BIREFRINGENCE-LIKE 32","-","-"
"BraA02001246",-4.01869294950855,1.65183534923633,37.8413741760487,2.70648528088888e-06,1.18795533522563e-05,FALSE," 9.0480999"," 0.5475689","BraA02001246","AT3G01400","AT3G01400","ARM repeat superfamily protein","-","-"
"BraA02003223",-1.39292371901771,3.39499411452148,37.8256864789601,2.71476252866583e-06,1.19092425309923e-05,FALSE,"21.495345"," 8.162053","BraA02003223","AT5G47180","AT5G47180","Plant VAMP (vesicle-associated membrane protein) family protein","-","-"
"BraA05000464",-1.1175312182703,4.36307750444053,37.7841932180866,2.73678843291785e-06,1.20025215754046e-05,FALSE,"31.53290","14.53978","BraA05000464","AT1G50370","FYPP1","Calcineurin-like metallo-phosphoesterase superfamily protein","-","-"
"BraA09005863",-2.04744315904475,6.78854719583823,37.7824298320373,2.73772878625015e-06,1.20033011408293e-05,FALSE,"307.36175"," 74.31787","BraA09005863","AT2G21560","AT2G21560","nucleolar-like protein","-","-"
"BraA03005721",-1.66850244665464,5.93767587192585,37.7609461774913,2.74921353395745e-06,1.20469434923414e-05,FALSE,"129.45013"," 40.73138","BraA03005721","AT5G54430","PHOS32","Adenine nucleotide alpha hydrolases-like superfamily protein","-","-"
"BraA07001841",-2.93998913750025,4.40819884260895,37.7547801934567,2.75251941576213e-06,1.20580728093782e-05,FALSE,"67.900712"," 8.825277","BraA07001841","AT2G27830","AT2G27830","hypothetical protein","-","-"
"BraA04000969",-1.19663249339071,5.74144355725594,37.7170029284166,2.77286821789811e-06,1.21340862514628e-05,FALSE,"104.14802"," 45.47072","BraA04000969","AT2G39780","RNS2","ribonuclease 2","-","-"
"BraA02001022",-6.0724949578208,4.33569727382324,37.7168428704619,2.7729547805916e-06,1.21340862514628e-05,FALSE,"60.4932100"," 0.9021364","BraA02001022","AT5G21170","AKINBETA1","5'-AMP-activated protein kinase beta-2 subunit protein","-","-"
"BraA01000035",-1.60096538354852,3.48543923224648,37.7101460847785,2.77657917664134e-06,1.21465692719107e-05,FALSE,"20.882245"," 6.887756","BraA01000035","AT4G39140","AT4G39140","RING/U-box superfamily protein","-","-"
"BraA01001549",-1.21969428345739,4.67894270154163,37.694924189663,2.7848366553726e-06,1.21759247098791e-05,FALSE,"45.44729","19.50458","BraA01001549","AT4G23900","AT4G23900","Nucleoside diphosphate kinase family protein","-","-"
"BraA05004579",-2.2067868731757,4.13797891327018,37.6631765202111,2.80214497048532e-06,1.22481982325573e-05,FALSE,"50.778450","10.994117","BraA05004579","AT3G03310","LCAT3","lecithin:cholesterol acyltransferase 3","-","-"
"BraA09006106",-1.04441627778098,5.67830744225449,37.6554878599746,2.80635427137935e-06,1.22597880187374e-05,FALSE,"92.27902","44.75872","BraA09006106","AT1G17580","MYA1","myosin 1","-","YES"
"BraA01004086",-1.36018995494844,4.31774297709351,37.6245904907335,2.82333906201482e-06,1.23305651598538e-05,FALSE,"34.83806","13.57487","BraA01004086","AT3G13940","AT3G13940","DNA binding / DNA-directed RNA polymerase","-","-"
"BraA05003591",-1.11703994327985,4.78576555747337,37.6116332171959,2.83049511912572e-06,1.23491220129666e-05,FALSE,"46.11989","21.25554","BraA05003591","AT3G15290","AT3G15290","3-hydroxyacyl-CoA dehydrogenase family protein","-","-"
"BraA05004609",-1.25634810443544,6.26690331831857,37.6071936904802,2.83295151920385e-06,1.23554050740561e-05,FALSE,"144.65385"," 60.56402","BraA05004609","AT3G02520","GRF7","general regulatory factor 7","-","YES"
"BraA03002724",-5.15763477030243,2.88083649704667,37.5755059839164,2.85055184772306e-06,1.24252800008754e-05,FALSE,"18.4566523"," 0.5116052","BraA03002724","AT2G24210","TPS10","terpene synthase 10","-","-"
"BraA10001950",-2.8221550809626,5.03679346305512,37.5564255677417,2.86120701361194e-06,1.24613719961959e-05,FALSE,"118.273872"," 16.697183","BraA10001950","AT5G18130","AT5G18130","transmembrane protein","-","-"
"BraA08003461",-2.09928663754337,2.19211620884534,37.4952832113224,2.89564374460241e-06,1.25974108734223e-05,FALSE," 9.709857"," 2.256959","BraA08003461","AT1G13960","WRKY4","WRKY DNA-binding protein 4","YES","-"
"BraA07002750",-3.39155007784701,2.30204579887862,37.4928605064925,2.89701751435554e-06,1.25999048565781e-05,FALSE,"12.9959052"," 1.2246585","BraA07002750","AT1G72360","ERF73","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA07002403",-2.10093117758028,7.61767082962749,37.4864650092776,2.90064742018427e-06,1.26122072910775e-05,FALSE,"536.21310","125.00092","BraA07002403","AT1G80300","NTT1","nucleotide transporter 1","-","-"
"BraA08003115",-2.355172691764,7.37189173173965,37.4847261478195,2.90163520416955e-06,1.26130179822228e-05,FALSE,"454.15711"," 88.78107","BraA08003115","AT1G21920","AT1G21920","Histone H3 K4-specific methyltransferase SET7/9 family protein","-","-"
"BraA05004581",-1.55634898908361,5.35182383450878,37.4514547550749,2.92060608570274e-06,1.26849723479473e-05,FALSE,"72.40058","24.60620","BraA05004581","AT3G03270","AT3G03270","Adenine nucleotide alpha hydrolases-like superfamily protein","-","-"
"BraA01000341",-1.17086442593352,5.84760739694839,37.4454321717055,2.9240544693238e-06,1.26929446627569e-05,FALSE,"89.97180","39.97123","BraA01000341","AT4G35240","AT4G35240","DNA-directed RNA polymerase subunit beta, putative (DUF630 and DUF632)","-","-"
"BraA06004984",-1.23424719548162,3.33299116712821,37.4279920434282,2.9340652512981e-06,1.27328886284621e-05,FALSE,"16.501715"," 7.012909","BraA06004984","AT4G38910","BPC5","basic pentacysteine 5","YES","-"
"BraA03002809",-1.02261409905531,5.78139733380369,37.4188744585274,2.93931364875836e-06,1.27521490715151e-05,FALSE,"78.69037","38.72080","BraA03002809","AT4G08460","AT4G08460","hypothetical protein (DUF1644)","-","-"
"BraA06000688",-1.41195948524043,4.75362204164253,37.3780251570649,2.9629535448258e-06,1.28426130186398e-05,FALSE,"55.08952","20.71098","BraA06000688","AT1G55320","AAE18","acyl-activating enzyme 18","-","-"
"BraA03004555",-4.07592675828525,1.96865680094864,37.358160131469,2.97452426263077e-06,1.28729755000848e-05,FALSE,"11.7015271"," 0.6852961","BraA03004555","AT2G15910","AT2G15910","CSL zinc finger domain-containing protein","-","-"
"BraA07002425",-1.4649523271857,3.93707596174217,37.2874276904752,3.01612411230218e-06,1.30458349897324e-05,FALSE,"26.356466"," 9.541207","BraA07002425","AT1G80680","SAR3","SUPPRESSOR OF AUXIN RESISTANCE 3","-","-"
"BraA08000117",-1.84636702797789,2.33542948064269,37.2607414140781,3.03198307637995e-06,1.31000311891903e-05,FALSE,"9.405720","2.594576","BraA08000117","AT1G54140","TAFII21","TATA binding protein associated factor 21kDa subunit","-","-"
"BraA01001156",-2.96744898097311,6.48535297574199,37.2332447844834,3.04841848730842e-06,1.31674278238843e-05,FALSE,"197.59999"," 25.27537","BraA01001156","AT4G19420","AT4G19420","Pectinacetylesterase family protein","-","-"
"BraA03000884",-1.79368777246349,2.23689972335567,37.2260085512254,3.05275984274729e-06,1.31825623936467e-05,FALSE,"9.442754","2.717248","BraA03000884","AT5G18110","NCBP","Putative cap-binding protein","-","-"
"BraA03006522",-2.11908210577452,2.12505166653683,37.1831130327368,3.07863328957829e-06,1.32797171767504e-05,FALSE,"10.538687"," 2.418695","BraA03006522","AT4G37660","AT4G37660","Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein","-","-"
"BraA01001310",-1.42374731797844,6.52074938023503,37.1710090069451,3.08597717472552e-06,1.33077481452547e-05,FALSE,"197.45278"," 73.61632","BraA01001310","AT4G21580","AT4G21580","oxidoreductase, zinc-binding dehydrogenase family protein","-","-"
"BraA07002477",-1.00470183799604,4.0226534674015,37.1310647909847,3.1103480103243e-06,1.34091694556298e-05,FALSE,"23.98495","11.96519","BraA07002477","AT1G79090","AT1G79090","topoisomerase II-associated protein","-","-"
"BraA10002470",-2.2945466852101,3.77401428229854,37.1268399515021,3.11293788727814e-06,1.34166600070531e-05,FALSE,"37.487058"," 7.608718","BraA10002470","AT5G11090","AT5G11090","serine-rich protein-like protein","-","-"
"BraA03004503",-1.03356081155846,6.25302116878634,37.0829608341151,3.13997536555149e-06,1.35257833206843e-05,FALSE,"120.10414"," 58.69517","BraA03004503","AT1G53570","MAP3KA","mitogen-activated protein kinase kinase kinase 3","-","-"
"BraA07001484",-1.76618581622784,2.61739085610145,37.0712722441775,3.14722063992018e-06,1.35532839596016e-05,FALSE,"13.518082"," 3.977867","BraA07001484","AT1G21830","AT1G21830","hypothetical protein","-","-"
"BraA01002288",-1.40168464673079,3.92906527362952,37.0656085628559,3.15073785741626e-06,1.35610100836018e-05,FALSE,"29.280344","11.090048","BraA01002288","AT4G15570","MAA3","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA02003051",-1.09910871957585,5.54577338240787,37.0491602748693,3.16097670033678e-06,1.36013595580374e-05,FALSE,"74.11289","34.58931","BraA02003051","AT4G12340","AT4G12340","copper ion binding protein","-","YES"
"BraA02000692",-2.30807122558439,9.68777572169824,37.0190395803031,3.17982033435214e-06,1.36749650444543e-05,FALSE,"1613.0479"," 325.6963","BraA02000692","AT5G16030","AT5G16030","mental retardation GTPase activating protein","-","-"
"BraA09003028",-1.147201572245,5.26385459464092,36.999155621422,3.19232672487094e-06,1.37120645121317e-05,FALSE,"62.27926","28.13568","BraA09003028","AT4G12570","UPL5","ubiquitin protein ligase 5","-","YES"
"BraA04002882",-3.33143164227005,2.71600134599718,36.9980604107181,3.19301713038982e-06,1.37120645121317e-05,FALSE,"21.9030873"," 2.1740367","BraA04002882","AT3G55960","AT3G55960","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA03000490",-4.59935449262784,3.6094077454173,36.9970186640352,3.19367398357528e-06,1.37120645121317e-05,FALSE,"62.4474969"," 2.5366920","BraA03000490","AT5G25400","AT5G25400","Nucleotide-sugar transporter family protein","-","-"
"BraA07001856",-3.76276176249343,3.34969380724819,36.9789651574763,3.20508063604125e-06,1.37572863952248e-05,FALSE,"41.6588668"," 3.0506623","BraA07001856","AT2G28110","FRA8","Exostosin family protein","-","-"
"BraA03002936",-1.55500105149209,2.92118201404758,36.963832567766,3.21467590603556e-06,1.37909508751703e-05,FALSE,"12.925693"," 4.395497","BraA03002936","AT4G12020","WRKY19","protein kinase family protein","YES","YES"
"BraA03001284",-9.70716434981621,4.70911656956941,40.2878085119511,3.22930169046997e-06,1.38499206016342e-05,FALSE,"156.01404002","  0.16810569","BraA03001284","AT5G57760","AT5G57760","hypothetical protein","-","YES"
"BraA03000591",-2.26780075500417,4.29442961700152,36.9368389025208,3.23186967694352e-06,1.38571584622966e-05,FALSE,"61.525383","12.783032","BraA03000591","AT5G13180","NAC083","NAC domain containing protein 83","YES","YES"
"BraA03005883",-1.36543040165758,6.27443716853763,36.8933750498213,3.2597646842072e-06,1.39729564622607e-05,FALSE,"158.63177"," 61.56312","BraA03005883","AT2G19570","CDA1","cytidine deaminase 1","-","-"
"BraA09001265",-1.50223261832902,3.34590838891962,36.879593237786,3.26866439543384e-06,1.40072903850065e-05,FALSE,"19.542221"," 6.908057","BraA09001265","AT2G19470","ckl5","casein kinase I-like 5","-","-"
"BraA07003441",-1.45436575092136,5.25048116444693,36.8566490820532,3.28353941191124e-06,1.4063376964213e-05,FALSE,"75.88254","27.71567","BraA07003441","AT1G71090","AT1G71090","Auxin efflux carrier family protein","-","-"
"BraA03005442",-2.20086180591817,3.06771361704214,36.8388773190745,3.29511167185994e-06,1.41014295038269e-05,FALSE,"19.005650"," 4.114209","BraA03005442","AT4G23440","AT4G23440","Disease resistance protein (TIR-NBS class)","-","-"
"BraA03003213",-2.26241417610547,4.34506838925867,36.817308438333,3.30921606074674e-06,1.41579398739205e-05,FALSE,"54.798158","11.437275","BraA03003213","AT4G00355","ATI2","mesoderm induction early response protein","-","-"
"BraA04003254",-1.74314262110242,8.07112182654295,36.8004895667624,3.3202598542727e-06,1.41936149120729e-05,FALSE,"645.1968","192.7230","BraA04003254","AT2G45820","AT2G45820","Remorin family protein","-","-"
"BraA01002975",-1.50880322356883,3.29995853082411,36.7815386941024,3.33275161786278e-06,1.42431470174206e-05,FALSE,"17.098429"," 5.995699","BraA01002975","AT1G59580","MPK2","mitogen-activated protein kinase homolog 2","-","-"
"BraA09003735",-1.93047268340424,3.94172988655623,36.7742620473402,3.3375617014252e-06,1.42598320250903e-05,FALSE,"31.111933"," 8.143387","BraA09003735","AT1G30230","eEF-1Bb1","translation elongation factor EF1B/ribosomal protein S6 family protein","-","-"
"BraA02004306",-1.12718819854313,9.07412638974299,36.7585075566609,3.34800177650992e-06,1.43005557563816e-05,FALSE," 933.8960"," 427.5217","BraA02004306","AT5G62000","ARF2","auxin response factor 2","YES","YES"
"BraA09002146",-1.00622534819393,7.1640778837877,36.7504552931526,3.35335150002093e-06,1.43195205128403e-05,FALSE,"236.5772","117.7750","BraA09002146","AT5G44250","AT5G44250","peptidase, S9A/B/C family, catalytic domain protein (Protein of unknown function DUF829, transmembrane 53)","-","-"
"BraA10000598",-1.86795228504158,4.219016273458,36.739877888598,3.36039299111946e-06,1.43417007533204e-05,FALSE,"44.957952","12.318369","BraA10000598","AT1G07350","SR45a","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA10000927",-1.07697279774844,4.89317626757504,36.713162695514,3.37824925523894e-06,1.43882263069666e-05,FALSE,"44.24294","20.97917","BraA10000927","AT5G53530","VPS26A","vacuolar protein sorting 26A","-","-"
"BraA03003764",-1.86185047907253,5.67710409286689,36.7126659706103,3.37858223828137e-06,1.43882263069666e-05,FALSE,"109.79572"," 30.18213","BraA03003764","AT3G11950","AT3G11950","TRAF-like superfamily protein","-","-"
"BraA05000542",-2.00599233586553,4.20659098644503,36.6625599662458,3.41235520129591e-06,1.45163434779453e-05,FALSE,"35.036175"," 8.703677","BraA05000542","AT2G44020","AT2G44020","Mitochondrial transcription termination factor family protein","-","-"
"BraA03003856",-1.12307117730679,3.79536475362293,36.6608156890598,3.41353748870872e-06,1.45174493575453e-05,FALSE,"23.085194","10.572573","BraA03003856","AT2G15900","AT2G15900","phox domain-containing protein","-","-"
"BraA07004126",-2.20413939234527,3.63507054374379,36.6581748042132,3.41532835283122e-06,1.45211421592554e-05,FALSE,"27.446748"," 5.953054","BraA07004126","AT1G79710","AT1G79710","Major facilitator superfamily protein","-","-"
"BraA02002740",-1.66875103564135,6.98265558578505,36.6488278053814,3.42167504649064e-06,1.45441980101979e-05,FALSE,"262.81144"," 82.68134","BraA02002740","AT1G79270","ECT8","evolutionarily conserved C-terminal region 8","-","-"
"BraA07001479",-3.29772656070348,4.53414890959901,36.6390109488975,3.42835458563244e-06,1.45622965612494e-05,FALSE,"82.127969"," 8.333518","BraA07001479","AT1G21920","AT1G21920","Histone H3 K4-specific methyltransferase SET7/9 family protein","-","-"
"BraA06001779",-1.98303280028201,2.96089695509553,36.5892854855035,3.46240703020614e-06,1.46856067516692e-05,FALSE,"14.550920"," 3.674814","BraA06001779","AT1G15870","AT1G15870","Mitochondrial glycoprotein family protein","-","-"
"BraA09003816",-1.71230070659056,3.15392971742341,36.5470798874621,3.49159839256428e-06,1.48014432262219e-05,FALSE,"15.735949"," 4.811801","BraA09003816","AT3G54050","HCEF1","high cyclic electron flow 1","-","-"
"BraA04002905",-4.42292635115782,4.14626285449659,36.529459772607,3.50386436320907e-06,1.48494413238855e-05,FALSE,"51.344351"," 2.379548","BraA04002905","AT2G40340","DREB2C","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA03003710",-3.83705060832972,3.7454150676125,36.5147751766148,3.51412261079474e-06,1.48889071046862e-05,FALSE,"59.617439"," 4.152221","BraA03003710","AT3G10986","AT3G10986","LURP-one-like protein (DUF567)","-","-"
"BraA07001801",-1.88953790798762,3.48027336117821,36.4470274701597,3.56187393368771e-06,1.50628414068363e-05,FALSE,"30.959096"," 8.344425","BraA07001801","AT2G27180","AT2G27180","hypothetical protein","-","-"
"BraA08000038",-4.88707230319776,2.29035792603192,36.4438723182592,3.56411493787163e-06,1.50646653739879e-05,FALSE,"21.8686322"," 0.7138448","BraA08000038","AT3G13275","AT3G13275","transmembrane protein","-","-"
"BraA07002289",-1.22364619862347,6.36119717089632,36.4437252522673,3.56421943155852e-06,1.50646653739879e-05,FALSE,"149.07243"," 63.84285","BraA07002289","AT3G61600","POB1","POZ/BTB containin G-protein 1","-","-"
"BraA08003774",-2.89818053130051,2.80405134996182,36.4115540912228,3.58715802021874e-06,1.5141289149435e-05,FALSE,"17.966708"," 2.399086","BraA08003774","AT1G08180","AT1G08180","cyclin-dependent kinase inhibitor","-","-"
"BraA06001872",-1.0866406711155,3.95706065862763,36.3788802240515,3.61061942775669e-06,1.52199115674586e-05,FALSE,"24.41083","11.49279","BraA06001872","AT1G16970","KU70","ATP-dependent DNA helicase 2 subunit Ku70-like protein","-","YES"
"BraA09000737",-1.69315754575632,2.50211437264839,36.3646193636792,3.62091166239222e-06,1.52551256868452e-05,FALSE,"11.930712"," 3.686738","BraA09000737","AT5G61230","ANK6","Ankyrin repeat family protein","-","-"
"BraA03006533",-6.02963942828504,4.0871718899888,36.3376939913212,3.64043109951724e-06,1.5329156101231e-05,FALSE,"67.3217330"," 1.0159039","BraA03006533","AT4G37740","GRF2","growth-regulating factor 2","YES","YES"
"BraA05004245",-1.4320624578291,4.81682841719763,36.2886158471741,3.67630504954672e-06,1.54636668839832e-05,FALSE,"57.15878","21.18668","BraA05004245","AT3G07560","PEX13","peroxin 13","-","-"
"BraA03004292",-2.11280569662793,3.81476926332885,36.2730610601811,3.68775497795697e-06,1.55076845720125e-05,FALSE,"44.661529","10.326123","BraA03004292","AT3G22370","AOX1A","alternative oxidase 1A","-","YES"
