"","logFC","logCPM","F","PValue","FDR","woundCtrl","WT.D_Avg_CPM","WT.R_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA01002290",1.71471895352603,7.92134287519812,51.4299759473041,2.5037280521995e-07,1.54120764730622e-06,FALSE,"103.9311","340.7875","BraA01002290","AT4G15560","CLA1","Deoxyxylulose-5-phosphate synthase","-","YES"
"BraA08002244",3.39986630526468,4.21731255403388,51.4093290088637,2.51192417252707e-07,1.54564841577702e-06,FALSE," 2.487368","25.538293","BraA08002244","AT4G24810","AT4G24810","Protein kinase superfamily protein","-","-"
"BraA10001250",1.65963967465028,5.60500071313706,51.3855016023207,2.52141908470954e-07,1.54996774030699e-06,FALSE,"22.37745","70.78046","BraA10001250","AT5G57040","AT5G57040","Lactoylglutathione lyase / glyoxalase I family protein","-","-"
"BraA03001970",2.98299565173442,3.09714296497775,51.3843024622567,2.52189795611575e-07,1.54996774030699e-06,FALSE," 1.5985008","12.1138093","BraA03001970","AT2G35860","FLA16","FASCICLIN-like arabinogalactan protein 16 precursor","-","-"
"BraA03004471",4.09428098535295,3.97046988015373,51.374460314736,2.52583211176501e-07,1.55129780366918e-06,FALSE," 0.6820262","11.3947002","BraA03004471","AT2G07690","MCM5","Minichromosome maintenance (MCM2/3/5) family protein","-","YES"
"BraA09004257",1.92420047689106,9.45130447827287,51.3739576740433,2.52603320889715e-07,1.55129780366918e-06,FALSE," 252.6564"," 958.5432","BraA09004257","AT1G23310","GGT1","glutamate:glyoxylate aminotransferase","-","-"
"BraA05001183",3.88756921329803,9.4015795424317,51.31580221471,2.54941799782911e-07,1.56504833408074e-06,FALSE,"  66.66504"," 983.08257","BraA05001183","AT2G34430","LHB1B1","light-harvesting chlorophyll-protein complex II subunit B1","-","YES"
"BraA01000022",3.52383579265906,3.50121343010795,51.2579041048944,2.57293317680327e-07,1.57763802893975e-06,FALSE," 1.210967","13.463239","BraA01000022","AT4G38950","AT4G38950","ATP binding microtubule motor family protein","-","-"
"BraA03005505",4.88186456049289,5.23594895411999,51.1753719998513,2.60686179974264e-07,1.59719753709417e-06,FALSE," 2.0484578","56.7334273","BraA03005505","AT4G24130","AT4G24130","DUF538 family protein (Protein of unknown function, DUF538)","-","-"
"BraA06004315",3.20405975857414,3.73475996591239,51.1623515602233,2.6122587110343e-07,1.59988140512373e-06,FALSE," 1.316550","11.445038","BraA06004315","AT3G26490","AT3G26490","Phototropic-responsive NPH3 family protein","-","-"
"BraA02003394",1.28952305925064,4.62299724486474,51.0894268893297,2.64271095735497e-07,1.61538914441814e-06,FALSE,"10.305640","25.204540","BraA02003394","AT2G02070","IDD5","indeterminate(ID)-domain 5","YES","YES"
"BraA07000277",2.90536905076863,6.47355919019122,51.0759226696048,2.64839233485483e-07,1.61774892378514e-06,FALSE," 13.36272"," 98.73614","BraA07000277","AT2G17972","AT2G17972","transmembrane protein","-","-"
"BraA03005522",2.50127642396149,8.26573622722491,51.0753654463134,2.64862704993285e-07,1.61774892378514e-06,FALSE," 63.66930","360.11130","BraA03005522","AT4G24280","cpHsc70-1","chloroplast heat shock protein 70-1","-","-"
"BraA01000663",2.16417672518923,4.55393149496109,51.0712778166084,2.65034954347623e-07,1.61817307270426e-06,FALSE," 6.097073","27.267882","BraA01000663","AT4G31850","PGR3","proton gradient regulation 3","-","-"
"BraA08000305",1.984018140457,6.90741328497396,51.038133282866,2.66436141361645e-07,1.62609727221105e-06,FALSE," 48.95339","193.74029","BraA08000305","AT1G50020","AT1G50020","tubulin alpha-6 chain","-","-"
"BraA09006196",1.82624096166779,7.44435180702959,50.9697339529365,2.69353241827514e-07,1.64199071509104e-06,FALSE," 52.63634","186.66785","BraA09006196","AT1G15690","AVP1","Inorganic H pyrophosphatase family protein","-","YES"
"BraA08000215",1.44548825235952,4.71739494394186,50.9401318368697,2.70626460030524e-07,1.64798420334721e-06,FALSE,"11.43910","30.95566","BraA08000215","AT1G52290","PERK15","Protein kinase superfamily protein","-","-"
"BraA09005184",1.61368077337837,4.30886158854863,50.861984182116,2.74019203909015e-07,1.66527500753973e-06,FALSE," 6.169564","18.941106","BraA09005184","AT3G58620","TTL4","tetratricopetide-repeat thioredoxin-like 4","-","-"
"BraA06001794",7.01986951331492,2.48580789668863,50.8416506916039,2.7490953142044e-07,1.67004092032332e-06,FALSE," 0.1092353","11.7529661","BraA06001794","AT1G16060","ADAP","ARIA-interacting double AP2 domain protein","YES","-"
"BraA03004649",7.97979128718243,3.84566917277538,50.7891439924863,2.77223176397563e-07,1.68344629494508e-06,FALSE," 0.1701318","29.5445238","BraA03004649","AT5G23010","MAM1","methylthioalkylmalate synthase 1","-","YES"
"BraA01003090",3.40878526601208,9.3378782066157,50.7352448599136,2.79620203938227e-07,1.69538598227569e-06,FALSE," 104.36481","1105.98710","BraA01003090","AT1G60950","FED A","2Fe-2S ferredoxin-like superfamily protein","-","-"
"BraA01000023",3.24452606732347,8.84192093908749,50.6523824965007,2.83349339289985e-07,1.71464841331532e-06,FALSE," 58.98095","557.49661","BraA01000023","AT4G38970","FBA2","fructose-bisphosphate aldolase 2","-","YES"
"BraA10002305",3.05013999270924,5.71096704095021,50.6291555014483,2.84404318989251e-07,1.71909523075684e-06,FALSE," 8.554256","69.019163","BraA10002305","AT5G13320","PBS3","Auxin-responsive GH3 family protein","-","-"
"BraA08002964",2.01290096639001,5.00175260478256,50.5796071332057,2.866691193517e-07,1.73211974610202e-06,FALSE,"12.78809","51.03281","BraA08002964","AT1G26220","AT1G26220","Acyl-CoA N-acyltransferases (NAT) superfamily protein","-","-"
"BraA09002946",4.66726708009936,6.16123401263656,50.5600503470891,2.87568426141229e-07,1.73688681023137e-06,FALSE,"  5.518495","133.238143","BraA09002946","AT4G09350","NdhT","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA10000990",4.58397519479069,9.31190692690157,50.5320349800212,2.88862041367046e-07,1.74336216683946e-06,FALSE,"  39.85100"," 948.31397","BraA10000990","AT5G54270","LHCB3","light-harvesting chlorophyll B-binding protein 3","-","YES"
"BraA05004333",4.60360448017455,3.55617152218901,50.5090551526305,2.8992786080558e-07,1.74912400501335e-06,FALSE," 1.156749","27.417410","BraA05004333","AT3G06550","RWA2","O-acetyltransferase family protein","-","-"
"BraA09002998",10.4746386387706,3.07777562610947,56.1837217111389,2.92152546870934e-07,1.7598473355333e-06,FALSE," 0.00000000","17.29503291","BraA09002998","AT4G12030","BAT5","bile acid transporter 5","-","-"
"BraA05001793",2.0737345372844,6.28486984873251,50.4263843214709,2.93797673559194e-07,1.7677275924395e-06,FALSE," 26.80010","112.08940","BraA05001793","AT1G53090","SPA4","SPA1-related 4","-","YES"
"BraA10002124",2.80771669227994,7.30390043554871,50.404937080143,2.94810761691011e-07,1.77314535308235e-06,FALSE," 26.57992","184.37550","BraA10002124","AT5G15900","TBL19","TRICHOME BIREFRINGENCE-LIKE 19","-","-"
"BraA03006405",4.83593980493097,2.6560792348372,50.399574052559,2.95064684121872e-07,1.7739947013286e-06,FALSE," 0.4542027","11.7840232","BraA03006405","AT4G35920","MCA1","PLAC8 family protein","-","-"
"BraA07003141",1.83035723711935,4.4034718295903,50.3433373632843,2.97741673226195e-07,1.78940585589168e-06,FALSE," 7.379435","26.398452","BraA07003141","AT1G67660","AT1G67660","Restriction endonuclease, type II-like superfamily protein","-","-"
"BraA09001637",1.97443128616418,4.27887050805689,50.3400037389249,2.97901187540537e-07,1.78968118010994e-06,FALSE," 7.048597","27.450953","BraA09001637","AT1G63000","NRS/ER","nucleotide-rhamnose synthase/epimerase-reductase","-","-"
"BraA08003844",1.79876836878063,3.89543680746217,50.3022054999245,2.99716348184685e-07,1.79989901580578e-06,FALSE," 4.237228","14.688002","BraA08003844","AT1G06470","AT1G06470","Nucleotide/sugar transporter family protein","-","-"
"BraA02004101",1.2921637185927,4.45131654347446,50.2994412217067,2.99849566184498e-07,1.80001226992525e-06,FALSE,"10.014295","24.673050","BraA02004101","AT5G25640","AT5G25640","Rhomboid-related intramembrane serine protease family protein","-","-"
"BraA03004294",1.93477884857853,4.24416015921502,50.2913245830447,3.00241100817063e-07,1.80167553444932e-06,FALSE," 6.302509","23.952697","BraA03004294","AT3G22420","WNK2","with no lysine (K) kinase 2","-","-"
"BraA05003601",1.64659534042673,6.51825571075871,50.2786284417505,3.00854658524018e-07,1.80398183815926e-06,FALSE," 39.95789","125.22309","BraA05003601","AT3G15180","AT3G15180","ARM repeat superfamily protein","-","-"
"BraA04000608",1.60124678225226,3.55755694316231,50.2023870783477,3.04567900915719e-07,1.82491822395901e-06,FALSE," 4.402309","13.361542","BraA04000608","AT3G53920","SIGC","RNApolymerase sigma-subunit C","-","-"
"BraA06001230",2.14606580406,5.15901615279769,50.2021779206923,3.04578155930135e-07,1.82491822395901e-06,FALSE," 8.529569","37.423434","BraA06001230","AT1G08640","CJD1","Chloroplast J-like domain 1","-","-"
"BraA09001517",1.98633293244246,5.3008615171386,50.168530861757,3.06232769336406e-07,1.8334362074382e-06,FALSE,"12.92493","50.96264","BraA09001517","AT1G64510","AT1G64510","Translation elongation factor EF1B/ribosomal protein S6 family protein","-","-"
"BraA08000425",4.44652960661664,5.91325997018361,50.0678680044794,3.11241523214456e-07,1.86059307838798e-06,FALSE," 3.825452","79.964216","BraA08000425","AT1G48480","RKL1","receptor-like kinase 1","-","-"
"BraA05003062",1.04515393133804,4.05015843133811,50.0649142252434,3.1138983461292e-07,1.86077296765656e-06,FALSE," 9.913896","20.459105","BraA05003062","AT3G19830","NTMC2T5.2","Calcium-dependent lipid-binding (CaLB domain) family protein","-","-"
"BraA02002436",2.58475086846395,4.54446882997102,50.0540658992313,3.11935196283698e-07,1.86261759844666e-06,FALSE," 5.315689","31.402797","BraA02002436","AT1G74690","IQD31","IQ-domain 31","-","-"
"BraA05001691",1.32403143493815,6.47205725805455,50.0151403238989,3.13900603866604e-07,1.87222262404712e-06,FALSE," 42.21741","105.33432","BraA05001691","AT4G14570","AARE","acylaminoacyl-peptidase-like protein","-","-"
"BraA05001542",1.96304670253812,4.19268358593588,49.9553524569183,3.16945635483471e-07,1.88895278398706e-06,FALSE," 6.120102","23.901674","BraA05001542","AT2G30200","EMB3147","EMBRYO DEFECTIVE 3147","-","-"
"BraA09002040",2.49003755597494,5.11493091829881,49.9444722133916,3.17503217266008e-07,1.8915596668308e-06,FALSE," 9.257177","50.922153","BraA09002040","AT5G42765","AT5G42765","plasma membrane fusion protein","-","-"
"BraA09006341",1.33793410928336,4.20509374208628,49.7950159785108,3.25271286413279e-07,1.93564084996031e-06,FALSE," 6.944293","17.456286","BraA09006341","AT1G13750","AT1G13750","Purple acid phosphatases superfamily protein","-","-"
"BraA05004641",1.33420693286567,7.08062873257819,49.7808426522494,3.26018605118191e-07,1.9393548165383e-06,FALSE," 70.39511","177.51723","BraA05004641","AT3G02450","AT3G02450","cell division protein ftsH","-","-"
"BraA06004198",1.15686004153057,7.90483166272969,49.7761927875705,3.26264185415067e-07,1.94008246257392e-06,FALSE,"144.8154","322.9335","BraA06004198","AT3G27925","DEG1","DegP protease 1","-","-"
"BraA09005519",2.1811129257044,3.28851569035171,49.7618725157773,3.27021767219341e-07,1.94308905019089e-06,FALSE," 4.142804","18.969714","BraA09005519","AT3G62830","AUD1","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA09006765",1.80006210930731,4.04803631598707,49.7095648898296,3.298052710107e-07,1.95586750809552e-06,FALSE," 5.655576","19.441396","BraA09006765","AT1G06420","AT1G06420","DNA ligase-like protein","-","-"
"BraA02001859",2.75188828233414,4.16103373693939,49.7075529336242,3.29912848411284e-07,1.95586750809552e-06,FALSE," 2.907957","19.615120","BraA02001859","AT1G66190","AT1G66190","hypothetical protein","-","-"
"BraA05003862",1.60957392626854,5.68483983920261,49.6796137253811,3.31410679586587e-07,1.96400756652593e-06,FALSE,"24.93177","75.91864","BraA05003862","AT3G12560","TRFL9","TRF-like 9","-","-"
"BraA07000316",1.28215087006311,3.5775185892778,49.6650114383053,3.32196452659655e-07,1.96718290626899e-06,FALSE," 5.551222","13.475708","BraA07000316","AT2G17800","ARAC1","RAC-like 1","-","-"
"BraA06001245",1.925263182017,3.17322470415171,49.6303220065589,3.34071277870878e-07,1.97605483415544e-06,FALSE," 3.733121","14.167383","BraA06001245","AT1G08910","AT1G08910","zinc ion binding protein","-","-"
"BraA08002005",2.79157581992126,7.07640925163673,49.627268292162,3.34236868755761e-07,1.97629162818019e-06,FALSE," 25.70732","177.56739","BraA08002005","AT4G29060","emb2726","elongation factor Ts family protein","-","YES"
"BraA05003492",1.24125030511119,7.92919541301135,49.5619642413114,3.37799484884404e-07,1.99585731684704e-06,FALSE,"119.2622","281.9093","BraA05003492","AT3G16290","EMB2083","AAA-type ATPase family protein","-","-"
"BraA08002336",10.0005073210182,2.67716001427248,60.3927215138705,3.39588881026213e-07,2.00342165942751e-06,FALSE," 0.000000","12.425538","BraA08002336","AT1G75250","RL6","RAD-like 6","YES","-"
"BraA07002802",1.71843746208715,4.65710344112543,49.4236015733916,3.45484866876872e-07,2.03515411850373e-06,FALSE," 8.956579","29.099065","BraA07002802","AT5G26780","SHM2","serine hydroxymethyltransferase 2","-","-"
"BraA03002821",1.28809706181424,5.22067078024649,49.3216464378935,3.51269535787957e-07,2.06590847914674e-06,FALSE,"20.86977","50.94971","BraA03002821","AT4G08685","SAH7","Pollen Ole e 1 allergen and extensin family protein","-","-"
"BraA10001787",2.28523851610631,4.05375945158603,49.258862339884,3.5488405181999e-07,2.08393684449029e-06,FALSE," 4.830546","23.113727","BraA10001787","AT5G19940","AT5G19940","Plastid-lipid associated protein PAP / fibrillin family protein","-","-"
"BraA07003167",1.01526207092385,3.62363117761063,49.2552152070888,3.550952578743e-07,2.08396694964261e-06,FALSE," 6.651466","13.449454","BraA07003167","AT1G67950","AT1G67950","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA05004381",1.14384766985423,6.53026449450925,49.2103741739163,3.57703203431479e-07,2.09848990757044e-06,FALSE," 54.87908","121.31581","BraA05004381","AT3G06050","PRXIIF","peroxiredoxin IIF","-","-"
"BraA03004417",2.87232525141235,5.48394389559097,49.1839560676228,3.59249413789341e-07,2.10677562333987e-06,FALSE," 6.714586","47.246804","BraA03004417","AT3G25500","AFH1","formin homology 1","-","-"
"BraA02000755",2.33729794543478,6.58512638549375,49.1100588466878,3.63613208155413e-07,2.12602967918507e-06,FALSE," 35.02514","176.31279","BraA02000755","AT5G17230","PSY","PHYTOENE SYNTHASE","-","-"
"BraA03001337",1.44633404632503,5.0601354311431,49.0625429306985,3.66449536331451e-07,2.14102290343617e-06,FALSE,"13.35204","36.25890","BraA03001337","AT5G56760","SERAT1;1","serine acetyltransferase 1;1","-","-"
"BraA04001952",2.99278428828267,4.79468852476716,49.0411706672475,3.67733124621872e-07,2.14772518795854e-06,FALSE," 4.539362","34.851629","BraA04001952","AT2G26730","AT2G26730","Leucine-rich repeat protein kinase family protein","-","-"
"BraA01001535",3.38210278315605,5.30566103853085,49.0138116849168,3.69383402490311e-07,2.15576372087412e-06,FALSE," 4.129034","41.686014","BraA01001535","AT4G23800","3xHMG-box2","HMG (high mobility group) box protein","-","-"
"BraA09000726",1.76527442137676,5.78636060301556,48.9539761524205,3.73020765467998e-07,2.17537860261811e-06,FALSE,"21.11826","71.37116","BraA09000726","AT5G60920","COB","COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family","-","-"
"BraA03003243",2.12189410823461,4.87263098178394,48.9277582736424,3.74626781215515e-07,2.18231885134426e-06,FALSE," 8.778352","37.990280","BraA03003243","AT3G01510","LSF1","like SEX4 1","-","YES"
"BraA06001224",4.10469385839268,3.50108435529886,48.9093669145283,3.75757855458085e-07,2.18809790784694e-06,FALSE," 0.8593646","13.2058057","BraA06001224","AT1G08560","SYP111","syntaxin of plants 111","-","YES"
"BraA04003256",2.47751157639107,5.89548679069836,48.8163498250699,3.81535572883701e-07,2.21845951872533e-06,FALSE,"11.37013","63.52748","BraA04003256","AT2G45850","AT2G45850","AT hook motif DNA-binding family protein","-","-"
"BraA05002289",5.53469270255346,3.96301392484646,48.7592002414127,3.85133228604485e-07,2.23643166184382e-06,FALSE," 0.7774942","35.6320013","BraA05002289","AT1G33811","AT1G33811","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-"
"BraSca000243",3.54847204727031,6.62538321515414,48.758227138208,3.85194805289619e-07,2.23643166184382e-06,FALSE,"  8.204007"," 94.736934","BraSca000243","AT5G23960","TPS21","terpene synthase 21","-","-"
"BraA07001538",3.64054706913982,4.15532910180865,48.7531302052016,3.85517507306412e-07,2.23747992809842e-06,FALSE," 1.915850","24.010372","BraA07001538","AT1G20850","XCP2","xylem cysteine peptidase 2","-","YES"
"BraA05001182",4.50535685815798,6.0283248876201,48.7322931560811,3.86839821932066e-07,2.24432686959481e-06,FALSE,"  4.713461","101.604347","BraA05001182","AT2G34430","LHB1B1","light-harvesting chlorophyll-protein complex II subunit B1","-","YES"
"BraA05003136",2.54318661903533,3.60929580155814,48.726325759581,3.87219418919921e-07,2.24570141997036e-06,FALSE," 2.626512","15.003391","BraA05003136","AT3G19180","PARC6","plastid division protein","-","-"
"BraA06001524",3.54323659197749,8.23583864120616,48.7101577159241,3.8824993335263e-07,2.25001986412754e-06,FALSE," 23.86595","276.83201","BraA06001524","AT1G12090","ELP","extensin-like protein","-","-"
"BraA06004133",2.92409445106258,3.92299338051703,48.6910709077086,3.89470320837263e-07,2.25617574643426e-06,FALSE," 1.897558","14.595014","BraA06004133","AT5G48600","SMC3","structural maintenance of chromosome 3","-","YES"
"BraSca000621",2.05414350680198,3.20478768707113,48.6172355845828,3.94230666625311e-07,2.2788067178415e-06,FALSE," 2.529138","10.565140","BraSca000621","AT1G44835","AT1G44835","YbaK/aminoacyl-tRNA synthetase-associated domain-containing protein","-","-"
"BraA09000477",1.50002258398007,5.90794946548675,48.5941810758904,3.95729972975788e-07,2.28579441271152e-06,FALSE,"25.60415","72.46320","BraA09000477","AT5G49460","ACLB-2","ATP citrate lyase subunit B 2","-","-"
