"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.D_Avg_CPM","phyB.D_Avg_CPM","WT.R_Avg_CPM","phyB.R_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA01001035",-0.785256374725952,5.74130471939625,31.0156945290829,1.11074492358259e-05,4.03208604639991e-05,"BraA01001035",-1.07029964754044,5.74130471939625,43.0337001820741,1.02745945633847e-06,6.6291333825603e-06," 73.89883","101.73759"," 42.87115"," 48.44632","AT4G18150","AT4G18150","Serine/Threonine-kinase, putative (DUF1296)","-","-","Both_sig"
"BraA03000542",-1.5378092404989,2.3222011795184,31.0122975661691,1.11157598881187e-05,4.03417248418236e-05,"BraA03000542",-1.24173587142782,2.3222011795184,15.650410469532,0.000618095163097819,0.00152346036128401,"8.887964","8.972864","3.050537","3.793184","AT5G12120","AT5G12120","Ubiquitin-associated/translation elongation factor EF1B protein","-","-","Both_sig"
"BraA03001728",-0.991303404152045,3.47530280354483,30.9978781990018,1.11511121507164e-05,4.04513724941868e-05,"BraA03001728",-1.36899907661755,3.47530280354483,44.1148137588356,8.48138226661491e-07,5.64707939409977e-06,"16.247447","19.913405"," 8.162364"," 7.710045","AT2G30910","ARPC1A","actin-related protein C1A","-","-","Both_sig"
"BraA01000902",-1.59284608625772,2.22759531000683,30.9870302150815,1.11777889778875e-05,4.05294629145242e-05,"BraA01000902",-1.56158670571944,2.22759531000683,22.418832389833,8.80427317166664e-05,0.000281379207557427,"8.532341","8.045518","2.813922","2.730938","AT4G29230","NAC075","NAC domain containing protein 75","YES","-","Both_sig"
"BraA02001842",-1.21625522943426,5.14577097868838,30.9726005992459,1.12133811995648e-05,4.06304374035795e-05,"BraA02001842",-0.937676410721535,5.14577097868838,13.9505608016212,0.00106991034656784,0.00246024672826556,"60.13731","49.19616","25.89184","25.68006","AT1G65720","AT1G65720","transmembrane protein","-","-","Both_sig"
"BraA02004008",-1.00876298283549,4.33478432730458,30.9553412041303,1.12561153523674e-05,4.07571326538446e-05,"BraA02004008",-1.03511634636711,4.33478432730458,24.5367360574052,5.09911651052264e-05,0.000176784347743671,"29.56105","31.02315","14.69289","15.14763","AT5G27220","AT5G27220","Frigida-like protein","-","-","Both_sig"
"BraA01004640",-0.925203125755016,5.20857128982976,30.9433394873923,1.12859359214321e-05,4.0846316717255e-05,"BraA01004640",-1.26020682467303,5.20857128982976,42.5355494478507,1.12361789945645e-06,7.14286984549456e-06,"61.03958","65.45990","32.11350","27.32529","AT3G03740","BPM4","BTB-POZ and MATH domain 4","-","-","Both_sig"
"BraA06004452",-1.46032122210843,2.72574644081861,30.8650389504611,1.14826101641043e-05,4.15294770181531e-05,"BraA06004452",-1.68349434626981,2.72574644081861,31.0110715884875,1.11187608967675e-05,4.83852077730494e-05,"11.090361","15.114956"," 4.044992"," 4.700011","AT2G02800","APK2B","protein kinase 2B","-","-","Both_sig"
"BraA07002944",-1.08109967006726,4.34542899093081,30.8639786564033,1.1485298844198e-05,4.15296585820531e-05,"BraA07002944",-0.957389131752074,4.34542899093081,18.3563157962184,0.000272093394632238,0.000750036054401822,"32.86356","33.50050","15.53241","17.26102","AT1G68000","PIS1","phosphatidylinositol synthase 1","-","-","Both_sig"
"BraA03004087",-7.62040890030755,1.7931076577827,38.6547116060008,1.15591307127845e-05,4.17582550881864e-05,"BraA03004087",-9.24108984225743,1.7931076577827,26.8191453039271,8.74169352513902e-05,0.00027983375246225,"17.09408044"," 7.35718211"," 0.07379835"," 0.00000000","AT3G18035","HON4","winged-helix DNA-binding transcription factor family protein","-","-","Both_sig"
"BraA09000736",-1.30532944536543,2.5728166941143,30.8293416576608,1.15735085345835e-05,4.18006021877799e-05,"BraA09000736",-1.53438635826778,2.5728166941143,32.0783522446235,8.8111431457947e-06,3.96476252472294e-05,"10.435175","13.208700"," 4.220371"," 4.558085","AT5G61190","AT5G61190","putative endonuclease or glycosyl hydrolase with C2H2-type zinc finger domain-containing protein","-","-","Both_sig"
"BraA10001430",-1.35720212287488,5.16158616754165,30.8280932194092,1.15767016462673e-05,4.18025427649111e-05,"BraA10001430",-1.70080472265168,5.16158616754165,35.7318593376392,4.11131246923801e-06,2.09899637579651e-05,"63.81949","72.15226","24.92224","22.18091","AT5G58950","AT5G58950","Protein kinase superfamily protein","-","-","Both_sig"
"BraA08001010",-3.00846405585775,5.74125677387463,30.8044949673873,1.16372391184986e-05,4.1992238359736e-05,"BraA08001010",-2.7370017524839,5.74125677387463,19.4900499936932,0.000196299592497074,0.000565164731279302,"194.211590","135.488317"," 24.116475"," 20.311137","AT5G40690","AT5G40690","histone-lysine N-methyltransferase trithorax-like protein","-","-","Both_sig"
"BraA06004482",-1.57718468098479,3.6033893830624,30.7812828428025,1.16971220787507e-05,4.21793130628949e-05,"BraA06004482",-1.35235135330922,3.6033893830624,17.5586158354496,0.000344385039706079,0.000921207729713756,"20.574238","25.248325"," 6.894744"," 9.904200","AT2G02080","IDD4","indeterminate(ID)-domain 4","YES","-","Both_sig"
"BraA06002248",-3.87747584464371,5.62198553521211,30.7722982709316,1.17203904965069e-05,4.22438622429627e-05,"BraA06002248",-3.12357497246667,5.62198553521211,16.1483062137775,0.000529012138208509,0.00133183798071048,"169.673469","154.425458"," 11.553332"," 17.751916","AT1G20840","TMT1","tonoplast monosaccharide transporter1","-","-","Both_sig"
"BraA05003436",-1.68381610613748,3.50139239429226,30.7370166939558,1.18122515937889e-05,4.25457299968508e-05,"BraA05003436",-1.70626340277512,3.50139239429226,24.0354646756514,5.78906349413386e-05,0.000197684299972619,"19.739046","22.803602"," 6.133422"," 6.958436","AT5G63030","GRXC1","Thioredoxin superfamily protein","-","-","Both_sig"
"BraA09004355",-1.00112206157347,5.79142180745066,30.7344860778526,1.18188704803551e-05,4.25500963771247e-05,"BraA09004355",-0.860759073567387,5.79142180745066,17.1421343298796,0.000390253233753135,0.00102437825396871,"90.12216","81.24943","45.03723","44.70672","AT1G22280","PAPP2C","phytochrome-associated protein phosphatase type 2C","-","-","Both_sig"
"BraA05003911",-1.60953721164192,3.23994494674195,30.6795355502928,1.19635942534285e-05,4.30120999426597e-05,"BraA05003911",-1.31304861474281,3.23994494674195,15.7367905686396,0.00060153405892119,0.00148893632448805,"19.328016","19.308026"," 6.332487"," 7.788666","AT3G13570","SCL30A","SC35-like splicing factor 30A","-","-","Both_sig"
"BraA04002376",-1.13058368011583,5.40284698687787,30.6190288355361,1.21251844961491e-05,4.35632056538204e-05,"BraA04002376",-1.07003236799839,5.40284698687787,20.6355498092725,0.000142475995958926,0.000426831400151026,"72.98682","66.78872","33.33382","31.83282","AT2G32520","AT2G32520","alpha/beta-Hydrolases superfamily protein","-","-","Both_sig"
"BraA10000034",-1.68250017967802,3.66978922755964,30.6133277595601,1.21405318152194e-05,4.36083913216691e-05,"BraA10000034",-2.28792196709536,3.66978922755964,41.3669222946235,1.38985975827444e-06,8.48580007573302e-06,"22.205704","32.508947"," 6.923134"," 6.648763","AT1G01670","AT1G01670","RING/U-box superfamily protein","-","-","Both_sig"
"BraA05004664",-1.41829972795707,3.86803301438585,30.5994978551576,1.21778498359057e-05,4.37125100153148e-05,"BraA05004664",-1.35465969593596,3.86803301438585,21.2449186426408,0.000120585551085138,0.00036876172024093,"25.605944","28.970945"," 9.607899","11.337198","AT3G02150","PTF1","plastid transcription factor 1","YES","YES","Both_sig"
"BraA08000062",-1.18829256640456,3.54394962122146,30.5867265701088,1.22124221441248e-05,4.38166228740652e-05,"BraA08000062",-0.830613857329136,3.54394962122146,11.4721992655032,0.00251221559821343,0.00518645946977893,"19.093612","18.204006"," 8.377862","10.243891","AT1G55530","AT1G55530","RING/U-box superfamily protein","-","-","Both_sig"
"BraA01004257",-1.27674114735976,3.89610976900387,30.5849838338204,1.22171480625591e-05,4.38235894495626e-05,"BraA01004257",-1.88941416765701,3.89610976900387,48.3680843392521,4.10766576396587e-07,3.14883189434343e-06,"23.910177","24.724225"," 9.857559"," 6.650929","AT3G11770","AT3G11770","Polynucleotidyl transferase, ribonuclease H-like superfamily protein","-","-","Both_sig"
"BraA01000546",-1.01937358362654,3.67927423449351,30.5703179789122,1.22569975358156e-05,4.39565142888441e-05,"BraA01000546",-0.793076825969851,3.67927423449351,14.0851071958154,0.00102339086864198,0.00236537037774225,"18.477406","17.128334"," 9.118968"," 9.868147","AT4G32930","AT4G32930","hypothetical protein","-","-","Both_sig"
"BraA01000628",-1.73083058609397,6.88697734137028,30.560506150754,1.2283736758828e-05,4.40323426517769e-05,"BraA01000628",-1.78510605072127,6.88697734137028,24.2644158427395,5.46209207525574e-05,0.000188002032067626,"299.52321","238.21106"," 90.24105"," 69.11986","AT4G32250","AT4G32250","Protein kinase superfamily protein","-","-","Both_sig"
"BraA10002499",-2.48871056593532,4.0228752273676,30.5388891483814,1.2342871615225e-05,4.42241746468566e-05,"BraA10002499",-2.88635307317608,4.0228752273676,29.9803712096689,1.39833519661929e-05,5.87084449047415e-05,"41.574209","47.997047"," 7.398336"," 6.448216","AT5G10650","AT5G10650","RING/U-box superfamily protein","-","-","Both_sig"
"BraA09002845",-0.765552874941359,4.1300686825628,30.521327817098,1.23911398474128e-05,4.43870143828578e-05,"BraA09002845",-1.12699341566196,4.1300686825628,49.0043981342625,3.69953081966963e-07,2.89848756105525e-06,"24.93483","26.11696","14.68470","11.94853","AT4G06676","AT4G06676","etoposide-induced protein","-","-","Both_sig"
"BraA01001684",-1.57206383349546,2.80090299234275,30.4942053232895,1.24660912933357e-05,4.46453417422306e-05,"BraA01001684",-1.68606726214636,2.80090299234275,26.2419905723519,3.34581250370062e-05,0.000123015857996374,"13.288202","12.780042"," 4.450624"," 3.966670","AT4G25230","RIN2","RPM1 interacting protein 2","-","-","Both_sig"
"BraA09000831",-1.09021685602222,4.81921667881395,30.4924843054394,1.24708638357247e-05,4.46522740614894e-05,"BraA09000831",-1.48864155091285,4.81921667881395,42.0972232053958,1.21634896070495e-06,7.62762256633304e-06,"46.11030","58.17068","21.65090","20.74409","AT5G63200","AT5G63200","tetratricopeptide repeat (TPR)-containing protein","-","-","Both_sig"
"BraA09006486",-2.6533906099486,4.93190084564369,30.4460961808954,1.26002540224428e-05,4.50540659503066e-05,"BraA09006486",-4.86785338637831,4.93190084564369,62.2590827191101,5.06484837653841e-08,6.03031115330671e-07," 62.504362","116.635348","  9.950514","  3.978347","AT1G11530","CXXS1","C-terminal cysteine residue is changed to a serine 1","-","-","Both_sig"
"BraA07003884",-1.56539664562571,2.13444082246799,30.4310687706555,1.26424824539725e-05,4.51845308414002e-05,"BraA07003884",-1.87326177121044,2.13444082246799,32.2632436371908,8.46717133011366e-06,3.83630618123169e-05,"8.641881","9.403784","2.920486","2.565451","AT1G76460","AT1G76460","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-","Both_sig"
"BraA01004731",-1.38422612153454,3.45285086227179,30.4239699318634,1.26624843667425e-05,4.52457443660673e-05,"BraA01004731",-1.08552850967907,3.45285086227179,14.4164407567087,0.000917981542188298,0.00214919373405382,"18.582935","18.200029"," 7.088819"," 8.597543","AT3G02555","AT3G02555","hypothetical protein","-","-","Both_sig"
"BraA01001663",-1.2753406506192,5.36867487877071,30.4059966327701,1.27132805598177e-05,4.5396333033469e-05,"BraA01001663",-1.37667435738779,5.36867487877071,26.4176284832096,3.20652211345133e-05,0.000118754489566409,"84.90492","78.58946","35.08758","30.28116","AT4G24990","ATGP4","Ubiquitin family protein","-","-","Both_sig"
"BraA09004751",-0.959753712278042,3.96038215075275,30.3869167771171,1.27674467320715e-05,4.55587421362062e-05,"BraA09004751",-1.2569132585047,3.96038215075275,38.8912978849053,2.21025072508619e-06,1.25231628555999e-05,"21.58265","24.63869","11.10664","10.30105","AT3G53590","AT3G53590","LRR receptor-like Serine/Threonine-kinase","-","-","Both_sig"
"BraSca000402",-1.37233897618165,3.85781665790607,30.383700436047,1.27766023627784e-05,4.5581079145542e-05,"BraSca000402",-1.80026057461377,3.85781665790607,38.3627359610573,2.44642139327661e-06,1.36561464603333e-05,"24.276047","27.743674"," 9.386471"," 7.972995","AT1G43890","RAB18","RAB GTPASE HOMOLOG B18","-","-","Both_sig"
"BraA05001808",-3.30231021334381,4.03162048942818,30.3399155097335,1.29019533173345e-05,4.5934572543507e-05,"BraA05001808",-3.34064506506488,4.03162048942818,23.250428879914,7.08245862047119e-05,0.000234443530360077,"52.045823","48.372300"," 5.267476"," 4.721045","AT1G52720","AT1G52720","hypothetical protein","-","-","Both_sig"
"BraA10001175",-3.14475951350498,1.3566544387572,30.33596006246,1.29133429882447e-05,4.59647260594689e-05,"BraA10001175",-2.57838768803298,1.3566544387572,16.1662460085156,0.000526075514580396,0.00132508058881348,"7.5023340","6.1227870","0.8352540","1.0163139","AT3G24255","AT3G24255","RNA-directed DNA polymerase (reverse transcriptase)-related family protein","-","-","Both_sig"
"BraA09003090",-2.53714965528387,1.67125509521128,30.3256487615561,1.29430857214964e-05,4.60497670109297e-05,"BraA09003090",-2.46423461386424,1.67125509521128,21.9607340504511,9.94365845343424e-05,0.0003134652194213,"7.9720116","8.9605487","1.3626575","1.6148469","AT4G21980","APG8A","Ubiquitin-like superfamily protein","-","YES","Both_sig"
"BraA03006182",-1.19762216586917,3.41793413597484,30.3148212550254,1.2974397656694e-05,4.61298891159618e-05,"BraA03006182",-1.25282628835253,3.41793413597484,24.858483421137,4.70373388400841e-05,0.000164782486833502,"18.918426","17.742010"," 8.259844"," 7.410602","AT4G33410","SPPL1","SIGNAL PEPTIDE PEPTIDASE-LIKE 1","-","-","Both_sig"
"BraA05004079",-2.75921844807169,4.68983722189077,30.3057110253797,1.30008072481047e-05,4.62133482577162e-05,"BraA05004079",-3.69179778884741,4.68983722189077,37.6331732021724,2.81860982282074e-06,1.53088055939263e-05,"67.196535","96.651520"," 9.917331"," 7.469605","AT3G10020","AT3G10020","plant/protein","-","-","Both_sig"
"BraA06002983",-2.63523598729582,2.42514304369793,30.2933760409094,1.30366582813793e-05,4.63198648643137e-05,"BraA06002983",-2.84329502488328,2.42514304369793,26.4900962872978,3.15090104262671e-05,0.000117052590065953,"12.325564","15.076454"," 1.976217"," 2.085978","AT3G51840","ACX4","acyl-CoA oxidase 4","-","-","Both_sig"
"BraA09004613",-1.17488747579281,5.64899368857933,30.2818686255233,1.30702009903614e-05,4.64180874522312e-05,"BraA09004613",-0.96937509208346,5.64899368857933,15.6565180769774,0.000616907990959946,0.00152077240058098,"86.06887","92.34777","38.13107","47.15578","AT3G52050","AT3G52050","5'-3' exonuclease family protein","-","-","Both_sig"
"BraA06001620",-1.89389922351788,2.97432639856417,30.2543923951258,1.31506711007501e-05,4.6653288126293e-05,"BraA06001620",-2.20795388292085,2.97432639856417,30.3887387007994,1.27622636135209e-05,5.44532472965082e-05,"18.727580","21.184829"," 5.032228"," 4.563759","AT1G14340","AT1G14340","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-","Both_sig"
"BraA07003187",-1.81545467212663,2.84721710326232,30.2485938907349,1.31677220463512e-05,4.67012043734945e-05,"BraA07003187",-2.04429439062852,2.84721710326232,28.4772269214676,1.97008014719781e-05,7.86632712249962e-05,"13.369467","13.301709"," 3.783821"," 3.190374","AT1G68220","AT1G68220","aerobic coproporphyrinogen-III oxidase (DUF1218)","-","-","Both_sig"
"BraA09004611",-1.29968669143712,3.29563866498653,30.2358882802589,1.32051679960299e-05,4.68234611979075e-05,"BraA09004611",-0.981872401296681,3.29563866498653,13.1511995906494,0.00139866929456048,0.00310683808867936,"17.741984","15.352132"," 7.206434"," 7.748412","AT3G51990","AT3G51990","Protein kinase superfamily protein","-","-","Both_sig"
"BraA09006530",-1.03469585943578,4.22173324037153,30.2067042975474,1.32916182650679e-05,4.70875695458404e-05,"BraA09006530",-1.50867793694007,4.22173324037153,47.0773417048728,5.09416274857619e-07,3.73461209420537e-06,"32.33365","33.86579","15.78052","11.90831","AT1G11060","AT1G11060","WAPL (Wings apart-like protein regulation of heterochromatin) protein","-","-","Both_sig"
"BraA04002722",-1.73088513879354,4.33391403124276,30.1845709832905,1.33575931294197e-05,4.73106471325532e-05,"BraA04002722",-1.90830451902684,4.33391403124276,27.6971679803287,2.36344029340144e-05,9.15142686793078e-05,"23.131556","28.052206"," 6.949902"," 7.456517","AT2G37678","FHY1","far-red elongated hypocotyl 1","-","-","Both_sig"
"BraA01001639",-1.03464417292644,6.02884740018185,30.1813619219077,1.33671882108704e-05,4.73339803012598e-05,"BraA01001639",-0.950101360994071,6.02884740018185,19.1511970740118,0.000216205533207237,0.000615495585581826,"113.72951","102.09287"," 55.54569"," 52.84019","AT4G24690","NBR1","ubiquitin-associated (UBA)/TS-N domain-containing protein / octicosapeptide/Phox/Bemp1 (PB1) domain-containing protein","-","-","Both_sig"
"BraA07004131",-3.2545611455401,6.73205874176316,30.1502657507636,1.34605548997236e-05,4.76431603601639e-05,"BraA07004131",-2.77409922312958,6.73205874176316,17.1738200308566,0.000386539229399201,0.00101622306175771,"316.43139","323.00687"," 33.15952"," 47.21990","AT1G80920","J8","Chaperone DnaJ-domain superfamily protein","-","-","Both_sig"
"BraA02001942",-4.42466761289082,1.87827375827799,32.481151854636,1.35034322724602e-05,4.77841780504774e-05,"BraA02001942",-4.98542859380909,1.87827375827799,29.5646723938106,2.44049300284812e-05,9.38450409163006e-05,"12.36473966","14.29041818"," 0.56016549"," 0.41051496","AT1G67600","AT1G67600","Acid phosphatase/vanadium-dependent haloperoxidase-related protein","-","-","Both_sig"
