"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA01001399",1.21763764810489,3.2723599206945,30.1928519081597,1.33328677845234e-05,4.57010755506093e-05,"BraA01001399",0.84445966413461,3.2723599206945,11.2787861584743,0.00269327135052735,0.0054147516997446," 6.636072"," 7.089773","15.362446","12.761305","AT4G22350","AT4G22350","Ubiquitin C-terminal hydrolases superfamily protein","-","-","Both_sig"
"BraA02003134",1.18105099289228,7.54440447454302,30.1869575916421,1.3350462036801e-05,4.57514200869253e-05,"BraA02003134",1.54159091345172,7.54440447454302,37.928390433517,2.66106850140637e-06,1.44332247457396e-05,"151.3798","124.3504","343.2118","362.0213","AT5G37830","OXP1","oxoprolinase 1","-","-","Both_sig"
"BraA06001779",1.80219833029185,2.96089695509553,30.1787423415058,1.33750263039089e-05,4.58256234269756e-05,"BraA06001779",1.67419213260557,2.96089695509553,20.4663006538835,0.000149298729869758,0.000430869455106343," 4.143672"," 5.231442","14.550920","16.732137","AT1G15870","AT1G15870","Mitochondrial glycoprotein family protein","-","-","Both_sig"
"BraA02004329",1.7738134774417,2.20485801105482,30.1167080317213,1.35621088378591e-05,4.63896415071884e-05,"BraA02004329",2.03335763571017,2.20485801105482,29.9449429098975,1.40951306963348e-05,5.77753534271639e-05,"2.814270","2.357318","9.590533","9.697506","AT5G62200","AT5G62200","Embryo-specific protein 3, (ATS3)","-","-","Both_sig"
"BraA05000904",1.47984657368882,7.40190896844378,30.1151416937209,1.35668692757714e-05,4.63920318054837e-05,"BraA05000904",1.70875789990441,7.40190896844378,29.8232178430416,1.44866496817177e-05,5.91031275246856e-05,"108.32800","120.40506","302.05898","393.58074","AT2G38120","AUX1","Transmembrane amino acid transporter family protein","-","YES","Both_sig"
"BraA05002347",1.00345486859705,6.36708649196745,30.0952921073064,1.36273541463906e-05,4.65685093930065e-05,"BraA05002347",1.02283464609538,6.36708649196745,23.5415025467157,6.56946827705315e-05,0.000212241305576413," 65.89509"," 67.33383","132.25291","136.82485","AT1G32630","AT1G32630","FAM50A-like protein","-","-","Both_sig"
"BraA09004355",0.992446326707198,5.79142180745066,30.0940482488843,1.36311541356909e-05,4.65713840016875e-05,"BraA09004355",1.06990737977481,5.79142180745066,26.2455020055282,3.34296410423571e-05,0.000119832054203302,"45.27093","38.69174","90.12216","81.24943","AT1G22280","PAPP2C","phytochrome-associated protein phosphatase type 2C","-","-","Both_sig"
"BraA10001774",3.46016690938142,8.56802804333963,30.0852475760113,1.36580731516443e-05,4.66329872899959e-05,"BraA10001774",4.87223648872189,8.56802804333963,39.1796977648537,2.09193480010429e-06,1.1894192145975e-05," 105.02923","  57.83879","1155.41216","1693.49306","AT5G20250","DIN10","Raffinose synthase family protein","-","-","Both_sig"
"BraA06004011",0.895202766488575,4.20096461730306,30.068433181718,1.37096650077554e-05,4.67482944588539e-05,"BraA06004011",1.21337761189921,4.20096461730306,41.5895730194668,1.3342694479046e-06,8.23584357255626e-06,"15.75894","13.77115","29.19876","31.92903","AT3G07440","AT3G07440","hypothetical protein","-","-","Both_sig"
"BraA05000758",1.37618559715874,4.73876064362891,30.0628787174293,1.37267543985646e-05,4.67895663863983e-05,"BraA05000758",1.41387016582315,4.73876064362891,23.9880689651379,5.85937767435572e-05,0.000192902331299642,"18.72283","18.16682","48.78078","48.43384","AT2G40060","CLC2","Clathrin light chain protein","-","-","Both_sig"
"BraA02001478",1.67390288791012,3.46582960876417,30.0625670631233,1.37277139499611e-05,4.67895663863983e-05,"BraA02001478",1.25254766076752,3.46582960876417,13.2045084266113,0.00137361110366231,0.00298792686175301," 6.313496"," 7.223017","20.123372","17.256971","AT5G54870","AT5G54870","inositol-1,4,5-trisphosphate 5-phosphatase","-","-","Both_sig"
"BraA03000869",1.15495211118822,3.62396961363349,30.0187292780513,1.38634156343763e-05,4.72009868235091e-05,"BraA03000869",1.01679834873274,3.62396961363349,17.9053646942237,0.000310668486339295,0.000814037285663476," 9.207179"," 9.540492","20.453935","19.337138","AT5G17840","AT5G17840","DnaJ/Hsp40 cysteine-rich domain superfamily protein","-","-","Both_sig"
"BraA03003400",1.05014897470742,3.8232179471172,29.9775662202602,1.39921666613045e-05,4.75775984551595e-05,"BraA03003400",1.14340010032404,3.8232179471172,27.139829625823,2.69660514754075e-05,9.99636481919252e-05,"11.565091","12.433734","24.076827","27.457638","AT3G05100","AT3G05100","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-","Both_sig"
"BraA09006539",1.20588352311046,3.58937713134171,29.8690776122484,1.43377737771571e-05,4.8616234220692e-05,"BraA09006539",1.23705453793149,3.58937713134171,24.322063083159,5.38296983827995e-05,0.000179965899011314," 8.627239"," 9.695630","19.837439","22.859016","AT1G10590","AT1G10590","Nucleic acid-binding, OB-fold-like protein","-","-","Both_sig"
"BraA09005046",1.21185543923381,4.2793382581625,29.8546412686771,1.43844586320418e-05,4.87535268881005e-05,"BraA09005046",0.842714227132835,4.2793382581625,11.0896437806257,0.00288423757651369,0.00575020892391709,"15.23281","14.60450","35.26661","26.22666","AT3G56900","AT3G56900","Transducin/WD40 repeat-like superfamily protein","-","-","Both_sig"
"BraA10001333",2.48799627795997,2.40499958980192,29.8437024006334,1.44199433074728e-05,4.88632739848485e-05,"BraA10001333",1.55356935999294,2.40499958980192,9.67588735160868,0.00488475107878981,0.00920569707616758," 2.032308"," 3.727615","11.986798","10.979351","AT5G57880","MPS1","multipolar spindle 1","-","-","Both_sig"
"BraA08000067",0.965719593843016,6.91534016538272,29.8396013388685,1.4433271301976e-05,4.88873876249413e-05,"BraA08000067",1.39679420584685,6.91534016538272,45.987265004521,6.12916021805413e-07,4.4071713948e-06,"109.63817"," 79.03652","214.22471","208.11458","AT1G55460","AT1G55460","DNA/RNA-binding protein Kin17, conserved region","-","-","Both_sig"
"BraA09006285",0.875127332609313,3.91508284759604,29.8079873674768,1.45364640821302e-05,4.91839949812402e-05,"BraA09006285",1.22750465812841,3.91508284759604,44.2673003778624,8.25712169672665e-07,5.59961635098998e-06,"11.80129","11.03187","21.66866","25.85568","AT1G14400","UBC1","ubiquitin carrier protein 1","-","YES","Both_sig"
"BraA04000867",0.969239769317672,4.00771425670004,29.7897889414737,1.45962302260411e-05,4.93649900640067e-05,"BraA04000867",1.0523780266909,4.00771425670004,26.7455483428051,2.96305233388066e-05,0.000108109512599169,"13.25351","12.72127","25.92085","26.40366","AT4G14000","AT4G14000","Putative methyltransferase family protein","-","-","Both_sig"
"BraA09006193",1.09059971366684,4.70638520946687,29.7490194203773,1.47310953475992e-05,4.97783256271385e-05,"BraA09006193",0.792069661298036,4.70638520946687,12.1515155007712,0.00197450380828841,0.0041185647949191,"19.09672","25.19127","40.55142","43.66317","AT1G15750","TPL","Transducin family protein / WD-40 repeat family protein","-","YES","Both_sig"
"BraA03000632",1.01192904510304,4.37770461749732,29.7362414462851,1.47736432544518e-05,4.99113854529022e-05,"BraA03000632",0.950288940894341,4.37770461749732,19.9725181973208,0.000171321896083538,0.000485088441150366,"16.26226","16.36943","32.98483","31.63330","AT5G13920","AT5G13920","GRF zinc finger / Zinc knuckle protein","-","-","Both_sig"
"BraA09005406",1.07698250233613,7.00684755556935,29.7286758059878,1.47988981986798e-05,4.99859780358842e-05,"BraA09005406",0.886128224224545,7.00684755556935,15.2767109888458,0.000695702318782406,0.00164345707603708," 89.97689","114.58750","189.73425","211.80057","AT4G23590","AT4G23590","Tyrosine transaminase family protein","-","-","Both_sig"
"BraA02002512",2.02717247357155,3.96508223221574,29.7209648109564,1.48246866815515e-05,5.00593784372166e-05,"BraA02002512",1.77993231941799,3.96508223221574,17.8480750722015,0.000315981501974572,0.000826720219594376," 7.596583"," 7.838629","31.124235","26.951508","AT4G31920","RR10","response regulator 10","YES","YES","Both_sig"
"BraA05002131",2.28289306285849,2.50839966504779,29.7100446167077,1.48612916047735e-05,5.01644284493106e-05,"BraA05002131",1.97669459107971,2.50839966504779,17.4554450528772,0.00035517218825052,0.000914362159480403," 2.600083"," 2.604147","12.653585","10.292795","AT1G44170","ALDH3H1","aldehyde dehydrogenase 3H1","-","-","Both_sig"
"BraA03003475",0.753655011279936,4.4569873578553,29.7032200579489,1.4884217706606e-05,5.02202758203599e-05,"BraA03003475",1.00942537624618,4.4569873578553,40.3066410238746,1.69147220174544e-06,9.95819828280766e-06,"18.53099","17.97935","31.15883","36.20614","AT3G06290","SAC3B","SAC3/GANP/Nin1/mts3/eIF-3 p25 family","-","-","Both_sig"
"BraA06000643",1.33705706581818,4.93805585675582,29.6909013460742,1.49256980594018e-05,5.03386516938043e-05,"BraA06000643",1.31217878334877,4.93805585675582,21.9171034012473,0.000100602781813336,0.000307335622693835,"20.79267","24.63593","52.28168","61.17674","AT2G35040","AT2G35040","AICARFT/IMPCHase bienzyme family protein","-","-","Both_sig"
"BraA03000543",1.35434951416789,2.91999950896234,29.6547197495232,1.50482597720291e-05,5.07194023151474e-05,"BraA03000543",1.93182634262958,2.91999950896234,44.8298567450658,7.48387492486391e-07,5.18679660090713e-06," 5.585223"," 4.688143","14.322531","17.914201","AT5G12120","AT5G12120","Ubiquitin-associated/translation elongation factor EF1B protein","-","-","Both_sig"
"BraA01004433",1.85155625979692,5.877490534523,29.6300102610617,1.51325896948989e-05,5.0981798329989e-05,"BraA01004433",1.40648090428694,5.877490534523,13.2070434606186,0.00137243177866963,0.00298577418054733," 33.52593"," 35.04393","121.18535"," 92.94231","AT3G08690","UBC11","ubiquitin-conjugating enzyme 11","-","-","Both_sig"
"BraA06005002",5.5698416455244,1.87710583275898,29.6055518089965,1.5216569330792e-05,5.12318291479499e-05,"BraA06005002",4.89665779944958,1.87710583275898,19.4223860303486,0.000200109042123447,0.000555702315400771," 0.2395629"," 0.3219216","13.2639740","10.0167939","AT4G38540","AT4G38540","FAD/NAD(P)-binding oxidoreductase family protein","-","-","Both_sig"
"BraA03005332",1.95851924287196,4.14371494757224,29.6025492265612,1.52269137732512e-05,5.12556934967864e-05,"BraA03005332",2.14868804013667,4.14371494757224,26.3901516531377,3.22788991940956e-05,0.000116369645743258,"10.954054"," 7.591764","42.843864","33.724980","AT5G12840","NF-YA1","nuclear factor Y, subunit A1","YES","-","Both_sig"
"BraA05004056",12.3549765298356,3.88374606517718,43.8047040447232,1.5292082216394e-05,5.14640526162159e-05,"BraA05004056",11.88802785696,3.88374606517718,33.2518602396937,6.09725408308224e-05,0.00019956493921338," 0.00000000"," 0.00000000","63.49993131","46.09780709","AT3G10320","AT3G10320","Glycosyltransferase family 61 protein","-","-","Both_sig"
"BraA08001770",2.29595154805808,7.60821929752904,29.5652963379859,1.53558949011993e-05,5.16456807147174e-05,"BraA08001770",2.72543648945952,7.60821929752904,30.2584560315868,1.313873597951e-05,5.44937297279281e-05," 91.99403"," 81.91914","452.34534","541.79185","AT4G33300","ADR1-L1","ADR1-like 1","-","-","Both_sig"
"BraA03003842",0.930819616525566,5.0919974748492,29.5209270605749,1.55110679176897e-05,5.21230164441581e-05,"BraA03003842",1.50085413282848,5.0919974748492,56.5434957998867,1.1452056563643e-07,1.16594676786379e-06,"30.31537","23.54324","57.81598","66.64045","AT3G13360","WIP3","WPP domain interacting protein 3","-","-","Both_sig"
"BraA09004212",2.09618146073857,2.13396279298532,29.501670939054,1.55789425222082e-05,5.23286258272795e-05,"BraA09004212",1.82972766450486,2.13396279298532,17.8687374085204,0.00031405395115027,0.000822087009995885,"1.959318","2.412357","8.591982","8.596421","AT1G23550","SRO2","similar to RCD one 2","-","-","Both_sig"
"BraA09005811",1.69307753374842,7.08126114216642,29.4906725543537,1.5617854894586e-05,5.24370810667201e-05,"BraA09005811",1.38258810560436,7.08126114216642,15.0516965586879,0.000747521627741546,0.00174751083033595," 78.79622"," 88.95835","254.89903","232.00365","AT2G22430","HB6","homeobox protein 6","YES","-","Both_sig"
"BraA03006182",1.19084615085849,3.41793413597484,29.4809915988583,1.56521936840601e-05,5.2541166258713e-05,"BraA03006182",1.18668967218791,3.41793413597484,22.3889686649839,8.87404553976889e-05,0.000275443653709253," 8.340328"," 7.785260","18.918426","17.742010","AT4G33410","SPPL1","SIGNAL PEPTIDE PEPTIDASE-LIKE 1","-","-","Both_sig"
"BraA02003406",1.42984204648874,3.42258040680309,29.469693914708,1.56923709596767e-05,5.26423527078668e-05,"BraA02003406",1.6233246221653,3.42258040680309,28.5778305481951,1.92477042824298e-05,7.5026960229184e-05," 7.482934"," 6.308415","20.263097","19.426403","AT2G02180","TOM3","tobamovirus multiplication protein 3","-","-","Both_sig"
"BraA06001937",0.891219346885123,4.28678224320636,29.4674047908775,1.57005252927486e-05,5.26472663203797e-05,"BraA06001937",1.18956500038226,4.28678224320636,39.4723171023242,1.97888961428143e-06,1.13429433826619e-05,"16.01035","14.19787","29.75532","32.41281","AT1G17680","AT1G17680","tetratricopeptide repeat (TPR)-containing protein","-","-","Both_sig"
"BraSca001031",1.276250225695,5.28109358302734,29.4663727620109,1.57042031005397e-05,5.26483827055367e-05,"BraSca001031",1.63578786429671,5.28109358302734,35.8876509384611,3.98420906949902e-06,1.99972738373452e-05,"28.82316","25.16343","70.05339","78.19355","AT3G48530","KING1","SNF1-related protein kinase regulatory subunit gamma 1","-","-","Both_sig"
"BraA01001056",1.12426115015253,4.23929958226425,29.4333001022123,1.58225606904497e-05,5.30079649615766e-05,"BraA01001056",0.902085462944937,4.23929958226425,14.6339504281122,0.000855261112253924,0.00196810086357847,"13.22400","15.72433","28.93976","29.40773","AT4G18390","TCP2","TEOSINTE BRANCHED 1, cycloidea and PCF transcription factor 2","YES","YES","Both_sig"
"BraA10002631",2.9824333191698,3.96498420577107,29.4201809199228,1.58697789744677e-05,5.31355713801577e-05,"BraA10002631",3.27843701513232,3.96498420577107,26.5669398281627,3.09306604827376e-05,0.000112319986604774," 5.001899"," 4.931806","40.574252","47.992106","AT5G05850","PIRL1","plant intracellular ras group-related LRR 1","-","-","Both_sig"
"BraA05004079",2.72845335767025,4.68983722189077,29.4073516021116,1.59161022502709e-05,5.32793384558198e-05,"BraA05004079",3.90504245231743,4.68983722189077,41.138388090049,1.44954780068557e-06,8.77533937799647e-06,"10.064227"," 6.460113","67.196535","96.651520","AT3G10020","AT3G10020","plant/protein","-","-","Both_sig"
"BraA01000035",1.41831194294339,3.48543923224648,29.4037491746544,1.59291360967207e-05,5.33116313336985e-05,"BraA01000035",1.90481775541204,3.48543923224648,39.7735822012168,1.86940513999123e-06,1.08184257500358e-05," 7.921318"," 6.902105","20.882245","25.900297","AT4G39140","AT4G39140","RING/U-box superfamily protein","-","-","Both_sig"
"BraA08002182",3.49351020520893,6.38740940489061,29.3693426405317,1.6054208085449e-05,5.37073826280483e-05,"BraA08002182",2.33644213207481,6.38740940489061,10.9796454454317,0.00300208527583285,0.00596024498506672," 20.43401"," 35.70500","230.81996","180.32334","AT4G26850","VTC2","GDP-L-galactose phosphorylase 1","-","-","Both_sig"
"BraA06002392",2.22518386668331,2.28300831561059,29.3678122735495,1.60597959151076e-05,5.37146595205682e-05,"BraA06002392",2.70321878052236,2.28300831561059,32.858446406503,7.45540628902438e-06,3.35663887269004e-05," 1.961171"," 2.168219"," 9.465702","14.209330","AT3G49490","AT3G49490","hypothetical protein","-","-","Both_sig"
"BraA08000431",0.969341766830775,3.95741586378902,29.3559448582606,1.6103199293268e-05,5.38483868442826e-05,"BraA08000431",1.3498104431002,3.95741586378902,42.5763963804265,1.115376117639e-06,7.15404241713035e-06,"12.78614","10.05109","24.91910","25.65654","AT1G48380","RHL1","root hair initiation protein root hairless 1 (RHL1)","-","YES","Both_sig"
"BraA01000515",0.665042925458123,5.09411488178582,29.3533635863299,1.61126568118449e-05,5.38685680158111e-05,"BraA01000515",1.03185896581185,5.09411488178582,52.9622813653365,1.96949770316419e-07,1.80318881890054e-06,"30.34307","27.32960","48.00025","55.88536","AT4G33200","XI-I","myosin","-","-","Both_sig"
"BraA03006603",0.830520890329352,5.02511874218242,29.3334062712061,1.61859826559123e-05,5.40792542993122e-05,"BraA03006603",1.15027023566041,5.02511874218242,42.3286841522665,1.16638679617638e-06,7.4117594557191e-06,"26.36449","26.08474","46.75266","57.89776","AT1G59610","DL3","dynamin-like 3","-","-","Both_sig"
"BraA03004197",1.36373241049621,3.55453521480651,29.3131515863347,1.62607723594163e-05,5.42945602327563e-05,"BraA03004197",1.41286400795255,3.55453521480651,23.9882714724841,5.85907527323105e-05,0.000192902331299642," 8.309760"," 8.468721","21.611712","22.565893","AT3G20310","ERF7","ethylene response factor 7","YES","-","Both_sig"
"BraA08001201",2.60904579733396,3.04924945791523,29.3119363561439,1.62652714912823e-05,5.42980643208447e-05,"BraA08001201",4.18178367179299,3.04924945791523,49.9033202955898,3.19621797344342e-07,2.63809496077606e-06," 3.081039"," 1.532480","18.622398","27.950766","AT4G15630","AT4G15630","Uncharacterized protein family (UPF0497)","-","-","Both_sig"
"BraA01001035",0.764611142763679,5.74130471939625,29.2996372954061,1.63108824318406e-05,5.44369963174915e-05,"BraA01001035",1.31717370778747,5.74130471939625,64.381486013853,3.79412953339132e-08,4.91794948554309e-07," 43.46293"," 40.82803"," 73.89883","101.73759","AT4G18150","AT4G18150","Serine/Threonine-kinase, putative (DUF1296)","-","-","Both_sig"
