"","logFC","logCPM","F","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA01001647",3.29817421645191,3.5789039201826,44.899158782653,2.54670770872524e-06,1.40564687844617e-05,"BraA01001647","AT4G24780","AT4G24780","Pectin lyase-like superfamily protein","-","-"
"BraA05003945",5.95637802027777,7.24754133006323,44.8582058837131,2.56215081410538e-06,1.4126841349251e-05,"BraA05003945","AT3G11630","AT3G11630","Thioredoxin superfamily protein","-","-"
"BraA04003311",-4.23573444335291,8.90519183061932,44.8217033025425,2.57600338330409e-06,1.41932735433029e-05,"BraA04003311","AT2G46800","ZAT","zinc transporter","-","-"
"BraA01004487",-3.03486502238487,3.27009548617135,44.7383039387217,2.60796610294096e-06,1.43292439231421e-05,"BraA01004487","AT3G06580","GALK","Mevalonate/galactokinase family protein","-","-"
"BraA02000894",3.70870662625329,3.45413655043722,44.6436317152337,2.64478372496504e-06,1.45062100718194e-05,"BraA02000894","AT5G19370","AT5G19370","rhodanese-like domain-containing protein / PPIC-type PPIASE domain-containing protein","-","-"
"BraA06004074",3.74091808273461,2.53619904678184,44.6215518946713,2.65345320834408e-06,1.45436223220141e-05,"BraA06004074","AT3G30460","AT3G30460","RING/U-box superfamily protein","-","-"
"BraA09005886",3.25147408120952,4.21696542223244,44.5851104720786,2.66783075129346e-06,1.46020816356013e-05,"BraA09005886","AT2G21320","BBX18","B-box zinc finger family protein","YES","-"
"BraA08001639",3.29222447371686,7.87785514262276,44.5484459885919,2.6823836239837e-06,1.46613368207737e-05,"BraA08001639","AT4G35090","CAT2","catalase 2","-","YES"
"BraA10000876",4.05145519196265,4.79130384730771,44.5189840539831,2.69414152409018e-06,1.47102744701885e-05,"BraA10000876","AT5G52910","ATIM","timeless family protein","-","-"
"BraA06001445",3.89804150658049,7.07222060984099,44.4947196322414,2.70386812834377e-06,1.47531445449437e-05,"BraA06001445","AT1G60950","FED A","2Fe-2S ferredoxin-like superfamily protein","-","-"
"BraA09006492",3.92189669147805,3.26014048061883,44.4448211242731,2.72399311866995e-06,1.48526527080355e-05,"BraA09006492","AT1G11330","AT1G11330","S-locus lectin protein kinase family protein","-","-"
"BraA03001652",4.67032924624704,4.34731015698646,44.4364065241291,2.72740323844038e-06,1.48660953793204e-05,"BraA03001652","AT5G51010","AT5G51010","Rubredoxin-like superfamily protein","-","-"
"BraA10000067",3.31328156969474,4.80831221749755,44.371334697958,2.75393498363233e-06,1.49795786043686e-05,"BraA10000067","AT1G01300","AT1G01300","Eukaryotic aspartyl protease family protein","-","-"
"BraA01003989",3.24290190199126,4.43644617063084,44.3081610295185,2.77996713548736e-06,1.50898802497513e-05,"BraA01003989","AT3G15354","SPA3","SPA1-related 3","-","YES"
"BraA03001332",-3.48127506830299,3.70316910151651,44.3007967660947,2.78301948329477e-06,1.51012395134919e-05,"BraA03001332","AT5G56860","GNC","GATA type zinc finger transcription factor family protein","YES","YES"
"BraA09005049",3.10711483498292,8.83788271472971,44.2148889883001,2.818902805321e-06,1.52433864414197e-05,"BraA09005049","AT3G56930","AT3G56930","DHHC-type zinc finger family protein","-","-"
"BraA03001542",-3.24267870704217,5.38228377583598,44.2048413113798,2.82313311747118e-06,1.52610177727676e-05,"BraA03001542","AT5G53160","RCAR3","regulatory components of ABA receptor 3","-","-"
"BraA07003165",-5.14793646950196,3.79992054933151,44.139752638693,2.85070828993478e-06,1.53888297596544e-05,"BraA07003165","AT1G67920","AT1G67920","hypothetical protein","-","-"
"BraA04003187",3.76721412838,3.3651097573679,44.0951329330026,2.86978437269216e-06,1.54706841002685e-05,"BraA04003187","AT2G44450","BGLU15","beta glucosidase 15","-","-"
"BraSca000799",3.0381166342328,4.43293849057903,44.0006448971521,2.91064997621708e-06,1.56587993250434e-05,"BraSca000799","AT3G05590","RPL18","ribosomal protein L18","-","-"
"BraA07001523",-5.12576958250613,4.72309336885792,43.9895242217178,2.91550194985665e-06,1.56741847225638e-05,"BraA07001523","AT1G21000","AT1G21000","PLATZ transcription factor family protein","-","-"
"BraA09003973",-3.30165037066365,4.85111085492543,43.9628810884674,2.92716296717552e-06,1.57315015203121e-05,"BraA09003973","AT1G27300","AT1G27300","transmembrane protein","-","-"
"BraA03005404",-3.47782071355828,3.69276875616251,43.8884610614898,2.96000990222664e-06,1.5870090569485e-05,"BraA03005404","AT4G22920","NYE1","non-yellowing 1","-","YES"
"BraA09005078",3.21242047483134,3.09206866576181,43.764933239107,3.01543870909212e-06,1.61342888562644e-05,"BraA09005078","AT3G57190","PrfB3","peptide chain release factor","-","-"
"BraA10000147",6.19868740766866,2.1481490536193,50.9169341074339,3.0568874915553e-06,1.63258482397578e-05,"BraA10000147","AT3G05560","AT3G05560","Ribosomal L22e protein family","-","-"
"BraA09001017",3.24586494359092,10.6591030911877,43.6729415941487,3.05746535095108e-06,1.63258482397578e-05,"BraA09001017","AT5G66570","PSBO1","PS II oxygen-evolving complex 1","-","YES"
"BraA03003986",3.28793130087982,7.39811781524889,43.6080071274128,3.08752225208924e-06,1.64417090216164e-05,"BraA03003986","AT3G16000","MFP1","MAR binding filament-like protein 1","-","-"
"BraA09002431",3.62107458997139,4.4735624949591,43.6032571348304,3.08973377175555e-06,1.64426259108099e-05,"BraA09002431","AT1G79850","RPS17","ribosomal protein S17","-","YES"
"BraA06002315",6.31404948600154,6.54516233945853,43.6031487787116,3.08978424112004e-06,1.64426259108099e-05,"BraA06002315","AT1G21440","AT1G21440","Phosphoenolpyruvate carboxylase family protein","-","-"
"BraA05002289",5.46846750162834,3.96601743307472,43.5940662618909,3.09401788801477e-06,1.64540268623861e-05,"BraA05002289","AT1G33811","AT1G33811","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-"
"BraA02003644",3.27915945157331,7.96817747540093,43.5901227852288,3.09585807114942e-06,1.64582508809484e-05,"BraA02003644","AT3G26520","TIP2","tonoplast intrinsic protein 2","-","-"
"BraA09001194",-3.765614154319,8.11219354409086,43.5827143416692,3.09931843175347e-06,1.64710823512572e-05,"BraA09001194","AT2G18050","HIS1-3","histone H1-3","-","YES"
"BraA04002821",7.51080095752077,2.69784912864182,43.5101494779764,3.13344019259757e-06,1.66242963385375e-05,"BraA04002821","AT2G39310","JAL22","jacalin-related lectin 22","-","-"
"BraA02002991",10.0755981647993,4.4914899749422,43.4494570168387,3.16229966200536e-06,1.67379574441024e-05,"BraA02002991","AT4G03050","AOP3","2-oxoglutarate-dependent dioxygenase","-","-"
"BraA04001893",-8.10107687774938,3.53839186618598,43.4090227870302,3.18168999907762e-06,1.68179623196122e-05,"BraA04001893","AT2G25625","AT2G25625","histone deacetylase-like protein","-","-"
"BraA04001271",-6.39150826619458,3.71807179245589,50.5704490338642,3.18421273256806e-06,1.68256452517431e-05,"BraA04001271","AT5G39520","AT5G39520","hypothetical protein (DUF1997)","-","-"
"BraA08000149",-3.13437470699142,3.29816605134734,43.3620734443385,3.20437044752055e-06,1.68981143975145e-05,"BraA08000149","AT1G53580","GLY3","glyoxalase II 3","-","-"
"BraA03004643",-3.11636276329929,5.74585140916083,43.2261479201871,3.27105214149005e-06,1.71864028375584e-05,"BraA03004643","AT5G23050","AAE17","acyl-activating enzyme 17","-","-"
"BraA06001356",-4.10688155866347,6.06617707903805,43.2017384156586,3.28318923224878e-06,1.72444144721852e-05,"BraA06001356","AT1G10070","BCAT-2","branched-chain amino acid transaminase 2","-","-"
"BraA08002719",3.43471093148313,7.37683036744462,43.1488638156577,3.30965176697002e-06,1.73602267350134e-05,"BraA08002719","AT1G30380","PSAK","photosystem I subunit K","-","YES"
"BraA09001518",3.48348888404644,3.92628250954469,43.120261570745,3.32406515874269e-06,1.74210389363485e-05,"BraA09001518","AT1G64500","AT1G64500","Glutaredoxin family protein","-","-"
"BraA04002905",-5.69591905051741,4.13296834056219,43.1108619886754,3.32881704604966e-06,1.74375050055384e-05,"BraA04002905","AT2G40340","DREB2C","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA08002133",3.41042154144466,9.15683250506295,43.0082374280349,3.3811916346376e-06,1.76824298978588e-05,"BraA08002133","AT4G28080","AT4G28080","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA10001385",-4.33160061514532,3.92966299770351,42.8991271087809,3.43788167857262e-06,1.79193461722487e-05,"BraA10001385","AT5G58540","AT5G58540","Protein kinase superfamily protein","-","-"
"BraA03002046",3.54377405485858,4.08723507487285,42.8483024771562,3.46464800830023e-06,1.80170856109096e-05,"BraA03002046","AT5G42020","BIP2","Heat shock protein 70 (Hsp 70) family protein","-","YES"
"BraA03001319",3.60818192930513,5.26399470659734,42.7684739829451,3.50715722861483e-06,1.81960521429222e-05,"BraA03001319","AT5G57030","LUT2","Lycopene beta/epsilon cyclase protein","-","YES"
"BraA02001297",-5.17289419711953,4.13549509079377,42.7596404447653,3.51189661753619e-06,1.82146358515325e-05,"BraA02001297","AT4G28085","AT4G28085","transmembrane protein","-","-"
"BraA09002287",3.95639890577777,4.45197604521174,42.7366097983327,3.52428653542834e-06,1.82728741092258e-05,"BraA09002287","AT5G46240","KAT1","1","-","-"
"BraA09005305",-9.07625670127113,4.53943907100983,46.9206625238416,3.53835967811587e-06,1.83397983843318e-05,"BraA09005305","AT3G60140","DIN2","Glycosyl hydrolase superfamily protein","-","-"
"BraA01002402",10.9722469138197,4.82025109563382,46.8626150549127,3.56543686009496e-06,1.84619001087378e-05,"BraA01002402","AT3G51600","LTP5","lipid transfer protein 5","-","-"
"BraA10000770",3.29202428169214,3.59738650629879,42.6467359722136,3.57310269392731e-06,1.84855393462229e-05,"BraA10000770","AT5G51560","AT5G51560","Leucine-rich repeat protein kinase family protein","-","-"
"BraA10002324",5.59515211520086,3.00382500356139,42.6136378779813,3.59126909387483e-06,1.85477072700388e-05,"BraA10002324","AT5G13140","AT5G13140","Pollen Ole e 1 allergen and extensin family protein","-","-"
"BraA01002295",-5.18635531588301,9.41693863435901,42.5817676920107,3.60885847873971e-06,1.86071418812084e-05,"BraA01002295","AT4G15530","PPDK","pyruvate orthophosphate dikinase","-","-"
"BraA07003381",3.1451389897557,4.23855849438022,42.5492098277102,3.62692620693563e-06,1.86819347929097e-05,"BraA07003381","AT3G29670","PMAT2","HXXXD-type acyl-transferase family protein","-","-"
"BraA07001424",-3.669839543997,2.97290654227506,42.5020113620608,3.65329718019213e-06,1.87870210547396e-05,"BraA07001424","AT1G22640","MYB3","myb domain protein 3","YES","-"
"BraA10001699",3.43066390281432,3.16513316839977,42.4942372044368,3.65766118088088e-06,1.88033179818169e-05,"BraA10001699","AT5G21105","AT5G21105","Plant L-ascorbate oxidase","-","-"
"BraA10000226",3.36285446673638,7.42524626684116,42.4795657691171,3.66591272273206e-06,1.88334321269708e-05,"BraA10000226","AT1G03630","POR C","protochlorophyllide oxidoreductase C","-","YES"
"BraA05004716",5.16323819048495,10.8841763891982,42.4602941381105,3.67678293317964e-06,1.88769514637895e-05,"BraA05004716","AT3G01500","CA1","carbonic anhydrase 1","-","-"
"BraA02001022",-6.95432666584641,4.32426001518547,42.4334279731575,3.69199661708548e-06,1.89488776146305e-05,"BraA02001022","AT5G21170","AKINBETA1","5'-AMP-activated protein kinase beta-2 subunit protein","-","-"
"BraA07002831",-4.07728416133969,3.86081645744545,42.399439334235,3.71134380868444e-06,1.90295556120751e-05,"BraA07002831","AT3G29670","PMAT2","HXXXD-type acyl-transferase family protein","-","-"
"BraA09001123",4.88669198019311,2.59476698478491,49.2773760091705,3.7152986197869e-06,1.90436283651357e-05,"BraA09001123","AT4G34950","AT4G34950","Major facilitator superfamily protein","-","-"
"BraA06001196",4.42596658222341,4.91151249906367,42.3226699609346,3.75545841785697e-06,1.92119290193099e-05,"BraA06001196","AT3G50685","AT3G50685","anti-muellerian hormone type-2 receptor","-","-"
"BraA04001532",5.03515346764328,9.21794203127885,42.2866306970534,3.7763684757002e-06,1.93000761070537e-05,"BraA04001532","AT2G21330","FBA1","fructose-bisphosphate aldolase 1","-","YES"
"BraA07002315",-5.36883130050842,1.68563264794819,46.3400213454261,3.81997247356356e-06,1.94912732957186e-05,"BraA07002315","AT3G62090","PIL2","phytochrome interacting factor 3-like 2","YES","YES"
"BraA10002126",5.27168659585815,2.60145108906887,42.2032787386815,3.82522636488915e-06,1.94991130799792e-05,"BraA10002126","AT5G15890","TBL21","TRICHOME BIREFRINGENCE-LIKE 21","-","-"
"BraA07002962",3.33677565434223,11.8278227485322,42.0981083069772,3.88787753152251e-06,1.97736395720873e-05,"BraA07002962","AT1G67740","PSBY","photosystem II BY","-","-"
"BraA05001226",-6.48112796158719,7.71364574564818,42.0099870285666,3.94125005438714e-06,1.99805125179884e-05,"BraA05001226","AT2G33830","AT2G33830","Dormancy/auxin associated family protein","-","-"
"BraA04002882",-3.49523018762005,2.70745464949783,41.9602852484291,3.97171141218943e-06,2.01154975160003e-05,"BraA04002882","AT3G55960","AT3G55960","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA04000045",3.80392977203255,4.08205243192877,41.8464494607715,4.04246904772587e-06,2.03950923164522e-05,"BraA04000045","AT3G62960","AT3G62960","Thioredoxin superfamily protein","-","-"
"BraA05000908",3.16645270977904,3.90635768407908,41.7495508781928,4.10380245212301e-06,2.06120125715313e-05,"BraA05000908","AT2G38080","IRX12","Laccase/Diphenol oxidase family protein","-","YES"
"BraA09000711",3.66974644805016,3.90107373554827,41.7474930913631,4.10511611240772e-06,2.06120316352418e-05,"BraA09000711","AT5G23310","FSD3","Fe superoxide dismutase 3","-","-"
"BraA04003235",3.50250706955521,5.45075573400097,41.7213421356638,4.1218512163264e-06,2.06762673701346e-05,"BraA04003235","AT2G45550","CYP76C4","cytochrome P450, family 76, subfamily C, polypeptide 4","-","-"
"BraA01002373",3.35335440164895,4.93932026820331,41.7014498617829,4.13463184348179e-06,2.07271636473493e-05,"BraA01002373","AT4G14680","APS3","Pseudouridine synthase/archaeosine transglycosylase-like family protein","-","-"
"BraA07002113",-4.28442208847976,2.26005693466218,41.4356218641195,4.30971440755379e-06,2.14206146295851e-05,"BraA07002113","AT2G45170","ATG8E","AUTOPHAGY 8E","-","-"
"BraSca000119",3.55827905648696,3.0869309931395,41.4141974271447,4.32417967280569e-06,2.14721651408237e-05,"BraSca000119","AT1G61520","LHCA3","PSI type III chlorophyll a/b-binding protein","-","-"
"BraA06002126",-5.55700356731198,6.93599711703714,41.357578754534,4.36266735162332e-06,2.16223412425652e-05,"BraA06002126","AT1G19540","AT1G19540","NmrA-like negative transcriptional regulator family protein","-","-"
"BraA01001052",3.17746586067127,5.01758424732179,41.3491110374938,4.36845607434235e-06,2.16442143532277e-05,"BraA01001052","AT4G18370","DEG5","DEGP protease 5","-","-"
"BraA04000540",4.53369468932129,2.64829062276511,41.2929076798068,4.40709477213246e-06,2.18058287426601e-05,"BraA04000540","AT3G54720","AMP1","Peptidase M28 family protein","-","-"
"BraA08002408",3.07237332179895,9.25451653486888,41.2915926171242,4.40800338271491e-06,2.18058287426601e-05,"BraA08002408","AT4G37930","SHM1","serine transhydroxymethyltransferase 1","-","YES"
"BraA08002614",-3.16918512484828,2.59434750574737,41.208376520594,4.4659246909069e-06,2.20369366372252e-05,"BraA08002614","AT1G12200","FMO","Flavin-binding monooxygenase family protein","-","-"
"BraA07002008",-5.3317565371078,2.68874387982513,41.1679277525155,4.49438320467767e-06,2.21565207107794e-05,"BraA07002008","AT3G55890","AT3G55890","Yippee family putative zinc-binding protein","-","-"
"BraA08000561",-4.10543002831054,3.20336711610511,41.129448539482,4.52164296354733e-06,2.22490849513386e-05,"BraA08000561","AT1G44800","SIAR1","nodulin MtN21 /EamA-like transporter family protein","-","-"
"BraA09005927",-7.62211660632572,6.63406436656241,41.110002522235,4.53548884981031e-06,2.23102383684323e-05,"BraA09005927","AT2G20670","AT2G20670","sugar phosphate exchanger, putative (DUF506)","-","-"
"BraA03002322",-3.27528548371471,2.1865613953473,41.0458776080129,4.58148143415508e-06,2.24802593850528e-05,"BraA03002322","AT2G41710","AT2G41710","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA01003090",3.59941116024031,9.34497493847616,41.0025885793887,4.61282248554544e-06,2.26058469736976e-05,"BraA01003090","AT1G60950","FED A","2Fe-2S ferredoxin-like superfamily protein","-","-"
"BraA06001418",6.62071932720716,2.8816632460792,40.9938259112557,4.61919553925242e-06,2.26280691201348e-05,"BraA06001418","AT1G10640","AT1G10640","Pectin lyase-like superfamily protein","-","-"
"BraA06000415",4.17497398457338,2.15962779835365,40.9924007540966,4.62023297426239e-06,2.26280691201348e-05,"BraA06000415","AT5G42830","AT5G42830","HXXXD-type acyl-transferase family protein","-","-"
"BraA04002725",4.37067082245635,4.24101030464252,40.8672277455884,4.71236909672014e-06,2.29885668269e-05,"BraA04002725","AT2G37700","AT2G37700","Fatty acid hydroxylase superfamily","-","-"
"BraA01002304",3.30083213980618,3.4459279992873,40.8334675183431,4.73756696103784e-06,2.30591876581786e-05,"BraA01002304","AT4G15430","AT4G15430","ERD (early-responsive to dehydration stress) family protein","-","-"
"BraA02004315",3.78056601356825,6.04322238191254,40.8284440786025,4.74132911028095e-06,2.30703632898519e-05,"BraA02004315","AT5G62140","AT5G62140","ATP-dependent Clp protease ATP-binding subunit","-","-"
"BraA06000723",7.38753653469698,3.42762246804338,40.6879406570882,4.84791037932248e-06,2.34945234767535e-05,"BraA06000723","AT1G54040","ESP","epithiospecifier protein","-","YES"
"BraA09004969",4.81094917845588,4.28118622404362,40.5685911869562,4.9405365139637e-06,2.38699056136729e-05,"BraA09004969","AT3G56060","AT3G56060","Glucose-methanol-choline (GMC) oxidoreductase family protein","-","-"
"BraA03000425",3.04266262668219,4.22753361493904,40.3517778710511,5.11387267143595e-06,2.4564072148265e-05,"BraA03000425","AT5G09820","AT5G09820","Plastid-lipid associated protein PAP / fibrillin family protein","-","-"
