"","logFC","logCPM","F","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA08001561",-3.05910045710095,3.71431207161933,58.0681128359466,4.37550058398351e-07,2.50101261131727e-06,"BraA08001561","AT4G20930","AT4G20930","6-phosphogluconate dehydrogenase family protein","-","-"
"BraA02003164",-3.17308375091249,4.0525420102953,57.9715725360469,4.42720680211486e-07,2.52506437977816e-06,"BraA02003164","AT5G46780","AT5G46780","VQ motif-containing protein","-","-"
"BraA03005050",3.41420759640105,2.98833245598883,57.9529296959398,4.43726967345938e-07,2.52805487261248e-06,"BraA03005050","AT4G17050","UGLYAH","ureidoglycine aminohydrolase","-","-"
"BraA01002730",3.69998740279385,3.69128767744725,57.7635914689885,4.54091958497753e-07,2.58336625412894e-06,"BraA01002730","AT3G43720","LTPG2","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","-","-"
"BraA08003977",4.37518549638519,3.91255479781524,57.6710684914455,4.59254474525064e-07,2.60990552947866e-06,"BraA08003977","AT1G03600","PSB27","photosystem II family protein","-","-"
"BraA04001735",-3.71296300779794,7.04289251770206,57.6348532432354,4.61292890231343e-07,2.61959758956348e-06,"BraA04001735","AT2G23790","AT2G23790","calcium uniporter (DUF607)","-","-"
"BraA03006494",3.19141447549639,3.71428331887017,57.4031389260771,4.74575276450243e-07,2.68920293490134e-06,"BraA03006494","AT4G37300","MEE59","maternal effect embryo arrest 59","-","-"
"BraA01001535",3.44234311406185,5.31256597364091,57.1730705921728,4.88184516921959e-07,2.76134851124513e-06,"BraA01001535","AT4G23800","3xHMG-box2","HMG (high mobility group) box protein","-","-"
"BraA09001289",-6.35720528783875,5.72175132212624,57.1664001319122,4.88585503347969e-07,2.76262360067684e-06,"BraA09001289","AT2G19800","MIOX2","myo-inositol oxygenase 2","-","-"
"BraA09000352",3.82116210442891,3.35125760654813,57.1434670617849,4.89966887337332e-07,2.76943927411647e-06,"BraA09000352","AT3G28040","AT3G28040","Leucine-rich receptor-like protein kinase family protein","-","-"
"BraA07000988",-8.64916522712424,3.26497258509695,57.1330749867978,4.90594285316664e-07,2.77000060055365e-06,"BraA07000988","AT1G30720","AT1G30720","FAD-binding Berberine family protein","-","-"
"BraA10001688",-3.0086172746448,5.06382954007965,57.0269513051058,4.97052554702026e-07,2.80244321060232e-06,"BraA10001688","AT5G21170","AKINBETA1","5'-AMP-activated protein kinase beta-2 subunit protein","-","-"
"BraA06000193",5.12416103882606,6.33318353293013,56.9640425387688,5.00925443319418e-07,2.81922846068468e-06,"BraA06000193","AT5G45950","AT5G45950","GDSL-like Lipase/Acylhydrolase superfamily protein","-","YES"
"BraA10002536",5.4679196372498,6.45051101617918,56.9580162266517,5.01298198782164e-07,2.82031764606226e-06,"BraA10002536","AT5G10250","DOT3","Phototropic-responsive NPH3 family protein","-","YES"
"BraA01002083",-8.1503344151199,4.06605350992514,56.9307908888013,5.0298605376525e-07,2.82880219515724e-06,"BraA01002083","AT4G32480","AT4G32480","sugar phosphate exchanger, putative (DUF506)","-","-"
"BraA07000956",5.05449232215592,8.21662148025164,56.8781226808454,5.06269189180896e-07,2.84320198463618e-06,"BraA07000956","AT1G31330","PSAF","photosystem I subunit F","-","YES"
"BraA03001042",4.46340567415393,4.34693134569864,56.7892926215283,5.11860534247144e-07,2.86641899178401e-06,"BraA03001042","AT5G20790","AT5G20790","transmembrane protein","-","-"
"BraA07001973",3.60688916426817,10.6567720731128,56.7135543976394,5.16681976935636e-07,2.88871510442148e-06,"BraA07001973","AT3G54890","LHCA1","chlorophyll a-b binding protein 6","-","YES"
"BraA03000425",3.23115612245134,4.22753361493904,56.7094698522258,5.16943424888847e-07,2.88871510442148e-06,"BraA03000425","AT5G09820","AT5G09820","Plastid-lipid associated protein PAP / fibrillin family protein","-","-"
"BraA06004315",3.21747432077601,3.74005943300459,56.4257992471727,5.35465219141989e-07,2.98479655983646e-06,"BraA06004315","AT3G26490","AT3G26490","Phototropic-responsive NPH3 family protein","-","-"
"BraA03004814",-3.65988774105458,3.18893665198133,56.2675493951787,5.46117110259226e-07,3.03557006253591e-06,"BraA03004814","AT3G50830","COR413-PM2","cold-regulated 413-plasma membrane 2","-","-"
"BraA01004594",-3.04819035155758,4.21207937319326,56.1712973872148,5.5271078820052e-07,3.06680428883053e-06,"BraA01004594","AT3G04730","IAA16","indoleacetic acid-induced protein 16","-","-"
"BraA08002236",3.54753010958496,4.00620349118271,56.1617087151885,5.53372477804875e-07,3.06939348281196e-06,"BraA08002236","AT4G25140","OLEO1","oleosin 1","-","-"
"BraA07003361",5.42032764729237,2.50050331795508,55.9196841857959,5.70368605780521e-07,3.15034060391796e-06,"BraA07003361","AT1G70230","TBL27","TRICHOME BIREFRINGENCE-LIKE 27","-","-"
"BraA10000226",3.38370275620616,7.42524626684116,55.8962906817599,5.72041874599062e-07,3.15736616579826e-06,"BraA10000226","AT1G03630","POR C","protochlorophyllide oxidoreductase C","-","YES"
"BraA08002614",-3.20986515612278,2.59434750574737,55.8636600031898,5.74384957602958e-07,3.16585698523298e-06,"BraA08002614","AT1G12200","FMO","Flavin-binding monooxygenase family protein","-","-"
"BraA01000675",5.52009624232018,5.61815495583235,55.6077576788241,5.93134019492464e-07,3.2543782882613e-06,"BraA01000675","AT1G77520","AT1G77520","O-methyltransferase family protein","-","-"
"BraA08003292",3.6119825837758,4.05889869954437,55.5537726455573,5.97175477369693e-07,3.27085043922363e-06,"BraA08003292","AT1G18360","AT1G18360","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA03004471",4.12976863040073,3.98065703946326,55.5294656628289,5.99005130356599e-07,3.2797302474918e-06,"BraA03004471","AT2G07690","MCM5","Minichromosome maintenance (MCM2/3/5) family protein","-","YES"
"BraA09000099",5.39044166163537,4.62927993458253,55.518729654092,5.99815239070917e-07,3.28302351374607e-06,"BraA09000099","AT1G64780","AMT1;2","ammonium transporter 1;2","-","-"
"BraA09006121",4.08361106359221,2.60048646114914,55.4763979018218,6.03021342544074e-07,3.29484161328943e-06,"BraA09006121","AT1G17180","GSTU25","glutathione S-transferase TAU 25","-","-"
"BraA02000474",4.15950867861328,2.955868366052,55.44474168981,6.05431336030301e-07,3.30571391525774e-06,"BraA02000474","AT5G12270","AT5G12270","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","-"
"BraA10000544",5.70684624546992,3.50188868719988,55.4275211277176,6.06746828241408e-07,3.31059919875409e-06,"BraA10000544","AT1G06830","AT1G06830","Glutaredoxin family protein","-","-"
"BraA06001418",6.95165459089942,2.8816632460792,55.4016334560115,6.087303804734e-07,3.31912032818067e-06,"BraA06001418","AT1G10640","AT1G10640","Pectin lyase-like superfamily protein","-","-"
"BraA08002250",3.22889625944052,2.5828986789419,55.2654125648149,6.19287109994296e-07,3.36967564414601e-06,"BraA08002250","AT4G24660","HB22","homeobox protein 22","YES","-"
"BraA06004104",3.98222001572291,7.78390440582403,55.2482535496357,6.20631232070726e-07,3.37348983345939e-06,"BraA06004104","AT3G29320","PHS1","Glycosyl transferase, family 35","-","-"
"BraA03002441",-3.37429249883964,5.87669541683724,55.219830330472,6.22864845339773e-07,3.38329347817283e-06,"BraA03002441","AT2G44130","AT2G44130","Galactose oxidase/kelch repeat superfamily protein","-","-"
"BraA01000786",3.51559061480309,7.60592903957401,55.1707506756106,6.26742758902586e-07,3.40142070474909e-06,"BraA01000786","AT4G30530","GGP1","Class I glutamine amidotransferase-like superfamily protein","-","-"
"BraA04001289",3.1879935491716,4.92708115049983,55.1230238693484,6.30539492605112e-07,3.42025834389316e-06,"BraA04001289","AT5G39720","AIG2L","avirulence induced protein 2 like protein","-","-"
"BraA07002194",3.47910186551498,7.72085148481942,55.0242899137141,6.38475205380713e-07,3.45740263996768e-06,"BraA07002194","AT3G59400","GUN4","protein GENOMES UNCOUPLED 4","-","YES"
"BraA07002915",4.19806463884248,6.6946622365089,54.8712599115119,6.50994898567251e-07,3.5178762787961e-06,"BraA07002915","AT1G68590","PSRP3/1","Ribosomal protein PSRP-3/Ycf65","-","-"
"BraA10001699",3.39945601136429,3.16513316839977,54.8169481771311,6.5550356270872e-07,3.53889598693306e-06,"BraA10001699","AT5G21105","AT5G21105","Plant L-ascorbate oxidase","-","-"
"BraA03002521",3.3226529401284,3.77196429750544,54.6906567756912,6.66122169974296e-07,3.59222017365165e-06,"BraA03002521","AT2G45790","PMM","phosphomannomutase","-","-"
"BraA08003250",5.15235499513888,6.49148359941481,54.6675632986308,6.68084445674059e-07,3.60106764935171e-06,"BraA08003250","AT1G19150","Lhca6","PSI type II chlorophyll a/b-binding protein (Lhca2*1)","-","-"
"BraA02000422",4.60940186540586,5.31936951615451,54.6494542996171,6.69627673237917e-07,3.60618106299516e-06,"BraA02000422","AT5G11420","AT5G11420","transmembrane protein, putative (Protein of unknown function, DUF642)","-","-"
"BraA03004847",3.56083160814888,3.55784473440665,54.5418944611899,6.78875728470012e-07,3.65098717129327e-06,"BraA03004847","AT3G51240","F3H","flavanone 3-hydroxylase","-","YES"
"BraA02001001",4.20094553631963,2.99154380158321,54.4767002752791,6.84550108310837e-07,3.67647798784277e-06,"BraA02001001","AT5G20935","CRR42","DUF3148 family protein","-","-"
"BraA09000227",3.20422123664568,2.48881683416831,54.1295586472414,7.15665000812616e-07,3.82271026910636e-06,"BraA09000227","AT4G02740","AT4G02740","F-box/RNI-like superfamily protein","-","-"
"BraA02002099",5.70796171436849,7.65925159688391,53.8275283971844,7.44016666175085e-07,3.95535346585511e-06,"BraA02002099","AT1G69530","EXPA1","expansin A1","-","YES"
"BraA05002429",4.28274635586407,7.4558773050035,53.6867520932756,7.5765549576871e-07,4.01835756030213e-06,"BraA05002429","AT1G32060","PRK","phosphoribulokinase","-","-"
"BraA06002313",-3.28297818479735,7.13369137783698,53.5643274469834,7.69742170094352e-07,4.07833763926085e-06,"BraA06002313","AT1G21400","AT1G21400","Thiamin diphosphate-binding fold (THDP-binding) superfamily protein","-","-"
"BraA08002156",-5.38908296051236,5.78108588723148,53.5573691722378,7.70435541930337e-07,4.08063739071551e-06,"BraA08002156","AT4G27450","AT4G27450","aluminum induced protein with YGL and LRDR motifs","-","-"
"BraA04001952",3.07961063514479,4.80078983373825,53.4496007758206,7.81263332690081e-07,4.12687472413935e-06,"BraA04001952","AT2G26730","AT2G26730","Leucine-rich repeat protein kinase family protein","-","-"
"BraA09001097",4.59270015025759,2.71849095252505,53.4330522329618,7.82940919782339e-07,4.13296152757293e-06,"BraA09001097",NA,NA,NA,NA,NA
"BraA06001794",7.06250161014003,2.49003960806514,53.4143906854221,7.84837507748533e-07,4.13880798322082e-06,"BraA06001794","AT1G16060","ADAP","ARIA-interacting double AP2 domain protein","YES","-"
"BraA03000291",5.64186293330546,4.91721727397547,53.367137567147,7.89662721394194e-07,4.15887457782923e-06,"BraA03000291","AT5G06860","PGIP1","polygalacturonase inhibiting protein 1","-","-"
"BraA04000540",4.34072735881077,2.64829062276511,53.3667749642631,7.89699875352932e-07,4.15887457782923e-06,"BraA04000540","AT3G54720","AMP1","Peptidase M28 family protein","-","-"
"BraA10002815",5.55243862548273,3.75696251577324,53.35590029864,7.90815045676903e-07,4.16196172534172e-06,"BraA10002815","AT5G07990","TT7","Cytochrome P450 superfamily protein","-","-"
"BraA03004437",3.64982140017548,3.4698297104211,53.2036371868953,8.06614213534363e-07,4.22680676231891e-06,"BraA03004437","AT2G04780","FLA7","FASCICLIN-like arabinoogalactan 7","-","-"
"BraA10000784",-3.93501298655406,1.9883741959003,53.1919231238329,8.07844126804299e-07,4.2289538188265e-06,"BraA10000784","AT5G51810","GA20OX2","gibberellin 20 oxidase 2","-","YES"
"BraA03003544",3.83679955735591,2.76061119873835,53.1669148642077,8.10476829598552e-07,4.23714927528859e-06,"BraA03003544","AT3G07320","AT3G07320","O-Glycosyl hydrolases family 17 protein","-","-"
"BraA05001183",4.09096219353602,9.4086820655192,53.1415394671653,8.13157918548241e-07,4.24712659628336e-06,"BraA05001183","AT2G34430","LHB1B1","light-harvesting chlorophyll-protein complex II subunit B1","-","YES"
"BraA10002947",4.00279591543941,2.53913046187745,53.1346416502072,8.13888421817705e-07,4.2492860669288e-06,"BraA10002947","AT5G04830","AT5G04830","Nuclear transport factor 2 (NTF2) family protein","-","-"
"BraA05000785",4.64654339751448,3.92235485702681,52.9768939656035,8.30794862572713e-07,4.32178114295676e-06,"BraA05000785","AT2G39770","CYT1","Glucose-1-phosphate adenylyltransferase family protein","-","YES"
"BraA09002431",3.48291004508944,4.4735624949591,52.8611812544814,8.43444064928322e-07,4.38323507454164e-06,"BraA09002431","AT1G79850","RPS17","ribosomal protein S17","-","YES"
"BraA02003951",-3.66157911543986,8.00026139487366,52.8300476267542,8.46883843228254e-07,4.39820599242238e-06,"BraA02003951","AT5G49360","BXL1","beta-xylosidase 1","-","-"
"BraA05001265",3.64180152393675,3.33294497742078,52.7621331006957,8.5444148796219e-07,4.43160555523172e-06,"BraA05001265","AT2G33330","PDLP3","plasmodesmata-located protein 3","-","-"
"BraA01000022",3.61106215184802,3.50545488109817,52.6710767802842,8.64692107952149e-07,4.47444755367807e-06,"BraA01000022","AT4G38950","AT4G38950","ATP binding microtubule motor family protein","-","-"
"BraA07003767",5.1716272249018,4.32846143913333,52.6534423326726,8.66693031372539e-07,4.48211448286391e-06,"BraA07003767","AT1G75280","AT1G75280","NmrA-like negative transcriptional regulator family protein","-","-"
"BraA07003165",-4.64717065504494,3.79992054933151,52.5438173627238,8.79247683361802e-07,4.53485465269791e-06,"BraA07003165","AT1G67920","AT1G67920","hypothetical protein","-","-"
"BraA05000363",3.83879946507953,8.43226581994396,52.5154655207557,8.82527399489288e-07,4.54878845671911e-06,"BraA05000363","AT2G42190","AT2G42190","rho GTPase-activating gacO-like protein","-","-"
"BraA05001241",3.31296993527559,2.46618948222553,52.4594088997856,8.89052016911071e-07,4.57791967870177e-06,"BraA05001241","AT2G33570","GALS1","glycosyltransferase family protein (DUF23)","-","-"
"BraA06002654",-3.72123382961158,3.62523254439426,52.0926895226616,9.3307977228111e-07,4.76873767347046e-06,"BraA06002654","AT3G46640","PCL1","Homeodomain-like superfamily protein","YES","YES"
"BraA03004879",-5.55269176437699,2.22695006532856,51.9653822174072,9.48925649679032e-07,4.84028979687172e-06,"BraA03004879","AT3G51910","HSFA7A","heat shock transcription factor A7A","YES","-"
"BraA03004417",3.01052689911771,5.49065079382565,51.9266985272122,9.53799579666094e-07,4.85727837722513e-06,"BraA03004417","AT3G25500","AFH1","formin homology 1","-","-"
"BraA01003090",3.52659258872358,9.34497493847616,51.8833705766062,9.59291674730424e-07,4.8820872553551e-06,"BraA01003090","AT1G60950","FED A","2Fe-2S ferredoxin-like superfamily protein","-","-"
"BraA05001016",5.53348097637709,4.4517960512582,51.8408481558686,9.64715808953764e-07,4.90493310814101e-06,"BraA05001016","AT2G36750","UGT73C1","UDP-glucosyl transferase 73C1","-","-"
"BraA04002882",-3.32766211462438,2.70745464949783,51.8266930307774,9.66528972712893e-07,4.91209961956219e-06,"BraA04002882","AT3G55960","AT3G55960","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA01004775",-3.27572456590872,4.96865898758184,51.7915800052301,9.71043033097404e-07,4.93232187502284e-06,"BraA01004775","AT3G01175","AT3G01175","transmembrane protein","-","-"
"BraA07001929",3.69795699470647,9.28855153016116,51.6442408064535,9.90241436643203e-07,5.02173356333144e-06,"BraA07001929","AT2G28900","OEP16-1","outer plastid envelope protein 16-1","-","-"
"BraA03004928",3.41589376423162,4.53504509692701,51.5233597323758,1.00630714284543e-06,5.09171999994073e-06,"BraA03004928","AT4G15480","UGT84A1","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA08002463",-3.26885370070867,4.87862945052946,51.469079637721,1.013615182844e-06,5.12064378208183e-06,"BraA08002463","AT4G39660","AGT2","alanine:glyoxylate aminotransferase 2","-","-"
"BraA02004501",3.26106170201009,3.67928258056763,51.4564195717783,1.01532813888831e-06,5.12089858767512e-06,"BraA02004501","AT5G65660","AT5G65660","hydroxyproline-rich glycoprotein family protein","-","-"
"BraA05002434",-3.21956394160566,2.34447767860275,51.3133409101508,1.03491220191323e-06,5.20798797867175e-06,"BraA05002434","AT1G72450","JAZ6","jasmonate-zim-domain protein 6","-","YES"
"BraA10002265",9.24663195314327,3.44257640286438,56.8550815958632,1.05589436949024e-06,5.30170829556428e-06,"BraA10002265","AT5G13930","TT4","Chalcone and stilbene synthase family protein","-","YES"
"BraA01000576",3.78037763235586,3.30293841045739,51.1370000795256,1.05962810615114e-06,5.3170624612227e-06,"BraA01000576","AT4G32710","PERK14","Protein kinase superfamily protein","-","-"
"BraA05001184",3.39730031438294,7.27197874584619,51.0872378137196,1.06672078651862e-06,5.34413189960425e-06,"BraA05001184","AT2G34430","LHB1B1","light-harvesting chlorophyll-protein complex II subunit B1","-","YES"
"BraA05001455",-3.15466845694328,4.08886695802733,51.064373569755,1.06999731069039e-06,5.35884076417058e-06,"BraA05001455","AT2G31390","AT2G31390","pfkB-like carbohydrate kinase family protein","-","-"
"BraA05003740",-3.5986988570367,3.86578367263774,50.9969553304055,1.07972378004016e-06,5.40067813182197e-06,"BraA05003740","AT3G13790","ATBFRUCT1","Glycosyl hydrolases family 32 protein","-","-"
"BraA10002305",3.14854881818403,5.71588862712665,50.9087013940821,1.09260485068779e-06,5.4510585009004e-06,"BraA10002305","AT5G13320","PBS3","Auxin-responsive GH3 family protein","-","-"
"BraA08002244",3.43662646042184,4.22272886514015,50.9042430279137,1.09326008063305e-06,5.4510585009004e-06,"BraA08002244","AT4G24810","AT4G24810","Protein kinase superfamily protein","-","-"
