"","logFC","logCPM","F","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA03006494",-3.33652233057633,3.71428331887017,62.4609065639911,2.60355719373261e-07,1.62771458087312e-06,"BraA03006494","AT4G37300","MEE59","maternal effect embryo arrest 59","-","-"
"BraA01001052",-3.53871046460065,5.01758424732179,62.3258053706051,2.64431505294077e-07,1.64861100131046e-06,"BraA01001052","AT4G18370","DEG5","DEGP protease 5","-","-"
"BraA05001417",-4.88256752618894,6.73118899597332,62.2803316697941,2.65819260777675e-07,1.65529556295904e-06,"BraA05001417","AT2G31790","AT2G31790","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA05000113",3.06278004945418,4.81012195237907,62.2162337006479,2.6778913185045e-07,1.66426926492839e-06,"BraA05000113","AT2G40940","ERS1","ethylene response sensor 1","-","YES"
"BraA07003373",-3.09935218999972,2.63273925030784,62.1842945189537,2.68776735600945e-07,1.66908867853847e-06,"BraA07003373","AT1G70430","AT1G70430","Protein kinase superfamily protein","-","-"
"BraA05000709",-3.40900486965155,4.58829613026989,62.1695055252688,2.69235400256467e-07,1.67127741950129e-06,"BraA05000709","AT2G45970","CYP86A8","cytochrome P450, family 86, subfamily A, polypeptide 8","-","-"
"BraA04001647",4.38262485161284,1.73388440999493,62.0911051567359,2.71681456003423e-07,1.68181722725014e-06,"BraA04001647","AT2G22680","WAVH1","Zinc finger (C3HC4-type RING finger) family protein","-","-"
"BraA07001538",-3.34332930846505,4.15992234523828,62.0586709938459,2.72700589978215e-07,1.68613614298514e-06,"BraA07001538","AT1G20850","XCP2","xylem cysteine peptidase 2","-","YES"
"BraA08002463",3.71072435464485,4.87862945052946,62.0028845889985,2.74463427759575e-07,1.69304449205201e-06,"BraA08002463","AT4G39660","AGT2","alanine:glyoxylate aminotransferase 2","-","-"
"BraA03003341",-3.63884979546743,3.37850860133513,61.9767897436021,2.75292357008986e-07,1.6968274696018e-06,"BraA03003341","AT3G03770","AT3G03770","Leucine-rich repeat protein kinase family protein","-","-"
"BraA06001510",-4.25187024951139,2.84010209065592,61.9518203025315,2.76088138356958e-07,1.70040036993545e-06,"BraA06001510","AT1G11860","AT1G11860","Glycine cleavage T-protein family","-","YES"
"BraA03001091",-3.03269916692259,4.50601323058434,61.9169528893952,2.77203644559157e-07,1.70593529557407e-06,"BraA03001091","AT5G22340","AT5G22340","NF-kappa-B inhibitor-like protein","-","-"
"BraA09000746",-3.8644072449091,4.29270855085312,61.9029579166727,2.77652788787907e-07,1.70803138560067e-06,"BraA09000746","AT5G61420","MYB28","myb domain protein 28","YES","-"
"BraA10000226",-3.56963199780993,7.42524626684116,61.842906777387,2.79589213765385e-07,1.71792888239441e-06,"BraA10000226","AT1G03630","POR C","protochlorophyllide oxidoreductase C","-","YES"
"BraA01002566",3.0947453576466,6.28698549564319,61.7620356775207,2.82220727191789e-07,1.73139390373879e-06,"BraA01002566","AT3G48530","KING1","SNF1-related protein kinase regulatory subunit gamma 1","-","-"
"BraA06001229",6.84931172286032,6.24525746911019,61.7030761178673,2.84156571137891e-07,1.73895257938699e-06,"BraA06001229","AT1G08630","THA1","threonine aldolase 1","-","YES"
"BraA10002729",5.57457785291617,2.81642952075025,61.5861510157952,2.8803936100694e-07,1.7574980165976e-06,"BraA10002729","AT5G06860","PGIP1","polygalacturonase inhibiting protein 1","-","-"
"BraA09005103",6.08107628113006,8.05629503478541,61.5472358043166,2.89344667370454e-07,1.76272848847908e-06,"BraA09005103","AT3G57520","SIP2","seed imbibition 2","-","-"
"BraA06001445",-4.02364451541737,7.07222060984099,61.4706289213456,2.91933463153549e-07,1.77574989415704e-06,"BraA06001445","AT1G60950","FED A","2Fe-2S ferredoxin-like superfamily protein","-","-"
"BraA01004594",3.2306293500568,4.21207937319326,61.4417321665846,2.92916646235326e-07,1.78104186443551e-06,"BraA01004594","AT3G04730","IAA16","indoleacetic acid-induced protein 16","-","-"
"BraA04003235",-3.788663527296,5.45075573400097,61.1813226710328,3.01944471763252e-07,1.82325334139161e-06,"BraA04003235","AT2G45550","CYP76C4","cytochrome P450, family 76, subfamily C, polypeptide 4","-","-"
"BraA03001970",-3.03771304474329,3.10349041947718,61.1340463241108,3.03616330022677e-07,1.83264540438698e-06,"BraA03001970","AT2G35860","FLA16","FASCICLIN-like arabinogalactan protein 16 precursor","-","-"
"BraA07003231",-5.36888827650755,2.6926008386831,61.1195891936123,3.04129634139798e-07,1.83503984770854e-06,"BraA07003231","AT1G68740","PHO1;H1","EXS (ERD1/XPR1/SYG1) family protein","-","-"
"BraA07001049",4.62001755619511,1.71223683146361,60.9878790117726,3.08850645524626e-07,1.86042374579901e-06,"BraA07001049","AT1G29640","AT1G29640","senescence regulator (Protein of unknown function, DUF584)","-","-"
"BraA06001356",4.33106771083867,6.06617707903805,60.9747891613169,3.09324262477317e-07,1.86209892668059e-06,"BraA06001356","AT1G10070","BCAT-2","branched-chain amino acid transaminase 2","-","-"
"BraA07003543",-7.36143308196524,3.7628565873067,68.5563547562494,3.09879985471523e-07,1.86473095655063e-06,"BraA07003543","AT1G72416","AT1G72416","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA03002593",-3.91952629598292,2.87554873233765,60.8567412811567,3.1363206767422e-07,1.88465161674149e-06,"BraA03002593","AT4G22100","BGLU3","beta glucosidase 2","-","-"
"BraA05001283",3.1925578711804,9.01351680938931,60.8557245682559,3.13669457565198e-07,1.88465161674149e-06,"BraA05001283","AT2G33150","PKT3","peroxisomal 3-ketoacyl-CoA thiolase 3","-","YES"
"BraA09004733",-3.90419974123472,8.0398931747814,60.7488378153574,3.17627981664822e-07,1.90407387408672e-06,"BraA09004733","AT3G53460","CP29","chloroplast RNA-binding protein 29","-","-"
"BraA03004577",-5.07625865830448,2.35699022171442,60.6771738257257,3.20313074734006e-07,1.91870823906141e-06,"BraA03004577",NA,NA,NA,NA,NA
"BraA03002540",-4.9120385459696,2.70160775575829,60.67387079285,3.20437437972058e-07,1.91872280210362e-06,"BraA03002540","AT2G46330","AGP16","arabinogalactan protein 16","-","-"
"BraA01004052",-4.81636715090677,7.35099251229488,60.6526335793609,3.21238326038728e-07,1.92278672443721e-06,"BraA01004052","AT3G14310","PME3","pectin methylesterase 3","-","-"
"BraA03000886",4.5712876895357,4.88446672311852,60.5946114855612,3.23437776408833e-07,1.93227670826477e-06,"BraA03000886","AT5G18130","AT5G18130","transmembrane protein","-","-"
"BraA01004625",4.2443253161859,3.03725765565191,60.5423852054888,3.2543182162676e-07,1.94197768112199e-06,"BraA01004625","AT3G04060","NAC046","NAC domain containing protein 46","YES","-"
"BraA02000920",-3.4101153262372,3.0891218685354,60.3879695844159,3.31407789767438e-07,1.97091193491323e-06,"BraA02000920","AT5G19730","AT5G19730","Pectin lyase-like superfamily protein","-","-"
"BraA07004197",6.83306658491492,2.22840896558862,60.370409495436,3.32095051153836e-07,1.9735074490018e-06,"BraA07004197","AT1G79900","BAC2","Mitochondrial substrate carrier family protein","-","-"
"BraA07001856",6.35381932473825,3.34203656439512,60.3568041353835,3.32628621012157e-07,1.97593204237346e-06,"BraA07001856","AT2G28110","FRA8","Exostosin family protein","-","-"
"BraA02003019",3.67906968570587,4.29323218210892,60.2914213791388,3.3520608357932e-07,1.98787333849698e-06,"BraA02003019","AT4G21980","APG8A","Ubiquitin-like superfamily protein","-","YES"
"BraA03004647",-6.61879103772329,5.91085738151667,60.2897956739795,3.35270452489259e-07,1.98787333849698e-06,"BraA03004647","AT5G23010","MAM1","methylthioalkylmalate synthase 1","-","YES"
"BraA02001962",-3.443851963364,5.54471733665398,60.2683999213877,3.36118885088067e-07,1.99140315351876e-06,"BraA02001962","AT1G67870","AT1G67870","glycine-rich protein","-","-"
"BraA09003039",-3.8135041232093,3.576767556563,60.2604405763122,3.36435114781084e-07,1.99252652096166e-06,"BraA09003039","AT4G12620","ORC1B","origin of replication complex 1B","-","YES"
"BraA04003037",-3.31783858264842,3.89928446777568,60.2468177413799,3.36977124834613e-07,1.99498571723005e-06,"BraA04003037","AT2G42320","AT2G42320","nucleolar protein gar2-like protein","-","-"
"BraA05004590",-3.18550532345903,4.1044433124886,60.2148231860818,3.38253902644606e-07,2.00028688914525e-06,"BraA05004590","AT3G03190","GSTF11","glutathione S-transferase F11","-","-"
"BraA02002839",6.81327336341985,5.95288280505843,60.1623252052126,3.40360539491923e-07,2.01123298890158e-06,"BraA02002839","AT1G80160","GLYI7","Lactoylglutathione lyase / glyoxalase I family protein","-","-"
"BraA07002281",-3.79112270891822,10.0847597315875,60.1187382237175,3.42120661166921e-07,2.02087489644245e-06,"BraA07002281","AT3G61470","LHCA2","photosystem I light harvesting complex protein","-","-"
"BraA01002402",-8.11002658670957,4.82025109563382,67.3495332289596,3.48767254221618e-07,2.05704704363995e-06,"BraA01002402","AT3G51600","LTP5","lipid transfer protein 5","-","-"
"BraA09005856",-6.87340377845502,3.17534785523645,67.2337936279755,3.52776071180681e-07,2.0775764431509e-06,"BraA09005856","AT2G21650","MEE3","Homeodomain-like superfamily protein","-","-"
"BraA03003517",3.02381468889212,5.93722249866212,59.8355553249808,3.53805103667671e-07,2.08052208942992e-06,"BraA03003517","AT3G06850","BCE2","2-oxoacid dehydrogenases acyltransferase family protein","-","-"
"BraA03003091",12.4986756519855,5.58705350247538,67.15368611265,3.55581018257121e-07,2.09018412524993e-06,"BraA03003091","AT2G46450","CNGC12","cyclic nucleotide-gated channel 12","-","-"
"BraA03005976",-3.9525059564368,2.89050309311501,59.7269838471509,3.58401765583881e-07,2.10362185125996e-06,"BraA03005976","AT4G30610","BRS1","alpha/beta-Hydrolases superfamily protein","-","YES"
"BraA09003096",-3.4773200600767,3.87788524261402,59.6979714000538,3.59641278101184e-07,2.10932357517713e-06,"BraA09003096","AT4G04750","AT4G04750","Major facilitator superfamily protein","-","-"
"BraA02003644",-3.33086204305969,7.96817747540093,59.5899646993088,3.64297695289846e-07,2.13107380411934e-06,"BraA02003644","AT3G26520","TIP2","tonoplast intrinsic protein 2","-","-"
"BraA06000894",-3.93167698654123,3.96006506814413,59.548699521306,3.6609436330747e-07,2.13840419487986e-06,"BraA06000894","AT1G51630","MSR2","O-fucosyltransferase family protein","-","-"
"BraA05000201",-5.8742485990999,3.97799692499362,59.5391345026237,3.66512222477773e-07,2.14005058735073e-06,"BraA05000201","AT2G46650","CB5-C","cytochrome B5 isoform C","-","-"
"BraA08003271",-4.19494312203768,3.97484494439968,59.5307744052766,3.66877876723568e-07,2.14059705899965e-06,"BraA08003271","AT1G18810","AT1G18810","phytochrome kinase substrate-like protein","-","-"
"BraA08002125",-6.55191786342549,2.46756017969465,66.705620658872,3.71739314743229e-07,2.16655179881461e-06,"BraA08002125","AT4G28310","AT4G28310","microtubule-associated protein","-","-"
"BraA04001192",8.5225197861632,2.9255847500364,59.3820045274586,3.73452949979095e-07,2.17573329169605e-06,"BraA04001192","AT5G38710","AT5G38710","Methylenetetrahydrofolate reductase family protein","-","-"
"BraA03003213",3.04120101299429,4.33763192636209,59.344714350595,3.75121462081799e-07,2.18383696904151e-06,"BraA03003213","AT4G00355","ATI2","mesoderm induction early response protein","-","-"
"BraA02001476",-6.96220291269975,6.51642155514976,59.2859167990633,3.77769131508373e-07,2.19681265832068e-06,"BraA02001476","AT3G02020","AK3","aspartate kinase 3","-","-"
"BraA02003103",-5.32625447572285,3.55276250086413,59.2593181890479,3.78973681285703e-07,2.20218975210924e-06,"BraA02003103","AT4G11320","AT4G11320","Papain family cysteine protease","-","-"
"BraA08003169",-3.92464189444024,5.13226153345085,59.2336297895946,3.80141058275642e-07,2.20815787856239e-06,"BraA08003169","AT1G20850","XCP2","xylem cysteine peptidase 2","-","YES"
"BraA01004611",-3.55711966648227,9.19202970937158,59.1890942383799,3.82174388429128e-07,2.2164086059948e-06,"BraA01004611","AT3G04550","AT3G04550","rubisco accumulation factor-like protein","-","-"
"BraA04002114",-4.91211549620004,5.69966896688844,59.1755067159947,3.82797145592989e-07,2.21785562704391e-06,"BraA04002114","AT2G29090","CYP707A2","cytochrome P450, family 707, subfamily A, polypeptide 2","-","-"
"BraA09001097",-4.87036927037748,2.71849095252505,59.1605908534081,3.83482081569714e-07,2.2193666661147e-06,"BraA09001097",NA,NA,NA,NA,NA
"BraA10001699",-3.53584143730318,3.16513316839977,59.0729772492627,3.87532854876967e-07,2.23787779975925e-06,"BraA10001699","AT5G21105","AT5G21105","Plant L-ascorbate oxidase","-","-"
"BraA06002143",-5.62221530491984,4.83278946442327,59.0630991039978,3.87992536992109e-07,2.23971040429488e-06,"BraA06002143","AT1G19770","PUP14","purine permease 14","-","-"
"BraA02000054",-5.72574733361291,3.11401208049621,58.9972921478338,3.91070368154612e-07,2.25664954649101e-06,"BraA02000054","AT5G02260","EXPA9","expansin A9","-","-"
"BraA05003629",-4.12190079183033,6.31873838416646,58.8978380082596,3.95773444507436e-07,2.27960868329759e-06,"BraA05003629","AT3G14840","AT3G14840","Leucine-rich repeat transmembrane protein kinase","-","-"
"BraA02003023",6.66021153247405,2.523246919078,58.8709207531153,3.97057100309447e-07,2.28464807154911e-06,"BraA02003023","AT4G04540","CRK39","cysteine-rich RLK (RECEPTOR-like protein kinase) 39","-","-"
"BraA09006894",-3.07287242720441,3.76591119591262,58.8673213843554,3.97229100391355e-07,2.28464807154911e-06,"BraA09006894","AT1G03930","ADK1","dual specificity kinase 1","-","-"
"BraA09005931",-4.4871972295366,5.80128079008562,58.8421142441716,3.98435973019931e-07,2.29075209040615e-06,"BraA09005931","AT5G36160","AT5G36160","Tyrosine transaminase family protein","-","-"
"BraA10001511",-4.54791116039449,2.69747276373077,58.7445391899013,4.03146202168495e-07,2.31023621169826e-06,"BraA10001511","AT5G59870","HTA6","histone H2A 6","-","-"
"BraA07003006",-8.61221442256265,3.59385683139476,65.8895414681606,4.03332918731377e-07,2.31046480129485e-06,"BraA07003006","AT1G65060","4CL3","4-coumarate:CoA ligase 3","-","-"
"BraA02004315",-4.06682662696897,6.04322238191254,58.5470251884194,4.12871093651933e-07,2.35909205871707e-06,"BraA02004315","AT5G62140","AT5G62140","ATP-dependent Clp protease ATP-binding subunit","-","-"
"BraA03002938",-8.52803409106778,4.24081409043631,58.3475168748019,4.22959190942032e-07,2.40973418850971e-06,"BraA03002938","AT4G12030","BAT5","bile acid transporter 5","-","-"
"BraA04000208",9.8868376987731,5.34698603396438,65.405514245912,4.23490847770579e-07,2.41101735908749e-06,"BraA04000208","AT3G60140","DIN2","Glycosyl hydrolase superfamily protein","-","-"
"BraA08003818",-4.66356664987307,7.99087156061112,58.1504896255504,4.33190981010605e-07,2.45912455886828e-06,"BraA08003818","AT1G07180","NDA1","alternative NAD(P)H dehydrogenase 1","-","-"
"BraA08002841",4.5757311426499,2.32864023026249,58.1400837928134,4.33738950866526e-07,2.46008651298665e-06,"BraA08002841","AT1G28190","AT1G28190","hypothetical protein","-","-"
"BraA09006616",4.34756076966389,3.6844759409119,58.0525405954927,4.38379542845892e-07,2.48320391872676e-06,"BraA09006616","AT1G08920","ESL1","ERD (early response to dehydration) six-like 1","-","-"
"BraA02002124",-4.07338348217646,3.98237079372009,58.0276017764663,4.39711593209699e-07,2.48895742113231e-06,"BraA02002124","AT1G69870","NRT1.7","nitrate transporter 1.7","-","-"
"BraA06000759",-4.73497559034642,3.26810443159323,57.9263388869203,4.45166658035496e-07,2.51531150120164e-06,"BraA06000759","AT1G53520","FAP3","Chalcone-flavanone isomerase family protein","-","-"
"BraA03001165",-3.41833111131056,3.25329475176754,57.886609910011,4.47327348952628e-07,2.52299038104608e-06,"BraA03001165","AT5G59870","HTA6","histone H2A 6","-","-"
"BraA08002858",-4.17318611915298,2.56401599742577,57.8452914580749,4.49586838145074e-07,2.53210396744842e-06,"BraA08002858","AT1G27950","LTPG1","glycosylphosphatidylinositol-anchored lipid protein transfer 1","-","-"
"BraA07000881",-4.68287149411438,3.00849387177232,57.7308704857532,4.55910298105091e-07,2.56247541798729e-06,"BraA07000881","AT3G23750","AT3G23750","Leucine-rich repeat protein kinase family protein","-","-"
"BraA03002555",3.31660398527486,6.86926872578958,57.7300413291006,4.55956480068913e-07,2.56247541798729e-06,"BraA03002555","AT2G46600","AT2G46600","Calcium-binding EF-hand family protein","-","-"
"BraA03002933",7.78384436831672,2.12103615153272,57.6795478982892,4.58778647167863e-07,2.5746579143486e-06,"BraA03002933","AT4G11910","AT4G11910","STAY-GREEN-like protein","-","YES"
"BraA02001705",-5.03002280042425,2.56247313238383,57.6005256066193,4.63234332394036e-07,2.59503576167766e-06,"BraA02001705","AT5G51890","AT5G51890","Peroxidase superfamily protein","-","-"
"BraA05003945",-5.88848489285489,7.24754133006323,57.5963057591193,4.63473616316626e-07,2.59545225137311e-06,"BraA05003945","AT3G11630","AT3G11630","Thioredoxin superfamily protein","-","-"
"BraA07001424",3.82455838602536,2.97290654227506,57.5874649331713,4.63975374897053e-07,2.59646568332407e-06,"BraA07001424","AT1G22640","MYB3","myb domain protein 3","YES","-"
"BraA09004513",3.67848993559388,4.70096555541137,57.4790179635546,4.7017955247553e-07,2.62739539693002e-06,"BraA09004513","AT3G51000","AT3G51000","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA02004355",3.36159975189064,6.15949480780349,57.4276256987867,4.73151776987802e-07,2.64124248319585e-06,"BraA02004355","AT5G62680","GTR2","Major facilitator superfamily protein","-","-"
"BraA08002133",-3.4082705006441,9.15683250506295,57.2621844677879,4.82862430161913e-07,2.68776908419804e-06,"BraA08002133","AT4G28080","AT4G28080","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA03005265",-3.59122757220401,3.60463229040715,57.24508249816,4.83878786130388e-07,2.69152229711834e-06,"BraA03005265","AT4G20780","CML42","calmodulin like 42","-","-"
"BraA07002527",-5.19485212622055,8.14404300608066,57.1977102859182,4.86706495326679e-07,2.70629449132884e-06,"BraA07002527","AT1G77760","NIA1","nitrate reductase 1","-","-"
