"gene.ID","logFC","logCPM","F","PValue","FDR","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA08000794",-2.27539726779033,5.51888637774119,58.6753887730818,3.4600393590492e-07,2.78170412408003e-06,"AT1G34300","AT1G34300","lectin protein kinase family protein","-","-"
"BraA03001283",-5.18124339303784,0.0792673679277925,58.6582507791064,3.46733653876927e-07,2.78657868523226e-06,"AT5G57785","AT5G57785","hypothetical protein","-","-"
"BraA10003039",-2.49273024639392,5.00386034045083,58.6442405394752,3.4733146112039e-07,2.79039003432294e-06,"AT5G03730","CTR1","Protein kinase superfamily protein","-","YES"
"BraA08002349",-1.63175708639104,5.94003101556677,58.6125618375882,3.48687380805243e-07,2.80028702728478e-06,"AT4G36760","APP1","aminopeptidase P1","-","-"
"BraA07001155",-1.34614979266263,3.76894103662152,58.5472477887604,3.51501503968324e-07,2.81887729549597e-06,"AT1G27720","TAF4B","TBP-associated factor 4B","-","-"
"BraA07003236",-1.64440272521676,4.62358099788284,58.5285194563878,3.52313065253682e-07,2.8233803948275e-06,"AT1G68820","AT1G68820","Transmembrane Fragile-X-F-associated protein","-","-"
"BraA05000498",-1.14060406932709,4.29921046238041,58.4156071000372,3.5725010735365e-07,2.8568623138695e-06,"AT2G43410","FPA","RNA binding protein","-","-"
"BraA10000375",-0.897615810520368,6.28341574331087,58.2886937637843,3.62890964314147e-07,2.90094394587836e-06,"AT1G05150","AT1G05150","Calcium-binding tetratricopeptide family protein","-","-"
"BraA03003529",-1.43271441804962,5.10340260124166,58.2682213955288,3.63810092136673e-07,2.90726231801928e-06,"AT4G33690","AT4G33690","G patch domain protein","-","-"
"BraA09000340",-1.96833102009678,3.55385378087775,58.2635515096845,3.64020112223231e-07,2.90791163577546e-06,"AT3G27520","AT3G27520","cryptic loci regulator","-","-"
"BraA08003703",-1.77965203114004,4.98215628623365,58.2295168328789,3.65554823353904e-07,2.91858952108357e-06,"AT1G09430","ACLA-3","ATP-citrate lyase A-3","-","-"
"BraA10001313",-2.24754293553269,7.15151844955739,58.1934279392696,3.6718999351155e-07,2.93012424857644e-06,"AT5G57655","AT5G57655","xylose isomerase family protein","-","-"
"BraA09005777",-2.48180038254511,2.8093899925131,58.1871133413088,3.67476936403158e-07,2.93101525864938e-06,"AT1G25375","AT1G25375","Metallo-hydrolase/oxidoreductase superfamily protein","-","-"
"BraA09004553",-5.95661169455863,1.00385184963246,58.1082797563247,3.71080201882286e-07,2.95698807307963e-06,"AT3G51400","AT3G51400","hypothetical protein (DUF241)","-","-"
"BraA08001493",-0.996998340204548,7.1092533975202,58.0754451772267,3.72592503808451e-07,2.96799171552249e-06,"AT4G12770","AT4G12770","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA01001737",-1.37740325275837,5.29079728647247,58.0289116723782,3.74747454011911e-07,2.98305313850934e-06,"AT4G25670","AT4G25670","stress response NST1-like protein","-","-"
"BraA03002867",-1.11099510373265,4.32209188721607,57.9821527494364,3.76926750583903e-07,2.99617627892864e-06,"AT4G10170","AT4G10170","SNARE-like superfamily protein","-","-"
"BraA10001849",-1.09806529163746,4.86642493114559,57.9750972188257,3.77256804819594e-07,2.99774469501791e-06,"AT5G19180","ECR1","E1 C-terminal related 1","-","YES"
"BraA06001857",-1.19185702744659,6.17268709340275,57.9448833445989,3.78673818273568e-07,3.00794612665212e-06,"AT1G16810","AT1G16810","7-dehydrocholesterol reductase-like protein","-","-"
"BraA06000651",-1.39079695550355,6.75060468741097,57.8649303719374,3.82452076997463e-07,3.03368993847338e-06,"AT1G55860","UPL1","LOW protein: E3 ubiquitin ligase-like protein","-","-"
"BraA01003480",-1.13218856650098,4.59180293303594,57.856036767261,3.82874926222993e-07,3.03597768921835e-06,"AT3G21175","ZML1","ZIM-like 1","YES","-"
"BraA10000085",-2.4533783287011,7.29096886296835,57.7775203417367,3.86630550787793e-07,3.06253164799745e-06,"AT1G01060","LHY","Homeodomain-like superfamily protein","YES","YES"
"BraA05001737",-1.44588370487328,4.96536820964393,57.773873029085,3.86805998865306e-07,3.06284708007546e-06,"AT3G52560","UEV1D-4","ubiquitin E2 variant 1D-4","-","-"
"BraA08001561",-3.08420592849782,3.70926719104977,57.7469853963747,3.8810210820173e-07,3.07095652050444e-06,"AT4G20930","AT4G20930","6-phosphogluconate dehydrogenase family protein","-","-"
"BraA09005618",-1.2001238532176,5.80025631011531,57.7289535345618,3.88974021300837e-07,3.07677769633513e-06,"AT3G13490","OVA5","Lysyl-tRNA synthetase, class II","-","-"
"BraA03004873",-2.8115165022379,2.17414172745501,57.6941013809861,3.90665416370768e-07,3.08907461411102e-06,"AT3G51860","CAX3","cation exchanger 3","-","-"
"BraA09000938",-0.848490428109163,6.98312661067922,57.6719803773308,3.91743184795228e-07,3.09542909105341e-06,"AT5G65770","LINC4","little nuclei4","-","-"
"BraA03004814",-3.68830105066236,3.18279924707282,57.6324980827617,3.93675011689198e-07,3.10960573241594e-06,"AT3G50830","COR413-PM2","cold-regulated 413-plasma membrane 2","-","-"
"BraA02004331",-2.5103268818811,3.37667565219344,57.4464925042193,4.02919083620856e-07,3.16821785007305e-06,"AT5G62200","AT5G62200","Embryo-specific protein 3, (ATS3)","-","-"
"BraA09004632",-0.963551652623394,6.89559003320052,57.4175490364989,4.04378999139318e-07,3.1785906500394e-06,"AT3G52220","AT3G52220","leukocyte immunoglobulin-like receptor family A protein","-","-"
"BraA08003508",-1.18210975541251,4.09610091461452,57.3992999266742,4.05302498466291e-07,3.18363350360496e-06,"AT1G12760","AT1G12760","Zinc finger, C3HC4 type (RING finger) family protein","-","-"
"BraA10001138",-2.18062403699069,6.54813461057521,57.2217468198366,4.14410494737682e-07,3.24614367071144e-06,"AT5G55860","AT5G55860","weak chloroplast movement under blue light protein (DUF827)","-","-"
"BraA04002882",-3.35138297912851,2.70430217123696,57.2137190278944,4.148276197733e-07,3.24736484705646e-06,"AT3G55960","AT3G55960","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA07001292",-2.56059729003303,5.09312447905849,57.2132118809816,4.14853986793512e-07,3.24736484705646e-06,"AT1G26810","GALT1","galactosyltransferase1","-","-"
"BraA07004077",-1.26962514705106,3.05171876106112,57.1552951377169,4.1787737059737e-07,3.26876503643935e-06,"AT1G79020","AT1G79020","Enhancer of polycomb-like transcription factor protein","-","-"
"BraA03006029",-1.28136048904242,5.1827084843441,57.0849511224639,4.21582338698426e-07,3.29299168737317e-06,"AT4G31160","DCAF1","DDB1-CUL4 associated factor 1","-","YES"
"BraA03000976",-1.48350124752964,5.45862780470166,57.0692253655922,4.22415567516569e-07,3.29627185944253e-06,"AT5G19660","S1P","SITE-1 protease","-","-"
"BraA07003559",-1.60899408406946,3.92601626930665,57.0055065238782,4.25810418263724e-07,3.32161543200334e-06,"AT1G72630","ELF4-L2","ELF4-like 2","-","-"
"BraA05003415",-1.57253826015197,3.93241429057046,56.9990816779741,4.26154398000499e-07,3.3231508183858e-06,"AT3G17440","NPSN13","Putative plant snare 13","-","-"
"BraA05001416",-2.53124395874137,3.2161832006118,56.9924973739436,4.26507234176456e-07,3.32475418343352e-06,"AT2G31810","AT2G31810","ACT domain-containing small subunit of acetolactate synthase protein","-","-"
"BraA09000846",-1.09849651006686,7.19883523714459,56.8850119440889,4.32313079684461e-07,3.36145828530916e-06,"AT5G63550","AT5G63550","DEK domain-containing chromatin associated protein","-","-"
"BraA09005195",-1.20507238192432,4.9158061309521,56.8809015780446,4.3253683220467e-07,3.36145828530916e-06,"AT3G58730","AT3G58730","vacuolar ATP synthase subunit D (VATD) / V-ATPase D subunit / vacuolar proton pump D subunit (VATPD)","-","-"
"BraA05003839",-1.69643176233104,5.35435168176164,56.8701433729868,4.33123074690044e-07,3.36239889849614e-06,"AT3G12800","SDRB","short-chain dehydrogenase-reductase B","-","-"
"BraA08002864",-1.26609380960665,5.3331819957096,56.8049337027648,4.36695399498524e-07,3.38083380420815e-06,"AT1G27752","AT1G27752","Ubiquitin system component Cue protein","-","-"
"BraA01004716",-1.20228492710939,5.4093799243775,56.767057168214,4.38785325107432e-07,3.39352362907573e-06,"AT3G02700","AT3G02700","NC domain-containing protein-like protein","-","-"
"BraA03003801",-1.6358962960183,3.79532939059577,56.7143253118497,4.41713390194986e-07,3.41499948331851e-06,"AT3G12650","AT3G12650","transmembrane protein","-","-"
"BraA03003165",-1.25480247279501,6.30912258250559,56.7098146541394,4.41964858058857e-07,3.4153471319969e-06,"AT4G01000","AT4G01000","Ubiquitin-like superfamily protein","-","-"
"BraA10002107",-1.61540500098805,5.83121864895915,56.7026013483184,4.42367327230319e-07,3.41654628961774e-06,"AT5G16110","AT5G16110","hypothetical protein","-","-"
"BraA10001688",-3.0339373237251,5.06480450387103,56.6838252135437,4.43416852897679e-07,3.42348129538061e-06,"AT5G21170","AKINBETA1","5'-AMP-activated protein kinase beta-2 subunit protein","-","-"
"BraA07003652",-0.839488953635341,5.84368985426187,56.6520105375651,4.45201489825553e-07,3.43608518275135e-06,"AT1G73960","TAF2","TBP-associated factor 2","-","-"
"BraA05004331",-2.62586913673102,7.20262457355644,56.6281343061592,4.46546044913748e-07,3.44528504690371e-06,"AT3G06580","GALK","Mevalonate/galactokinase family protein","-","-"
"BraA08003001",-2.62750084741897,5.4234081578152,56.6240229195635,4.46778025044762e-07,3.44589758865637e-06,"AT1G26920","AT1G26920","zinc finger CCHC domain protein","-","-"
"BraA02000260",-3.02211145682003,2.65687534614027,56.6175062184495,4.47145995592526e-07,3.44755821729806e-06,"AT5G07680","NAC080","NAC domain containing protein 80","YES","YES"
"BraA03005435",-1.62304215830712,3.51768724702169,56.4138429328769,4.58816833508532e-07,3.52670542924547e-06,"AT4G23340","AT4G23340","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","-"
"BraA05001538",-1.02214370980628,5.37984049050537,56.4081953028108,4.59145238643644e-07,3.52734363069217e-06,"AT2G30280","RDM4","RNA-directed DNA methylation 4","-","-"
"BraA09001506",-1.53004184495072,6.00679716067549,56.3783106930438,4.60887342228539e-07,3.53780382377536e-06,"AT1G58030","CAT2","cationic amino acid transporter 2","-","-"
"BraA09003125",-1.21912151899941,5.19490628265334,56.3551416583167,4.6224300211428e-07,3.54579949617758e-06,"AT4G04970","GSL1","glucan synthase-like 1","-","-"
"BraA06003220",-1.1656270001012,4.29785375329676,56.3215407021034,4.64216901972303e-07,3.55731601535138e-06,"AT1G06140","MEF3","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA01004594",-3.0756122754674,4.20658221023935,56.2756529643427,4.66927683878623e-07,3.57323886310774e-06,"AT3G04730","IAA16","indoleacetic acid-induced protein 16","-","-"
"BraA05003057",-2.46836786661406,3.75403111687804,56.2216065444876,4.70142932870974e-07,3.59501525923773e-06,"AT3G19910","AT3G19910","RING/U-box superfamily protein","-","-"
"BraA02000017",-1.50831344069528,5.86562298160907,56.1448486856497,4.74751503507269e-07,3.62819397756503e-06,"AT5G01810","CIPK15","CBL-interacting protein kinase 15","-","-"
"BraA09004810",-1.8005830745561,2.97471660849668,56.0656013050413,4.79562081626806e-07,3.66247902921142e-06,"AT3G54300","VAMP727","vesicle-associated membrane protein 727","-","-"
"BraA05003922",-5.55961591867762,1.02830477659015,56.0374614487,4.81283227404488e-07,3.67189835286336e-06,"AT3G11900","ANT1","aromatic and neutral transporter 1","-","YES"
"BraA03003764",-1.97096573701734,5.65599395029979,56.018746940979,4.82431667400427e-07,3.67941720530356e-06,"AT3G11950","AT3G11950","TRAF-like superfamily protein","-","-"
"BraA06001201",-1.72631360499744,3.93409661298914,55.8663618072273,4.91896721761914e-07,3.74528107469632e-06,"AT1G08300","NVL","no vein-like protein","-","-"
"BraA06001631",-1.1479504235491,4.41673932858378,55.8508292827862,4.92872977320786e-07,3.75018546052403e-06,"AT1G14400","UBC1","ubiquitin carrier protein 1","-","YES"
"BraA03005072",-1.46075365092168,3.80718959155305,55.8464102314554,4.9315111686751e-07,3.75103794955169e-06,"AT4G17510","UCH3","ubiquitin C-terminal hydrolase 3","-","-"
"BraA10000035",-1.82905891669089,5.66848925995792,55.7567259257145,4.98833656512922e-07,3.79170665265275e-06,"AT1G01660","AT1G01660","RING/U-box superfamily protein","-","-"
"BraA06003320",-1.24638584811766,7.41849849786818,55.6643627342273,5.04761812616454e-07,3.83418634857632e-06,"AT5G65430","GRF8","general regulatory factor 8","-","YES"
"BraA10001900",-1.22618333014506,5.2620507202906,55.6061224979568,5.08539928188458e-07,3.85815227056671e-06,"AT5G18610","AT5G18610","Protein kinase superfamily protein","-","-"
"BraA01001643",-0.848333816652341,7.18834215730234,55.6025747098486,5.08771087178305e-07,3.85815227056671e-06,"AT4G24740","FC2","LAMMER-type protein kinase AFC2","-","-"
"BraA08003500",-0.846815697426725,5.84105282155927,55.5982598539795,5.09052381875917e-07,3.85898957365016e-06,"AT1G12840","DET3","vacuolar ATP synthase subunit C (VATC) / V-ATPase C subunit / vacuolar proton pump C subunit (DET3)","-","-"
"BraA03005721",-1.73283942946224,5.91855157645325,55.5631410079827,5.11348269148998e-07,3.8724942864493e-06,"AT5G54430","PHOS32","Adenine nucleotide alpha hydrolases-like superfamily protein","-","-"
"BraA04002593",-1.43653895292033,5.34227141706734,55.5333762410802,5.13303111996717e-07,3.88339168449643e-06,"AT2G35810","AT2G35810","ureidoglycolate hydrolase","-","-"
"BraA07002592",-3.46726821011489,1.12396000456214,55.5269619626163,5.13725461476359e-07,3.88528536387161e-06,"AT1G74190","RLP15","receptor like protein 15","-","-"
"BraA01004348",-2.06574393448184,4.97475772385391,55.5107583043033,5.14794109286167e-07,3.88815898662525e-06,"AT3G10490","NAC052","NAC domain containing protein 52","YES","-"
"BraA06004910",-1.04358630496157,6.28259819085364,55.482715893514,5.16649355022508e-07,3.89956296272503e-06,"AT5G43130","TAF4","TBP-associated factor 4","-","-"
"BraA08001849",-2.2996823691606,2.55943163519974,55.3885015026683,5.22936864149433e-07,3.93780700336333e-06,"AT4G31720","TAFII15","TBP-associated factor II 15","-","-"
"BraA06002654",-3.75002138479673,3.62738514740233,55.2904047918603,5.29573622871933e-07,3.98114551441973e-06,"AT3G46640","PCL1","Homeodomain-like superfamily protein","YES","YES"
"BraA10002379",-1.86360789608616,4.50881895559923,55.2441095208102,5.32738087202246e-07,3.99960911678468e-06,"AT5G12200","PYD2","pyrimidine 2","-","-"
"BraA02002362",-1.83736471408648,3.89254679122979,55.1964472152196,5.36017880613487e-07,4.0202231145448e-06,"AT1G73200","AT1G73200","testis-expressed sequence 2-like protein (DUF2404)","-","-"
"BraA03005251",-1.88949662034889,3.95979149059205,55.1668827261389,5.38063537057699e-07,4.03422604826494e-06,"AT4G02425","AT4G02425","LYR motif protein","-","-"
"BraA04000376",-1.44014953808302,5.71152069646966,55.1360279821478,5.40207691971503e-07,4.04627207555306e-06,"AT5G36000","AT5G36000","F-box protein RMF","-","-"
"BraA01000478",-2.68997063684869,1.8768558975466,55.1225539871269,5.41146991573249e-07,4.05196369718126e-06,"AT4G33625","AT4G33625","vacuole protein","-","-"
"BraA01003264",-1.2251541979454,3.08488441196362,55.1105953441902,5.41982167654362e-07,4.05687215516687e-06,"AT5G64960","CDKC2","cyclin dependent kinase group C2","-","YES"
"BraA09001660",-1.87333227438476,3.61267336148566,55.0452248993359,5.46572850688006e-07,4.08581750648369e-06,"AT1G62740","Hop2","stress-inducible protein","-","-"
"BraA05000012",-1.50803843271568,6.38397564627535,54.9895191986413,5.50518807215889e-07,4.11259220091181e-06,"AT3G04730","IAA16","indoleacetic acid-induced protein 16","-","-"
"BraA05003369",-1.84452129372057,2.83330550138401,54.9791531215422,5.51256571379656e-07,4.11636822384383e-06,"AT5G25475","AT5G25475","AP2/B3-like transcriptional factor family protein","YES","-"
"BraA04000441",-0.957866007372542,8.29462058896284,54.9772964675633,5.51388826866563e-07,4.11636822384383e-06,"AT1G79930","HSP91","heat shock protein 91","-","YES"
"BraA07004153",-2.25172686401299,4.00118299367875,54.9747296539299,5.51571727188018e-07,4.11637287345903e-06,"AT1G80630","AT1G80630","RNI-like superfamily protein","-","-"
"BraA03003857",-1.0324801152091,5.22046549554625,54.9570949416428,5.52830119909232e-07,4.12303916707734e-06,"AT3G13670","AT3G13670","Protein kinase family protein","-","-"
"BraA07002639",-3.11966104194275,2.67031002820608,54.9407436686477,5.5399976835954e-07,4.12903523724868e-06,"AT1G75030","TLP-3","thaumatin-like protein 3","-","-"
"BraA09003549",-2.23783536538546,1.32034181921139,54.8923605647264,5.57476814077749e-07,4.14947227828537e-06,"AT1G55865","#N/A","#N/A","-","-"
"BraA03002441",-3.40567272473852,5.88276409628986,54.8400850389304,5.61260766577466e-07,4.17488533979543e-06,"AT2G44130","AT2G44130","Galactose oxidase/kelch repeat superfamily protein","-","-"
"BraA08001608",-1.66892350895389,5.47506089305334,54.8335455125379,5.61736126536182e-07,4.17704542165512e-06,"AT4G22950","AGL19","AGAMOUS-like 19","YES","-"
"BraA03002700",-2.22007987006892,4.57596192255973,54.8304134241472,5.61963956749279e-07,4.17736406690881e-06,"AT2G25737","AT2G25737","Sulfite exporter TauE/SafE family protein","-","-"
"BraA04002463",-1.72939806044718,3.00183245256308,54.7718032410719,5.66246225608008e-07,4.20504390427676e-06,"AT2G33620","AT2G33620","AT hook motif DNA-binding family protein","-","-"
"BraA09006272",-1.79032601117707,3.97479572559864,54.6567874276862,5.74755100328095e-07,4.2590265819105e-06,"AT1G14580","AT1G14580","C2H2-like zinc finger protein","YES","-"
"BraA10001281",-1.10416450477898,4.85865952651233,54.6027775688683,5.78799518531947e-07,4.28558345147769e-06,"AT5G57250","AT5G57250","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA07001183",-1.38707787525957,6.24353708801372,54.5797948209834,5.80530083006774e-07,4.29698815619206e-06,"AT1G27320","HK3","histidine kinase 3","-","YES"
"BraA09001265",-1.52863634181926,3.32237058687107,54.5512845215248,5.82684829179902e-07,4.31011185632812e-06,"AT2G19470","ckl5","casein kinase I-like 5","-","-"
"BraA07003165",-4.67746838244935,3.80742430970636,54.5393340548153,5.83590651737281e-07,4.3153987191169e-06,"AT1G67920","AT1G67920","hypothetical protein","-","-"
"BraA08002801",-2.37001033575445,4.43484941852337,54.4869877597889,5.87576814022485e-07,4.34345243570206e-06,"AT1G28960","NUDX15","nudix hydrolase homolog 15","-","-"
