"gene.ID","logFC","logCPM","F","PValue","FDR","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA06004920",-1.79601381136823,5.40579826413767,56.1072711835091,4.77025888999674e-07,5.07309507023465e-06,"AT5G42940","AT5G42940","RING/U-box superfamily protein","-","-"
"BraA07002578",-3.74953156079233,3.85874427146123,56.0499747069449,4.80517023706265e-07,5.09318278640925e-06,"AT1G76590","AT1G76590","PLATZ transcription factor family protein","-","-"
"BraA02000468",-1.23658270743222,5.93794341806878,56.0484862857079,4.80608090946204e-07,5.09318278640925e-06,"AT5G12120","AT5G12120","Ubiquitin-associated/translation elongation factor EF1B protein","-","-"
"BraA06004675",-1.21531655670344,4.54146908580427,56.0423350500024,4.80984649518468e-07,5.0947825234876e-06,"AT5G46750","AGD9","ARF-GAP domain 9","-","-"
"BraA08000067",-1.26253018184982,6.892307627829,55.9866977415931,4.84405461467366e-07,5.12861159696086e-06,"AT1G55460","AT1G55460","DNA/RNA-binding protein Kin17, conserved region","-","-"
"BraA06000925",-1.51900949638247,3.66272595221172,55.9413195982833,4.87215445176857e-07,5.15594489148498e-06,"AT1G51130","AT1G51130","Nse4, component of Smc5/6 DNA repair complex","-","-"
"BraA10002178",-2.50109087459265,3.93160845295334,55.930893570497,4.87863610135252e-07,5.16038590523859e-06,"AT5G15260","AT5G15260","ribosomal protein L34e superfamily protein","-","-"
"BraA05000084",-1.04906454911166,7.87387921208179,55.9262947379408,4.88149813573177e-07,5.16099589884038e-06,"AT2G47980","SCC3","sister-chromatid cohesion protein 3","-","-"
"BraA10002698",-2.09929464515393,5.95516285229262,55.913793081546,4.8892878076041e-07,5.16681266069834e-06,"AT5G06560","AT5G06560","myosin-binding protein (Protein of unknown function, DUF593)","-","-"
"BraA08001849",-2.71106671080972,2.55943163519974,55.8904760480883,4.90385324260934e-07,5.17906410767737e-06,"AT4G31720","TAFII15","TBP-associated factor II 15","-","-"
"BraA01002123",-1.63833410967748,3.64448814475605,55.8805719193921,4.91005457846046e-07,5.17906410767737e-06,"AT4G17070","AT4G17070","peptidyl-prolyl cis-trans isomerase","-","-"
"BraA01000296",-9.07118845159103,8.72436518132698,55.8340731296818,4.93928546703896e-07,5.20260651595807e-06,"AT4G35770","SEN1","Rhodanese/Cell cycle control phosphatase superfamily protein","-","YES"
"BraA09000644",-1.85203401915884,7.23647511410693,55.8198851906697,4.94824286068708e-07,5.20961158614901e-06,"AT5G24930","COL4","zinc finger CONSTANS-like protein","YES","YES"
"BraA07001618",-1.41575827402692,6.42039954425312,55.8096740822479,4.95470065687525e-07,5.21397972666421e-06,"AT2G48020","AT2G48020","Major facilitator superfamily protein","-","-"
"BraA09001003",-1.04365898272092,7.426305767936,55.7677526929922,4.98131090002587e-07,5.23466468381965e-06,"AT5G66750","CHR1","chromatin remodeling 1","-","-"
"BraA06003698",-2.19242421695744,5.83598730204462,55.679450325804,5.03788137275297e-07,5.28918991356952e-06,"AT5G25280","AT5G25280","serine-rich protein-like protein","-","-"
"BraA05003932",-1.53839301662287,3.54510574899673,55.6647559720171,5.04736408650485e-07,5.29668323259939e-06,"AT3G11770","AT3G11770","Polynucleotidyl transferase, ribonuclease H-like superfamily protein","-","-"
"BraA07002403",-2.4793390901599,7.59932744573559,55.6398449016212,5.06348513838169e-07,5.31113260009632e-06,"AT1G80300","NTT1","nucleotide transporter 1","-","-"
"BraA09000869",-1.06998597964706,7.84252770181415,55.4888012211308,5.16246130461666e-07,5.39601872995403e-06,"AT5G64270","AT5G64270","splicing factor","-","-"
"BraA05000400",-2.14753449463246,6.24758656021379,55.4554425691573,5.18460822094313e-07,5.41053638879662e-06,"AT1G12980","ESR1","Integrase-type DNA-binding superfamily protein","YES","YES"
"BraA02003711",-1.16591417816862,5.44757746072323,55.446633916065,5.19047385484317e-07,5.41165609713404e-06,"AT1G33390","FAS4","RNA helicase family protein","-","-"
"BraA08003453",-2.66927323905404,4.90915747172078,55.3681885313922,5.24303547454989e-07,5.45386780846431e-06,"AT1G14130","AT1G14130","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","-"
"BraA08003648",-1.2468342441742,6.2280835449538,55.3586855790985,5.24944275872969e-07,5.45801868418014e-06,"AT1G10320","AT1G10320","Zinc finger C-x8-C-x5-C-x3-H type family protein","YES","-"
"BraA03006410",-1.47106603067795,3.81253819439717,55.3422791927977,5.26052503667773e-07,5.46595037047472e-06,"AT4G36020","CSDP1","cold shock domain protein 1","-","-"
"BraA03002382",-1.32474970758175,5.38823794561656,55.3084136635498,5.28348272364935e-07,5.48331297555943e-06,"AT2G43160","AT2G43160","ENTH/VHS family protein","-","-"
"BraA01002975",-1.96107583136507,3.2766087298222,55.2431985966046,5.32800562115656e-07,5.51741013222251e-06,"AT1G59580","MPK2","mitogen-activated protein kinase homolog 2","-","-"
"BraA05003288",-2.12560919229534,2.78679611046849,55.2429804026082,5.32815527957834e-07,5.51741013222251e-06,"AT3G18620","AT3G18620","DHHC-type zinc finger family protein","-","-"
"BraA08001104",-1.41536030804986,4.53449357810324,55.1946282103774,5.36143494165679e-07,5.54891316624359e-06,"AT1G30970","SUF4","zinc finger (C2H2 type) family protein","YES","-"
"BraA04002963",-1.3411873555632,4.88362301866978,55.159057993564,5.38606399462644e-07,5.56496623577345e-06,"AT2G40930","UBP5","ubiquitin-specific protease 5","-","-"
"BraA08002801",-2.75512571225757,4.43484941852337,55.1381485731676,5.40060025723531e-07,5.5766692093802e-06,"AT1G28960","NUDX15","nudix hydrolase homolog 15","-","-"
"BraA01000922",-1.7802337269451,4.19799370663984,55.1332334081267,5.40402358947862e-07,5.57765378067622e-06,"AT4G28980","CAK1AT","CDK-activating kinase 1AT","-","-"
"BraA09004973",-1.57539503826696,3.95528651869377,55.1091388357167,5.4208398576449e-07,5.58990075366186e-06,"AT3G56110","PRA1.B1","prenylated RAB acceptor 1.B1","-","-"
"BraA06002222",-1.78431146311715,6.71316585343067,55.0910158120098,5.43352659417942e-07,5.60042588207914e-06,"AT1G20560","AAE1","acyl activating enzyme 1","-","-"
"BraA01001156",-3.62979633405565,6.47413734531238,55.0195435486264,5.48388105136982e-07,5.64432538739849e-06,"AT4G19420","AT4G19420","Pectinacetylesterase family protein","-","-"
"BraA01002249",-1.67751730497566,6.11021071295872,54.9428444351852,5.53849341871552e-07,5.68784888016611e-06,"AT4G16130","ARA1","arabinose kinase","-","-"
"BraA05003471",-1.48132573090589,6.76887362258585,54.926373252777,5.55029983338677e-07,5.69479423613691e-06,"AT2G16640","TOC132","multimeric translocon complex in the outer envelope membrane 132","-","-"
"BraA05004649",-1.51178119521787,3.63994764107584,54.815367613532,5.6305982617634e-07,5.76034031860691e-06,"AT3G02290","AT3G02290","RING/U-box superfamily protein","-","-"
"BraA06003482",-1.88020017800452,3.89008403474841,54.813393320384,5.63203800357971e-07,5.76034031860691e-06,"AT2G17440","PIRL5","plant intracellular ras group-related LRR 5","-","-"
"BraA07003453",-2.25395878025156,4.17065992687811,54.7420883435952,5.68431093587858e-07,5.81117219850366e-06,"AT1G71240","AT1G71240","chromosome-partitioning protein, putative (DUF639)","-","-"
"BraA03005252",-1.91137186120464,7.07809774210554,54.7262737747022,5.69597706759829e-07,5.81829630632782e-06,"AT4G20260","PCAP1","plasma-membrane associated cation-binding protein 1","-","-"
"BraA02001226",-3.71440769326902,5.3519188776604,54.6895097386096,5.72319983005156e-07,5.84299375054495e-06,"AT5G59010","BSK5","kinase with tetratricopeptide repeat domain-containing protein","-","YES"
"BraA02001409",-1.95630079756556,5.22585573090356,54.6584166622442,5.74633585544113e-07,5.86396306477303e-06,"AT5G56180","ARP8","actin-related protein 8","-","-"
"BraA10000695",-1.3608132509177,4.56871956578683,54.6537375166043,5.74982651292959e-07,5.86487498380708e-06,"AT1G45976","SBP1","S-ribonuclease binding protein 1","-","-"
"BraA03005251",-2.17437893627565,3.95979149059205,54.5925337853576,5.79570152654876e-07,5.90100665347388e-06,"AT4G02425","AT4G02425","LYR motif protein","-","-"
"BraA01002122",-1.60436646863109,6.04744515741873,54.5817338217872,5.8038385827311e-07,5.90662851346627e-06,"AT4G17080","AT4G17080","Histone H3 K4-specific methyltransferase SET7/9 family protein","-","-"
"BraA09003344",-1.52837237865454,4.08148627139048,54.5147208826027,5.8546119943891e-07,5.9395643607048e-06,"AT1G33980","UPF3","Smg-4/UPF3 family protein","-","-"
"BraA10003018",-1.39237705577067,4.29583540517336,54.5088597118493,5.85907613626846e-07,5.94051878441123e-06,"AT5G03990","AT5G03990","FK506-binding-like protein","-","-"
"BraA09000054",-1.95871921938403,5.04501085711377,54.5016795820275,5.86454999597351e-07,5.94163896631089e-06,"AT4G00720","SK32","shaggy-like protein kinase 32","-","-"
"BraA03000922",-1.54247365113646,5.43926628866962,54.4972357837826,5.86794061617625e-07,5.94240820336808e-06,"AT5G18650","AT5G18650","CHY-type/CTCHY-type/RING-type Zinc finger protein","-","-"
"BraA02003628",-2.2621228796625,3.61686348371995,54.4833975734534,5.87851308750679e-07,5.95044648387117e-06,"AT1G19790","SRS7","SHI-related sequence 7","YES","-"
"BraA06004778",-1.70975624530385,3.85705508349917,54.4479967481481,5.90565563176895e-07,5.97524288226874e-06,"AT5G45130","RHA1","Ras small GTP-binding family protein","-","-"
"BraA01004640",-1.30759603382756,5.18550762708979,54.4261534320626,5.92247255788099e-07,5.98689336502357e-06,"AT3G03740","BPM4","BTB-POZ and MATH domain 4","-","-"
"BraA02001299",-0.956643709993824,6.18006783237169,54.4090665415933,5.93566452497696e-07,5.99486189479225e-06,"AT5G57870","eIFiso4G1","MIF4G domain-containing protein / MA3 domain-containing protein","-","-"
"BraA10001370",-1.08748385564519,6.60841551291488,54.3613266307601,5.97269496111327e-07,6.02956505618333e-06,"AT5G58410","AT5G58410","HEAT/U-box domain-containing protein","-","-"
"BraA05004523",-3.89890125457815,2.72837443687267,54.3554883618229,5.97724105861287e-07,6.0314582138809e-06,"AT3G04000","AT3G04000","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA04001239",-1.70907134539193,5.43743368886752,54.3031649981869,6.01815525866169e-07,6.06329914493778e-06,"AT5G39410","AT5G39410","Saccharopine dehydrogenase","-","-"
"BraA08002626",-1.36557392154917,6.05217321305378,54.3014069313039,6.01953535090577e-07,6.06329914493778e-06,"AT3G45830","AT3G45830","nuclear factor kappa-B-binding-like protein","-","-"
"BraA09004943",-1.670659444061,5.09769030922596,54.2865287143945,6.03122887385007e-07,6.0723692223877e-06,"AT3G55830","EPC1","Nucleotide-diphospho-sugar transferases superfamily protein","-","-"
"BraA06003653",-1.13967793938944,5.81517777819359,54.2667127332223,6.04684230166517e-07,6.08166283005133e-06,"AT5G24740","AT5G24740","vacuolar protein sorting-associated protein, putative (DUF1162)","-","-"
"BraA03001239",-1.88343671652436,7.49164124328517,54.2490735016672,6.0607782753954e-07,6.08584063109179e-06,"AT5G58430","EXO70B1","exocyst subunit exo70 family protein B1","-","YES"
"BraA09006069",-0.947997893524195,5.56499682466826,54.2427561867002,6.06577795047519e-07,6.08815393135917e-06,"AT5G26830","AT5G26830","Threonyl-tRNA synthetase","-","-"
"BraA07000884",-1.7963995350955,3.20458899053027,54.2244585971642,6.0802848882725e-07,6.1000032710732e-06,"AT3G23690","AT3G23690","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-"
"BraA05004547",-1.6687056495855,3.35611108326999,54.1814935890283,6.11450020691535e-07,6.1288840733586e-06,"AT3G03750","SDG20","SET domain protein 20","-","-"
"BraA01000110",-3.58775211280606,6.72079459549097,54.1564040371807,6.13457890135972e-07,6.13979092705702e-06,"AT4G38060","AT4G38060","hypothetical protein","-","-"
"BraA10001252",-1.55160387018758,4.99462446400542,54.1335731149938,6.15291350896653e-07,6.14556593423225e-06,"AT2G07180","AT2G07180","Protein kinase superfamily protein","-","-"
"BraA06003555",-3.85339444745856,6.38149583645125,54.1127303794292,6.16970446790462e-07,6.15961255520292e-06,"AT5G23750","AT5G23750","Remorin family protein","-","-"
"BraA06002609",-1.02868681284522,5.15153389054282,54.0806583871482,6.19564092347737e-07,6.17731386202602e-06,"AT3G47120","AT3G47120","RNA recognition motif (RRM)-containing protein","-","-"
"BraA03003188",-1.38817036300252,4.52022084910005,54.0256139076253,6.24043696221569e-07,6.21374726268593e-06,"AT4G00755","AT4G00755","F-box family protein","-","-"
"BraA06003928",-6.61577396383914,9.27010978887406,53.9920306832851,6.2679435689179e-07,6.22790823346556e-06,"AT5G49360","BXL1","beta-xylosidase 1","-","-"
"BraA07001600",-1.95466470654531,4.44898576524214,53.9882224207483,6.27107122123918e-07,6.22790823346556e-06,"AT1G19910","AVA-P2","ATPase, F0/V0 complex, subunit C protein","-","-"
"BraA03001953",-1.27742948240714,6.30640732520096,53.9648507840471,6.29030377718916e-07,6.23961771231613e-06,"AT2G35630","MOR1","ARM repeat superfamily protein","-","-"
"BraA05004067",-1.65937482703599,4.06982442783237,53.9610151923708,6.2934663251042e-07,6.23961771231613e-06,"AT3G10210","AT3G10210","SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein","-","-"
"BraA02004329",-2.46302960433606,2.18409462130113,53.9404887800984,6.31042084760056e-07,6.24762095578095e-06,"AT5G62200","AT5G62200","Embryo-specific protein 3, (ATS3)","-","-"
"BraA04001984",-1.44006714582569,7.94748229085515,53.933031276594,6.31659315730311e-07,6.25099137911376e-06,"AT2G27285","AT2G27285","nuclear speckle splicing regulatory-like protein (DUF2040)","-","-"
"BraA05004003",-1.36768999016833,5.13988025575122,53.9295702755811,6.31945997503605e-07,6.25108912029081e-06,"AT3G10920","MSD1","manganese superoxide dismutase 1","-","YES"
"BraA09003087",-1.30793999856735,4.63690204253452,53.9070098959445,6.33818253452988e-07,6.26686410583574e-06,"AT4G04614","AT4G04614","hypothetical protein","-","-"
"BraA09006486",-4.95120990680319,4.92569002994873,53.8949568103826,6.34821039378205e-07,6.271390381759e-06,"AT1G11530","CXXS1","C-terminal cysteine residue is changed to a serine 1","-","-"
"BraA03000073",-1.25569458700255,4.08210877364081,53.8937027189871,6.34925477427237e-07,6.271390381759e-06,"AT5G02310","PRT6","proteolysis 6","-","-"
"BraA03003235",-1.20990561867586,4.71077803553622,53.8914978037059,6.35109144182918e-07,6.271390381759e-06,"AT3G01610","CDC48C","cell division cycle 48C","-","-"
"BraA07003559",-1.81210255911394,3.92601626930665,53.8658082438668,6.37253393921247e-07,6.28819421693967e-06,"AT1G72630","ELF4-L2","ELF4-like 2","-","-"
"BraA04002958",-2.79921169111156,5.10514426957802,53.8214443274325,6.40975248077649e-07,6.31550786533052e-06,"AT2G40820","AT2G40820","stomatal closure actin-binding-like protein","-","-"
"BraA09006080",-0.852578326033886,6.55234960969992,53.7966609773316,6.43064888766523e-07,6.3305729655686e-06,"AT1G18070","AT1G18070","Translation elongation factor EF1A/initiation factor IF2gamma family protein","-","-"
"BraA01000633",-2.6677860028673,3.0617494951059,53.7674253358267,6.45539632503136e-07,6.34939961708115e-06,"AT4G32150","VAMP711","vesicle-associated membrane protein 711","-","-"
"BraA07001379",-2.14138668767916,3.46694089091474,53.7287570636755,6.48829042023227e-07,6.37897529647825e-06,"AT1G23440","AT1G23440","Peptidase C15, pyroglutamyl peptidase I-like protein","-","-"
"BraA06002537",-1.36662248273106,5.24078916543452,53.718698450236,6.49687740678231e-07,6.3846380538453e-06,"AT5G62000","ARF2","auxin response factor 2","YES","YES"
"BraA05004295",-1.401339980706,5.22233116470296,53.5976879332013,6.60117568417394e-07,6.47586231432233e-06,"AT3G07100","ERMO2","Sec23/Sec24 protein transport family protein","-","-"
"BraA03003529",-1.58569577892358,5.10340260124166,53.5940063609268,6.60437773550637e-07,6.47619029096572e-06,"AT4G33690","AT4G33690","G patch domain protein","-","-"
"BraA10002791",-1.0751640804393,6.80029097624035,53.4849135621191,6.70004622524089e-07,6.56430125399631e-06,"AT5G07120","SNX2b","sorting nexin 2B","-","-"
"BraA03005613",-1.69530288707042,4.35056588003578,53.4813482553831,6.70319859184331e-07,6.56454179529911e-06,"AT4G25610","AT4G25610","C2H2-like zinc finger protein","YES","-"
"BraA03003857",-1.17455009364552,5.22046549554625,53.4751534263882,6.7086798309367e-07,6.5670618388402e-06,"AT3G13670","AT3G13670","Protein kinase family protein","-","-"
"BraA01001836",-1.67654905118031,5.19121822985652,53.4667180893534,6.71615147185945e-07,6.57152723955815e-06,"AT4G26620","AT4G26620","Sucrase/ferredoxin-like family protein","-","-"
"BraA08003115",-3.21700710704346,7.36176346671514,53.4552393990085,6.72633358060067e-07,6.57579182903484e-06,"AT1G21920","AT1G21920","Histone H3 K4-specific methyltransferase SET7/9 family protein","-","-"
"BraA03004874",-1.37528955085516,6.10713828117351,53.3759889044609,6.79710039944074e-07,6.63635617468959e-06,"AT3G51880","HMGB1","high mobility group B1","-","-"
"BraA09000573",-2.24550775629169,2.6211919514695,53.3013508739083,6.86450291976524e-07,6.69604146256459e-06,"AT2G32080","PUR ALPHA-1","purin-rich alpha 1","-","-"
"BraA04002593",-1.63096794616946,5.34227141706734,53.3001038233486,6.86563534688023e-07,6.69604146256459e-06,"AT2G35810","AT2G35810","ureidoglycolate hydrolase","-","-"
"BraA09000339",-1.48301887778853,5.21108523921526,53.2875482028115,6.87704844134429e-07,6.7012200483651e-06,"AT3G27470","AT3G27470","lysine ketoglutarate reductase trans-splicing protein (DUF707)","-","-"
"BraA04002650",-1.25043954024293,4.7509946261842,53.2853135799778,6.87908192093697e-07,6.7012200483651e-06,"AT2G36480","AT2G36480","pre-mRNA cleavage complex 2 Pcf11-like protein","-","-"
"BraA09000478",-1.93371884305583,3.78892651038549,53.282833401654,6.88133963253716e-07,6.7012200483651e-06,"AT5G49470","AT5G49470","PAS domain-containing protein tyrosine kinase family protein","-","-"
"BraA10000561",-3.95509486797481,7.14732341187712,53.2576419790747,6.90431798081518e-07,6.71811782725871e-06,"AT1G07040","AT1G07040","plant/protein","-","-"
"BraA01004348",-2.32576266342143,4.97475772385391,53.257288168959,6.90464131296439e-07,6.71811782725871e-06,"AT3G10490","NAC052","NAC domain containing protein 52","YES","-"
